covariate_index,wamd_before
Xc1,0.03223417229489052
Xc2,0.061896916022373426
Xc3,0.14214411272983157
Xc4,0.049616967869520884
Xc5,0.04165132417118619
Xc6,0.026705393373968694
Xc7,0.09204749605370618
Xc8,0.05612891527497097
Xc9,0.09211083772872504
Xc10,0.09650414065421131
Xp1,0.012966901049782448
Xp2,0.009975964106270595
Xp3,4.1956530539903076e-05
Xp4,0.004561120553722236
Xp5,0.0032872834881324075
Xp6,0.018263607346469816
Xp7,0.052613902286531886
Xp8,0.025524982656091787
Xp9,0.08484390069714698
Xp10,0.005723690324240174
Xi1,0.006209484921033872
Xi2,0.003266123924400625
Xi3,0.02397592852810253
Xi4,0.06279482808188408
Xi5,0.04763794175959159
Xi6,0.01711108750048125
Xi7,0.03330478040590824
Xi8,0.009262822851640184
Xi9,0.028979767111505243
Xi10,0.0039088971680914745
Xs1,0.0035098788766917376
Xs2,0.0015848146407888089
Xs3,0.00337574760525926
Xs4,0.001816548703535251
Xs5,0.005975874755570102
Xs6,0.002193082836399795
Xs7,0.0015493625751275112
Xs8,0.020031503655476245
Xs9,0.021685465858078314
Xs10,0.00274023861664355
Xs11,0.013287607208465899
Xs12,0.008501549509717484
Xs13,0.0011255819407755042
Xs14,0.01047022499166497
Xs15,0.008626793915700407
Xs16,0.008299807429082245
Xs17,0.00669325533401986
Xs18,0.01152658039825347
Xs19,0.00274213707139473
Xs20,0.0020628013037312263
Xs21,0.0004646701125987127
Xs22,0.001419102045808973
Xs23,0.001365323975113176
Xs24,5.924550534529039e-05
Xs25,0.0014594896387431066
Xs26,0.00011207157187848758
Xs27,0.001962149360627602
Xs28,0.001451237225990778
Xs29,0.0066255286766713885
Xs30,0.0053911622074267924
Xs31,0.0028510093839648346
Xs32,0.01048958382661935
Xs33,0.005902090449186366
Xs34,0.03475399948836198
Xs35,0.0026858116349625146
Xs36,0.001772680137416344
Xs37,0.008395117345959798
Xs38,0.01317293762131428
Xs39,0.0121550161829348
Xs40,2.2844116584916753e-05
Xs41,0.0010839548546637786
Xs42,0.002621214598462825
Xs43,0.0019062931444451784
Xs44,0.005598687051023246
Xs45,0.010017736662815455
Xs46,0.002733436384956287
Xs47,0.00633660494055991
Xs48,0.015773811097521497
Xs49,0.018533477357722965
Xs50,0.00391774408172997
Xs51,0.008875912079225928
Xs52,0.002157195238368091
Xs53,0.01676417868037805
Xs54,0.0034711417278830725
Xs55,0.00312216794772625
Xs56,0.0009096042059194478
Xs57,0.012693856059600743
Xs58,0.004819542197598507
Xs59,0.0017973941559765061
Xs60,0.0025275523065138752
Xs61,0.011741035996509075
Xs62,0.006652938031548508
Xs63,0.00010278114363710544
Xs64,0.0009093483264635202
Xs65,9.775988179983226e-08
Xs66,0.0002266617961109503
Xs67,0.0033548245221843103
Xs68,0.0007605860770090555
Xs69,0.0011632707153986454
Xs70,0.0025775647883660344
Xs71,0.002688452874687994
Xs72,0.0025386247699664462
Xs73,0.0031492909307602713
Xs74,0.009446344990971198
Xs75,0.003112612578678042
Xs76,0.004098797165987273
Xs77,0.0030377682638839006
Xs78,0.019012962572628384
Xs79,0.0010483391874653368
Xs80,0.0006734949766220337
Xs81,0.001522469512141496
Xs82,0.007487177011326123
Xs83,0.006543581024392678
Xs84,0.0004473109361380658
Xs85,0.0028286748664749155
Xs86,0.007105649337066274
Xs87,0.009057914150942908
Xs88,0.018715371656795418
Xs89,0.008911772496230565
Xs90,0.00899108656100484
Xs91,0.009957479004173795
Xs92,0.00018184291731052603
Xs93,0.005983334697939596
Xs94,0.005448277211249517
Xs95,0.005557970159565555
Xs96,0.004821527404749931
Xs97,0.0006737484128012065
Xs98,0.03538642427136679
Xs99,9.883933540966018e-05
Xs100,2.071994299810414e-05
Xs101,0.004490619934418398
Xs102,0.016350118337322486
Xs103,0.011208328904006344
Xs104,0.006251069620747928
Xs105,0.0008790060910100831
Xs106,0.0023771331654176687
Xs107,0.0036767924319640105
Xs108,0.007048842307447022
Xs109,0.0015884683937226797
Xs110,0.0014493543054280176
Xs111,4.0244964567572824e-05
Xs112,0.0044297688643834
Xs113,0.011391602813998895
Xs114,0.0015156261472760483
Xs115,0.01746829134576335
Xs116,0.0012849676550054324
Xs117,0.0012862556483293332
Xs118,0.002266900974840666
Xs119,0.011354163485347497
Xs120,0.012787450304233594
Xs121,0.008969984357047291
Xs122,0.0001944438904130134
Xs123,0.0017614603239461163
Xs124,0.0008859482160194743
Xs125,0.002283058082382113
Xs126,9.982097437320619e-05
Xs127,0.005115878799531041
Xs128,0.00238462598638685
Xs129,0.0363700167098437
Xs130,0.0034882133273130486
Xs131,0.005725089096165739
Xs132,0.011616248658839238
Xs133,0.008727255278780943
Xs134,0.020041425792793638
Xs135,0.0024414483007172264
Xs136,0.0009294619471056407
Xs137,0.0016012780962631325
Xs138,0.005544787401426485
Xs139,0.004933494388768786
Xs140,0.0014964230886070305
Xs141,0.004279835703954831
Xs142,0.003666548388115235
Xs143,0.002601205118019145
Xs144,0.025148296276588534
Xs145,0.0024413419901200863
Xs146,0.006960402198700911
Xs147,0.0008574504581603368
Xs148,0.0003073436386694556
Xs149,0.009526742735271364
Xs150,0.01468369088242994
Xs151,0.0008122599558048017
Xs152,0.0027138756157485348
Xs153,0.006337324074049473
Xs154,0.004860808601836678
Xs155,0.00017002224561773075
Xs156,0.008929703313030212
Xs157,0.009422129648492263
Xs158,0.012473128244551547
Xs159,0.0037955476142873526
Xs160,0.010833269069766156
Xs161,0.002609412214378505
Xs162,0.00463308926209832
Xs163,0.0006456022759127213
Xs164,0.0018344503456300047
Xs165,0.024021324364692377
Xs166,0.02671472948843597
Xs167,0.002624974881803784
Xs168,0.003711581320159946
Xs169,0.006959396700800286
Xs170,0.0214544833421979
Xs171,0.0035668066406685235
Xs172,3.092258985270336e-05
Xs173,0.01227548391569463
Xs174,0.007083719693951449
Xs175,0.0011625559251854844
Xs176,0.0011825147823053205
Xs177,1.312344718225331e-06
Xs178,0.0015175296147169354
Xs179,0.0009839917402136706
Xs180,8.817450878539055e-05
Xs181,0.021702797689249213
Xs182,0.008261994017972677
Xs183,6.964629410057742e-05
Xs184,3.2017911075605674e-05
Xs185,0.0024335896450383247
Xs186,0.0067494863071150026
Xs187,0.011243862438816704
Xs188,0.007914463367573881
Xs189,0.007058424074546308
Xs190,0.0014788928857514762
Xs191,0.017231412044631363
Xs192,0.002245212116255362
Xs193,0.01699824205090388
Xs194,0.0022013559519086646
Xs195,0.0003846449740062901
Xs196,0.0010164596263608273
Xs197,0.0011801711530763453
Xs198,0.0012592924850409726
Xs199,0.010848225640523861
Xs200,0.007646305069993821
Xs201,0.0007619464385103393
Xs202,0.01749388262483873
Xs203,0.0027881441087385917
Xs204,0.00923938865387333
Xs205,0.006186471441335755
Xs206,0.0018582604009109963
Xs207,0.004793828386588926
Xs208,0.020258091690846636
Xs209,0.017222750753033384
Xs210,0.005512517145655095
Xs211,0.00379562185465794
Xs212,0.00996358783249229
Xs213,0.0019286156535601568
Xs214,0.0004079659120960355
Xs215,0.012901788246714771
Xs216,0.004299874461034686
Xs217,0.006135065107809741
Xs218,0.0013911440110525525
Xs219,4.6869009100064765e-05
Xs220,0.0004423044432782554
Xs221,0.010275597258718511
Xs222,0.00844711589642408
Xs223,0.0037542628137702053
Xs224,0.002243776663254809
Xs225,0.0019232833626649918
Xs226,0.006096459529045592
Xs227,0.005686831941801833
Xs228,0.0023714049966512838
Xs229,0.0064034072945599735
Xs230,0.0012274822304034919
Xs231,0.010051366806548407
Xs232,0.0038918174112386327
Xs233,0.0007136889313439023
Xs234,0.002008127796122702
Xs235,0.005194982826632004
Xs236,0.020160078661357834
Xs237,0.00040639514499308225
Xs238,0.0006729116934812845
Xs239,0.0051442397875910185
Xs240,0.0026194882789896336
Xs241,0.0003079791687486943
Xs242,0.0011258991948291043
Xs243,0.0035924717120309015
Xs244,0.01760178717030666
Xs245,0.0017428308159400457
Xs246,0.006641977894845371
Xs247,0.0033366366810040076
Xs248,1.0944046790557144e-05
Xs249,0.001170025355838433
Xs250,0.002961870611766689
Xs251,0.021241455170321968
Xs252,0.0020275513832916435
Xs253,0.01466586163524451
Xs254,0.00767783513793154
Xs255,0.0017732160167350124
Xs256,0.009450896640482062
Xs257,0.0005791709733728601
Xs258,0.0053455016323142755
Xs259,0.0058221850030787245
Xs260,0.00867593695780295
Xs261,0.01441765937920382
Xs262,0.00042401424869138114
Xs263,0.0018512696226021654
Xs264,0.009647172180810142
Xs265,0.016171509991862783
Xs266,0.0011291881774234207
Xs267,0.006207355724614794
Xs268,0.0150375860041565
Xs269,0.0009279081248279665
Xs270,0.0091152508786962
Xs271,0.0021151780255516408
Xs272,0.016787447866730826
Xs273,0.004336808670817528
Xs274,0.00348018814682099
Xs275,0.001793361844433606
Xs276,0.0031662034837378677
Xs277,0.0127428248583472
Xs278,0.0005221373780782288
Xs279,0.004474074460517288
Xs280,0.0045899450423910965
Xs281,0.001031508948106551
Xs282,0.015784470777469726
Xs283,0.004551869556653646
Xs284,0.0106761585028472
Xs285,0.012555275085318026
Xs286,0.014481576141890317
Xs287,0.011237574405027755
Xs288,0.0005031946842324468
Xs289,0.006690899316691866
Xs290,0.0003790666497165722
Xs291,0.0003542980892454438
Xs292,0.00428282718113325
Xs293,0.00651458659773503
Xs294,0.002469240899074343
Xs295,0.0004199439053783233
Xs296,0.032882553299033605
Xs297,0.008631776311910604
Xs298,0.00790163638254628
Xs299,0.0033869274143797073
