alpha,mean_cv_mse
10.0,2.743359528996475
2.782559402207126,2.743359528996475
0.7742636826811278,2.743359528996475
0.21544346900318845,2.526359320273348
0.05994842503189409,2.6794467406571916
0.016681005372000592,2.961483704974272
0.004641588833612782,3.1972792757399424
0.001291549665014884,3.2446138262502964
0.00035938136638046257,3.2569970862180773
0.0001,3.2592020004973214
