covariate_index,amd_after
Xc1,0.01588633778344857
Xc2,0.0003255172221477839
Xp1,0.014397816492400411
Xp2,0.14805541273376085
Xi1,1.0110404724126563
Xi2,0.9622778845768851
Xs1,0.17055560530335218
Xs2,0.0724048149468332
Xs3,0.11830136072528111
Xs4,0.08573624776868811
Xs5,0.09428785998749853
Xs6,0.12817427286010932
Xs7,0.07408101885811544
Xs8,0.15148032416183901
Xs9,0.20269385710830595
Xs10,0.22206391586337748
Xs11,0.10383338011631663
Xs12,0.14402302235309136
Xs13,0.00224710099608215
Xs14,0.20437452137138923
Xs15,0.031220840651148184
Xs16,0.2805009433452841
Xs17,0.00432617437595744
Xs18,0.05403659057196421
Xs19,0.17407093261772322
Xs20,0.03709119744274021
Xs21,0.027092978840594327
Xs22,0.15566716923690266
Xs23,0.018719655790161285
Xs24,0.0027465667940728827
Xs25,0.012438832559254622
Xs26,0.03220694905299704
Xs27,0.13237792111769017
Xs28,0.11496018812664878
Xs29,0.24590203947399347
Xs30,0.16201529405262888
Xs31,0.2092291041774043
Xs32,0.02699346617058128
Xs33,0.11204152051939602
Xs34,0.03205494738422996
Xs35,0.012854722622914741
Xs36,0.13168293891455501
Xs37,0.03125345296979393
Xs38,0.18628346246163174
Xs39,0.1232028531477478
Xs40,0.11377455833975308
Xs41,0.10216598075585451
Xs42,0.035554100460082144
Xs43,0.40318152278952357
Xs44,0.012651462813348915
Xs45,0.1888893027805723
Xs46,0.1526333957482425
Xs47,0.21568665656140232
Xs48,0.2153493412094012
Xs49,0.11683607919888711
Xs50,0.037702668248002155
Xs51,0.06388129021201938
Xs52,0.1236032845287815
Xs53,0.006818504434247143
Xs54,0.13210467412575194
Xs55,0.094066900162848
Xs56,0.016916616595969696
Xs57,0.051145316152671295
Xs58,0.1659684677365646
Xs59,0.18718582254507066
Xs60,0.03085902056087211
Xs61,0.07337908822970719
Xs62,0.03306155482673692
Xs63,0.12052116884109962
Xs64,0.12620830103519248
Xs65,0.09098673840265799
Xs66,0.11081208930739728
Xs67,0.3769894544683125
Xs68,0.22580755896681073
Xs69,0.06916088874265303
Xs70,0.2552990269185322
Xs71,0.2859412588002935
Xs72,0.14070206195277185
Xs73,0.06038498787109817
Xs74,0.1534288472942946
Xs75,0.24738543466582272
Xs76,0.052511971725251384
Xs77,0.023401571816045377
Xs78,0.11487452082373831
Xs79,0.21211385771810842
Xs80,0.010549285698337274
Xs81,0.07885306429666451
Xs82,0.09935642117973537
Xs83,0.011354860429815195
Xs84,0.17546828259945405
Xs85,0.09059143220059018
Xs86,0.010644886057377656
Xs87,0.10066005948396858
Xs88,0.21415866343922052
Xs89,0.0728490894431425
Xs90,0.06653695721487689
Xs91,0.06596659839998482
Xs92,0.10724186040063838
Xs93,0.11457276338014785
Xs94,0.10660105196106752
