covariate_index,wamd_after
Xc1,0.0302424435225939
Xc2,0.04716519302940404
Xc3,0.0019096055155614128
Xc4,0.00514867588428827
Xc5,0.04750526779306848
Xc6,0.08113166054218694
Xc7,0.023438921198676695
Xc8,0.045645727193595304
Xc9,0.07728315801405623
Xc10,0.08761623600615989
Xc11,0.007681810904694399
Xc12,0.0013477119210667415
Xc13,0.28572335201977467
Xc14,0.021561580772838658
Xc15,0.05597396601762966
Xc16,0.09942889448707572
Xc17,0.026865660869226832
Xc18,0.02839205283720647
Xc19,0.005351884977078151
Xc20,0.0015588636500536803
Xc21,0.02665896912204849
Xc22,0.00766591422772658
Xc23,0.16190981569849922
Xc24,0.07424040396760934
Xc25,0.048736262551512574
Xc26,0.01161372311573163
Xc27,0.10785586620223107
Xc28,0.021591045017827822
Xc29,0.026738460440969745
Xc30,0.11336034610596787
Xc31,0.05279906885776273
Xc32,0.06019481596666339
Xc33,0.03699943232055138
Xc34,0.030283539568357668
Xc35,0.06618310830472597
Xc36,0.029515941446792374
Xc37,0.029700026952273636
Xc38,0.08453661040021031
Xc39,0.08889123803077924
Xc40,0.04055793020548301
Xc41,0.022068115059010344
Xc42,0.00046124670943050323
Xc43,0.016274382846934006
Xc44,0.04321054108886824
Xc45,0.10382595330783656
Xc46,0.015063507915271801
Xc47,0.1737084326642031
Xc48,0.023171984643826544
Xc49,0.010872449908037167
Xc50,0.07552486393414547
Xp1,0.019601153235339647
Xp2,0.08452436321172718
Xp3,0.022333584516807448
Xp4,0.031775938081606496
Xp5,0.01868149837263544
Xp6,0.006594109517007953
Xp7,0.018904762750541426
Xp8,0.05225665876573204
Xp9,0.007152941672215391
Xp10,0.059954799096746024
Xp11,0.005870061712279095
Xp12,0.1373998977065106
Xp13,0.019866110110246287
Xp14,0.04630867938890668
Xp15,0.04649121733959098
Xp16,0.020252692875697552
Xp17,0.09793762105501756
Xp18,0.0
Xp19,0.019783784181332625
Xp20,0.1666136121485394
Xp21,0.025932999085761906
Xp22,0.012447187986191495
Xp23,0.12071469912521679
Xp24,0.07402551351716033
Xp25,0.1909565133153426
Xp26,0.01786984512614473
Xp27,0.013142720897180847
Xp28,0.018075344978434153
Xp29,0.05100536226284236
Xp30,0.07400455619104561
Xp31,0.04278907066092763
Xp32,0.01693222617497824
Xp33,0.036475360334030954
Xp34,0.006592021764368433
Xp35,0.03780131001933665
Xp36,0.03034192339688012
Xp37,0.009383056160036563
Xp38,0.022327277750616065
Xp39,0.03365878046305666
Xp40,0.0500347929086308
Xp41,0.10807807207944953
Xp42,0.0727205765083982
Xp43,0.1219513975134462
Xp44,0.012627056239294526
Xp45,0.06026511569174597
Xp46,0.1388073562330515
Xp47,0.12643160593449182
Xp48,0.002926370438002595
Xp49,0.06598800880401216
Xp50,0.0
Xi1,0.0
Xi2,0.0010950630306633662
Xi3,0.08722854185384414
Xi4,0.0
Xi5,0.021852411294285605
Xi6,0.004714221853877467
Xi7,0.006021868102370861
Xi8,0.01055444615479068
Xi9,0.0019494234252920612
Xi10,0.0024070115514399485
Xi11,0.00013802153168071952
Xi12,0.012726756475248416
Xi13,0.017944699310295437
Xi14,0.0049549840303552495
Xi15,0.013837192969110006
Xi16,0.019767157228125203
Xi17,0.014714642582650494
Xi18,0.0024848854813354776
Xi19,0.0006200786712631217
Xi20,0.0004939702448605886
Xi21,0.032742792268967855
Xi22,0.01480756862292627
Xi23,0.00636188277576871
Xi24,0.0009078773672470835
Xi25,0.00041438689683900875
Xi26,0.001350404346509667
Xi27,0.0018340775464995766
Xi28,0.0
Xi29,0.010751307879961244
Xi30,0.018953767453633658
Xi31,0.003848664788016973
Xi32,0.021708198749894967
Xi33,0.0
Xi34,0.0
Xi35,0.0
Xi36,0.0158340263561966
Xi37,0.0
Xi38,0.0009580786867410735
Xi39,0.002765349463909784
Xi40,0.03328410559896767
Xi41,0.0016832542756049491
Xi42,0.002454580339003575
Xi43,0.05187315837692158
Xi44,0.027484993758003087
Xi45,6.565462661739188e-05
Xi46,0.0
Xi47,0.007680887782741321
Xi48,0.0
Xi49,0.0053579843209770285
Xi50,0.0
Xs1,0.014395249588957455
Xs2,0.00933872048750383
Xs3,0.0009051765815956372
Xs4,0.004110761202330926
Xs5,0.0
Xs6,0.007818071561026879
Xs7,0.016657996914166605
Xs8,5.113772722556179e-05
Xs9,0.015635374493390967
Xs10,0.0013696162392694423
Xs11,0.009315514532430767
Xs12,0.009773404494734503
Xs13,0.003265156391357303
Xs14,0.02202921238405673
Xs15,0.003973619132406238
Xs16,0.0032368940021793692
Xs17,0.015457118528548737
Xs18,0.00657314164036276
Xs19,0.005295373487744154
Xs20,0.0025421688372324453
Xs21,0.0
Xs22,0.015229683563146261
Xs23,0.0
Xs24,0.015449817870767307
Xs25,0.003084374129400113
Xs26,0.009498998774507451
Xs27,0.022635133568698923
Xs28,0.001481828898881398
Xs29,0.00015912578675535285
Xs30,0.010570832970539063
Xs31,2.020731740901935e-05
Xs32,0.0054752276355929256
Xs33,0.008565881997955185
Xs34,0.0
Xs35,0.0008435137421474297
Xs36,0.0
Xs37,0.0008981487382555209
Xs38,0.0
Xs39,0.0
Xs40,0.0
Xs41,0.0026108791821202633
Xs42,0.028216279740853945
Xs43,7.372476850051545e-05
Xs44,0.00019279045494333276
Xs45,0.0
Xs46,0.02745489336916221
Xs47,0.006500587683829006
Xs48,0.011896758941894403
Xs49,0.0008945604551713651
Xs50,0.004238337881700589
Xs51,0.0
Xs52,0.0050152919283512985
Xs53,0.0
Xs54,0.0
Xs55,0.0
Xs56,0.023437047399596622
Xs57,6.971119840180228e-05
Xs58,0.0019785666664150557
Xs59,0.0020787771085633657
Xs60,0.0013434405097059623
Xs61,0.007125500315052842
Xs62,0.0
Xs63,0.03351787466108095
Xs64,0.00016134668392980082
Xs65,0.00989035746538068
Xs66,0.021761658682294415
Xs67,0.0
Xs68,0.008117461050865275
Xs69,0.0
Xs70,0.006017327339319127
Xs71,0.021056829873890022
Xs72,0.0214202440442184
Xs73,0.001023474079075359
Xs74,0.0030367451035140094
Xs75,0.004979400715159832
Xs76,0.0
Xs77,0.015301891269172927
Xs78,0.004616307085681083
Xs79,1.1158958854604545e-05
Xs80,0.0
Xs81,0.01345047451843547
Xs82,0.015995211807314284
Xs83,0.0
Xs84,3.055185625957633e-05
Xs85,4.067868403262203e-05
Xs86,0.0
Xs87,0.0
Xs88,0.0
Xs89,0.002593925245583161
Xs90,0.00018759362110542063
Xs91,0.0027041263309123464
Xs92,0.003174493337819673
Xs93,0.0
Xs94,0.0007404543786594815
Xs95,0.0
Xs96,0.003424245883065021
Xs97,0.00869433026236539
Xs98,0.0
Xs99,0.0162573695433935
Xs100,0.0001565997962627039
Xs101,0.01414624901372918
Xs102,0.0004670664917365185
Xs103,0.004229052220831838
Xs104,4.317298093987833e-07
Xs105,0.010511689628431192
Xs106,0.00028437318084610413
Xs107,0.002836768494031689
Xs108,0.01337386343699001
Xs109,0.0008795436205093468
Xs110,0.0010365591770044426
Xs111,0.006373813062840957
Xs112,0.02139323435032973
Xs113,0.012450150044791549
Xs114,0.0008532896015344486
Xs115,0.004089511914140269
Xs116,0.0015461838708007213
Xs117,0.0005259616372084368
Xs118,0.0
Xs119,0.0006265821603589295
Xs120,0.0
Xs121,0.0024555442702557514
Xs122,0.002372712890235937
Xs123,0.002300623972713889
Xs124,0.0
Xs125,0.0026763085922510378
Xs126,0.0009453565498560779
Xs127,0.00028867318439449005
Xs128,0.0027495845282751196
Xs129,0.0
Xs130,6.803451036499501e-05
Xs131,0.0
Xs132,0.004446053679599705
Xs133,0.0
Xs134,0.0017120463496312548
Xs135,0.0
Xs136,0.0005323011746267988
Xs137,0.0034582023613039135
Xs138,0.0033769807501500405
Xs139,0.004119878868151116
Xs140,0.006647148403353088
Xs141,3.0771938101305e-05
Xs142,0.0002308004787177671
Xs143,0.0
Xs144,0.0
Xs145,0.001348094426679662
Xs146,0.005689100563460146
Xs147,0.0
Xs148,0.010497593064079437
Xs149,0.0056684524056518065
Xs150,0.01176916521579874
Xs151,0.0
Xs152,0.0
Xs153,0.001696026724148122
Xs154,0.0021722358786568107
Xs155,0.00036606109832119834
Xs156,0.0031845646003733977
Xs157,7.544092616205961e-05
Xs158,0.01205374146656056
Xs159,0.0027251768638112944
Xs160,0.00892107106982056
Xs161,0.002499020689596736
Xs162,0.0
Xs163,0.005570347731771707
Xs164,0.011958640879282988
Xs165,0.002499882529674179
Xs166,0.008258149532393472
Xs167,0.0
Xs168,0.00011602070575395304
Xs169,0.0
Xs170,0.00117498148965428
Xs171,0.008140449970205691
Xs172,0.0
Xs173,0.0
Xs174,0.001328564914984247
Xs175,0.0
Xs176,0.0
Xs177,0.00018001853136514147
Xs178,0.0017984649778981705
Xs179,0.006976040149703642
Xs180,0.0009822054786668031
Xs181,0.0
