ate,method,rep
0.10695034676030842,OAL,0
0.10706217364487815,IPWX,0
0.15305607278723032,Conf,0
0.10842328168706734,Targ,0
0.10753178116930154,PotConf,0
0.028826994116733867,OAL,1
0.028801630147878694,IPWX,1
-0.048266129399241894,Conf,1
-0.2050378877811464,Targ,1
0.028607972025520883,PotConf,1
0.05158917309307497,OAL,2
0.05160199512870605,IPWX,2
0.11598646431570439,Conf,2
0.05242482158832608,Targ,2
0.05160752509136234,PotConf,2
0.020972060315575865,OAL,3
0.02090503895765159,IPWX,3
-0.05838740665363906,Conf,3
0.02037226315163533,Targ,3
0.020903814437755824,PotConf,3
0.09624643970155937,OAL,4
0.09624400887767944,IPWX,4
0.2205024702639371,Conf,4
1.6071541216336784,Targ,4
0.09632082887523497,PotConf,4
0.12464116769561415,OAL,5
0.12468510645330802,IPWX,5
-0.025271163899081607,Conf,5
0.12191781016275571,Targ,5
0.12480303956792024,PotConf,5
0.346665116479364,OAL,6
0.34652214650237956,IPWX,6
0.2596036855401039,Conf,6
0.34803598470588437,Targ,6
0.34666097643845445,PotConf,6
-0.005138557507750788,OAL,7
-0.005163490671373339,IPWX,7
-0.07005452441168854,Conf,7
-0.004400703328334851,Targ,7
-0.005231139461856771,PotConf,7
-0.045159122032445285,OAL,8
-0.04520732529605142,IPWX,8
-0.19794449112985676,Conf,8
-0.045509451332933666,Targ,8
-0.045394269606938396,PotConf,8
0.1911807952709694,OAL,9
0.19110495925485652,IPWX,9
-0.0762392983844497,Conf,9
-1.7240240105908293,Targ,9
0.1905056951278884,PotConf,9
-0.10542632115048962,OAL,10
-0.10542466717452821,IPWX,10
-0.17709361941020482,Conf,10
-0.12443754087099365,Targ,10
-0.10545983754260517,PotConf,10
0.03464258549246328,OAL,11
0.034651356966031666,IPWX,11
-0.05745919816598991,Conf,11
-0.15757984767267078,Targ,11
0.034718111144117554,PotConf,11
0.09891355433121332,OAL,12
0.09890869967537283,IPWX,12
0.08725380489759685,Conf,12
0.09825864301064563,Targ,12
0.09899563019618082,PotConf,12
0.21005408235335618,OAL,13
0.21003498285925093,IPWX,13
0.187442520128601,Conf,13
0.19246624097566442,Targ,13
0.20999012828871547,PotConf,13
0.13697603320318408,OAL,14
0.13712286307096375,IPWX,14
0.16828576658452382,Conf,14
0.1403234071722587,Targ,14
0.13736265291834773,PotConf,14
0.19560855711166864,OAL,15
0.19560629945645555,IPWX,15
0.6881661711463289,Conf,15
0.1979552875106775,Targ,15
0.19560417092875604,PotConf,15
-0.11529259869639694,OAL,16
-0.11530797456408412,IPWX,16
-0.13429923948455727,Conf,16
-0.12178674563240777,Targ,16
-0.11545928334221275,PotConf,16
0.1365938792296164,OAL,17
0.1366161474642048,IPWX,17
0.19516447076332955,Conf,17
0.13528771268392448,Targ,17
0.13646354411138256,PotConf,17
-0.19745089548447364,OAL,18
-0.19736682801315492,IPWX,18
-0.16384095105299418,Conf,18
-0.19855239694788163,Targ,18
-0.19721275776603686,PotConf,18
0.026612083344913395,OAL,19
0.026577625974218873,IPWX,19
0.08719729376564898,Conf,19
0.0248047838122188,Targ,19
0.026305609413190635,PotConf,19
0.16456714235329883,OAL,20
0.16451917471690283,IPWX,20
0.26306305116266826,Conf,20
0.16341796985715665,Targ,20
0.16488428669153446,PotConf,20
0.10749810664646135,OAL,21
0.10747380766819187,IPWX,21
0.028561009616198334,Conf,21
0.1025015032705237,Targ,21
0.10701581709877732,PotConf,21
0.1027751920736926,OAL,22
0.10265203397032757,IPWX,22
-0.7307098545531348,Conf,22
0.09915840691241086,Targ,22
0.10241969735158166,PotConf,22
-0.06076883359689356,OAL,23
-0.06076976420636518,IPWX,23
-0.222479692816345,Conf,23
0.16231130106507327,Targ,23
-0.06112466000562368,PotConf,23
0.13759259234052099,OAL,24
0.1375770237803182,IPWX,24
0.14704819295462307,Conf,24
0.13842853164733182,Targ,24
0.13773064111169894,PotConf,24
-0.11692702319951541,OAL,25
-0.11703143455461797,IPWX,25
-0.08665767843054582,Conf,25
-0.11688961458370903,Targ,25
-0.11660187606885816,PotConf,25
-0.04296551660526152,OAL,26
-0.042951699922113735,IPWX,26
0.11025378121111479,Conf,26
-1.2553312080294607,Targ,26
-0.04250379584543195,PotConf,26
-0.06995316126512852,OAL,27
-0.0700687066959349,IPWX,27
-0.031252608377252314,Conf,27
-0.06683042517958555,Targ,27
-0.07023879801111682,PotConf,27
0.0747747209228293,OAL,28
0.0747350888646233,IPWX,28
-0.024209438253275206,Conf,28
0.07796673823510879,Targ,28
0.07499765131904162,PotConf,28
0.2206785377246934,OAL,29
0.22062918250702926,IPWX,29
0.279320402994616,Conf,29
0.38160055242937174,Targ,29
0.2208151185583973,PotConf,29
