covariate_index,selection_proportion
1,0.06666666666666667
2,0.06666666666666667
3,0.23333333333333334
4,0.1
5,0.2
6,0.26666666666666666
7,0.03333333333333333
8,0.1
9,0.06666666666666667
10,0.03333333333333333
11,0.13333333333333333
12,0.16666666666666666
13,0.03333333333333333
14,0.1
15,0.13333333333333333
16,0.0
17,0.06666666666666667
18,0.16666666666666666
19,0.1
20,0.03333333333333333
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.03333333333333333
33,0.0
34,0.03333333333333333
35,0.0
36,0.0
37,0.03333333333333333
38,0.03333333333333333
39,0.03333333333333333
40,0.03333333333333333
41,0.0
42,0.03333333333333333
43,0.03333333333333333
44,0.03333333333333333
45,0.03333333333333333
46,0.03333333333333333
47,0.03333333333333333
48,0.0
49,0.03333333333333333
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.03333333333333333
56,0.0
57,0.0
58,0.03333333333333333
59,0.0
60,0.0
61,0.0
62,0.06666666666666667
63,0.0
64,0.03333333333333333
65,0.03333333333333333
66,0.03333333333333333
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.03333333333333333
73,0.0
74,0.03333333333333333
75,0.03333333333333333
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.03333333333333333
87,0.0
88,0.03333333333333333
89,0.0
90,0.03333333333333333
91,0.0
92,0.0
93,0.03333333333333333
94,0.03333333333333333
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.03333333333333333
105,0.03333333333333333
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.03333333333333333
112,0.0
113,0.0
114,0.03333333333333333
115,0.03333333333333333
116,0.0
117,0.0
118,0.06666666666666667
119,0.03333333333333333
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.03333333333333333
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.03333333333333333
132,0.03333333333333333
133,0.0
134,0.0
135,0.03333333333333333
136,0.03333333333333333
137,0.03333333333333333
138,0.03333333333333333
139,0.03333333333333333
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.03333333333333333
146,0.06666666666666667
147,0.03333333333333333
148,0.0
149,0.03333333333333333
150,0.03333333333333333
151,0.0
152,0.06666666666666667
153,0.0
154,0.06666666666666667
155,0.03333333333333333
156,0.03333333333333333
157,0.0
158,0.0
159,0.03333333333333333
160,0.0
161,0.03333333333333333
162,0.0
163,0.0
164,0.03333333333333333
165,0.03333333333333333
166,0.03333333333333333
167,0.0
168,0.03333333333333333
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.03333333333333333
182,0.03333333333333333
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.03333333333333333
189,0.03333333333333333
190,0.03333333333333333
191,0.03333333333333333
192,0.03333333333333333
193,0.0
194,0.03333333333333333
195,0.0
196,0.03333333333333333
197,0.0
198,0.03333333333333333
199,0.0
200,0.0
201,0.0
202,0.06666666666666667
203,0.0
204,0.03333333333333333
205,0.03333333333333333
206,0.0
207,0.0
208,0.0
209,0.03333333333333333
210,0.0
211,0.0
212,0.0
213,0.0
214,0.03333333333333333
215,0.0
216,0.0
217,0.03333333333333333
218,0.0
219,0.03333333333333333
220,0.03333333333333333
221,0.03333333333333333
222,0.03333333333333333
223,0.0
224,0.0
225,0.0
226,0.0
227,0.03333333333333333
228,0.0
229,0.0
230,0.0
231,0.0
232,0.03333333333333333
233,0.03333333333333333
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.06666666666666667
240,0.0
241,0.0
242,0.03333333333333333
243,0.03333333333333333
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.03333333333333333
250,0.0
251,0.0
252,0.0
253,0.0
254,0.03333333333333333
255,0.03333333333333333
256,0.0
257,0.03333333333333333
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.03333333333333333
264,0.0
265,0.0
266,0.0
267,0.03333333333333333
268,0.0
269,0.0
270,0.06666666666666667
271,0.0
272,0.0
273,0.03333333333333333
274,0.03333333333333333
275,0.0
276,0.03333333333333333
277,0.03333333333333333
278,0.0
279,0.0
280,0.0
281,0.0
282,0.03333333333333333
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.03333333333333333
289,0.06666666666666667
290,0.03333333333333333
291,0.0
292,0.03333333333333333
293,0.03333333333333333
294,0.0
295,0.0
296,0.0
297,0.03333333333333333
298,0.0
299,0.0
300,0.0
301,0.03333333333333333
302,0.03333333333333333
303,0.0
304,0.0
305,0.0
306,0.0
307,0.03333333333333333
308,0.06666666666666667
309,0.0
310,0.03333333333333333
311,0.0
312,0.03333333333333333
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.03333333333333333
320,0.03333333333333333
321,0.0
322,0.0
323,0.0
324,0.0
325,0.06666666666666667
326,0.0
327,0.03333333333333333
328,0.03333333333333333
329,0.0
330,0.03333333333333333
331,0.0
332,0.03333333333333333
333,0.0
334,0.0
335,0.0
336,0.03333333333333333
337,0.0
338,0.0
339,0.0
340,0.03333333333333333
341,0.03333333333333333
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.03333333333333333
348,0.03333333333333333
349,0.06666666666666667
350,0.0
351,0.0
352,0.0
353,0.03333333333333333
354,0.06666666666666667
355,0.03333333333333333
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.03333333333333333
362,0.0
363,0.0
364,0.0
365,0.0
366,0.03333333333333333
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.03333333333333333
374,0.0
375,0.03333333333333333
376,0.0
377,0.0
378,0.0
379,0.0
380,0.03333333333333333
381,0.0
382,0.0
383,0.0
384,0.0
385,0.03333333333333333
386,0.0
387,0.03333333333333333
388,0.03333333333333333
389,0.03333333333333333
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.03333333333333333
401,0.0
402,0.03333333333333333
403,0.0
404,0.0
405,0.0
406,0.03333333333333333
407,0.0
408,0.0
409,0.03333333333333333
410,0.0
411,0.03333333333333333
412,0.06666666666666667
413,0.0
414,0.03333333333333333
415,0.0
416,0.0
417,0.03333333333333333
418,0.0
419,0.0
420,0.0
421,0.03333333333333333
422,0.06666666666666667
423,0.0
424,0.1
425,0.0
426,0.0
427,0.0
428,0.03333333333333333
429,0.0
430,0.03333333333333333
431,0.0
432,0.03333333333333333
433,0.03333333333333333
434,0.0
435,0.0
436,0.03333333333333333
437,0.03333333333333333
438,0.0
439,0.03333333333333333
440,0.0
441,0.0
442,0.0
443,0.03333333333333333
444,0.03333333333333333
445,0.0
446,0.0
447,0.03333333333333333
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.03333333333333333
456,0.06666666666666667
457,0.0
