covariate_index,amd_after
Xc1,0.8581976180704666
Xc2,0.6682311661136496
Xc3,0.5507009683346012
Xc4,0.8399248045853582
Xc5,0.7928706446516787
Xc6,0.7969965575246047
Xc7,0.9174934784863595
Xc8,0.9890994380574464
Xc9,0.6761045212195556
Xc10,0.66271250420761
Xp1,1.1436652360063186
Xp2,0.9477719338165673
Xp3,0.8865134253217
Xp4,0.5479118650683398
Xp5,0.5870833205365218
Xp6,0.7296068610445898
Xp7,1.0954814733486304
Xp8,0.8605434418450895
Xp9,0.4795334901188402
Xp10,0.9246005318546607
Xi1,0.8726400287450118
Xi2,1.2958870530375903
Xi3,0.9021844906365379
Xi4,0.899981978523118
Xi5,1.0898032783008487
Xi6,0.8862469861194595
Xi7,1.021421875252618
Xi8,0.9921069615508167
Xi9,0.9121796971666858
Xi10,1.481477685593632
Xs1,0.7322527331001684
Xs2,0.7287729076177236
Xs3,1.066427757855307
Xs4,1.3268320885389255
Xs5,0.7946039019878915
Xs6,1.3251526736796313
Xs7,0.980654479901288
Xs8,1.0086075875761753
Xs9,0.8787307230781114
Xs10,0.7801009162564481
Xs11,1.3028585002167619
Xs12,0.6093570819615334
Xs13,0.5296901991238263
Xs14,1.227532708633773
Xs15,0.9241837718467467
Xs16,1.0774739488278926
Xs17,0.9888194512669634
Xs18,0.9718081403243324
Xs19,1.0895797464739494
Xs20,0.6946581733767485
Xs21,0.9000058931863915
Xs22,1.0441521066118982
Xs23,0.654710319906467
Xs24,0.5180347453714274
Xs25,1.1506172370700014
Xs26,1.048817555899312
Xs27,1.0056585580270403
Xs28,0.7201655376990799
Xs29,0.6398519951726956
Xs30,1.0787464478493147
Xs31,1.1476601148848649
Xs32,0.8077613340600847
Xs33,0.9728899326859637
Xs34,1.051300034408263
Xs35,0.7598678596204578
Xs36,0.6640141848632621
Xs37,0.7347686613001384
Xs38,0.7615588792301263
Xs39,0.6292083502967538
Xs40,0.9700298580627014
Xs41,1.332161223988587
Xs42,1.1904120415556836
Xs43,1.2644443126841036
Xs44,0.4899297741781797
Xs45,0.8698130395888153
Xs46,0.9123893764710025
Xs47,1.243413344796064
Xs48,1.1721922240386389
Xs49,0.8902363701864806
Xs50,0.7960360586685673
Xs51,0.7973633489873697
Xs52,0.7888856699851161
Xs53,1.223390213644734
Xs54,0.8642667616657145
Xs55,1.3318135632548185
Xs56,0.932137477100492
Xs57,0.9281607579273159
Xs58,0.8577698375592282
Xs59,0.9888147318702469
Xs60,0.9106844724502563
Xs61,0.963392639203322
Xs62,0.7932648674512759
Xs63,1.1589517373159581
Xs64,0.9117343242772682
Xs65,0.7304905498377778
Xs66,0.6283781840263631
Xs67,0.9036241617529855
Xs68,0.7213693415250527
Xs69,0.9483248744259287
Xs70,1.279266870886974
Xs71,0.5313727836055153
Xs72,1.1095934794686841
Xs73,1.0113816520289984
Xs74,0.8687506326170389
Xs75,1.1480729822921263
Xs76,1.122779378688246
Xs77,1.014141103627875
Xs78,0.643048004811684
Xs79,0.7854141343450132
Xs80,0.728763963224478
Xs81,0.7528991191904637
Xs82,0.9021919809883083
Xs83,0.8638956952643737
Xs84,0.8979378040744077
Xs85,0.7907400781391096
Xs86,0.5775966457714655
Xs87,0.8792722580226464
Xs88,0.7520852532200473
Xs89,1.0504741433343008
Xs90,0.9596854954351859
Xs91,0.6326797293605997
Xs92,0.704300980195708
Xs93,0.7064653054099863
Xs94,1.10888694277947
Xs95,0.720588590360318
Xs96,0.8805808730902364
Xs97,0.9911758243961235
Xs98,0.786404435619908
Xs99,0.6675673653989139
Xs100,1.1392337136238582
Xs101,0.7974338740639457
Xs102,0.9042076919154584
Xs103,1.1347997579627163
Xs104,1.0175902560014038
Xs105,0.6115810281008526
Xs106,0.6403553747620628
Xs107,0.9286946151156967
Xs108,0.870459213589946
Xs109,0.713536527899749
Xs110,0.8777443651073367
Xs111,0.8492451657161724
Xs112,0.9805801437659822
Xs113,0.581265393303988
Xs114,1.143698784547803
Xs115,0.7723351105983242
Xs116,1.2007341123878494
Xs117,0.8349281177819363
Xs118,0.7793012373933945
Xs119,1.0278971906094965
Xs120,0.5687067725795779
Xs121,0.8462473370872523
Xs122,0.9417554732827265
Xs123,0.9329189504523132
Xs124,0.47065304063012287
Xs125,1.0112287744242094
Xs126,0.6550496093936515
Xs127,1.0931596554535377
Xs128,0.6383049043950351
Xs129,0.9356014291131824
Xs130,0.9774861444415669
Xs131,0.691346655285447
Xs132,0.624470417424606
Xs133,0.7336854163944196
Xs134,0.9083127631694116
Xs135,1.1116265251599877
Xs136,0.8607847283543177
Xs137,0.8426272471572924
Xs138,0.9041506474630373
Xs139,0.9211732686082014
Xs140,0.6331314966936182
Xs141,1.2261234574771236
Xs142,0.9599886259879598
Xs143,1.0598737008773993
Xs144,0.8052713845668835
Xs145,1.073479996758754
Xs146,1.1239348050465305
Xs147,0.8802395571454195
Xs148,0.9345944716574239
Xs149,0.7816369180254015
Xs150,1.045197986068557
Xs151,0.7762903743045289
Xs152,0.7239991449471235
Xs153,0.8485539701764193
Xs154,0.9887606325207836
Xs155,0.8529562424959236
Xs156,0.646233538727057
Xs157,0.5546956557385541
Xs158,0.6091833574833837
Xs159,0.47386980891234187
Xs160,0.5319174428089783
Xs161,1.0805992348821016
Xs162,0.8020693086414156
Xs163,1.0593660711209296
Xs164,1.0298327584214673
Xs165,1.015619368027079
Xs166,0.7732029859417355
Xs167,0.8239886882562287
Xs168,0.9835126081341419
Xs169,0.8847204998044431
Xs170,0.7804143471439204
Xs171,0.7085321095225197
Xs172,0.8454882431473376
Xs173,0.7627894163238547
Xs174,0.9207991496167448
Xs175,0.8895605583644153
Xs176,1.0532239983675673
Xs177,0.6507739620305498
Xs178,0.7571963312717191
Xs179,0.7562729044589771
Xs180,0.9406071048689157
Xs181,0.6693766254988461
Xs182,0.716395718659276
Xs183,0.8606918734415228
Xs184,0.7836191480029296
Xs185,0.8362044340186844
Xs186,0.62413868200338
Xs187,0.8085715628458974
Xs188,1.0149262313625567
Xs189,1.2384305691332478
Xs190,0.5602843921930218
Xs191,0.7400996045772366
Xs192,1.075318664076354
Xs193,0.6146655630345566
Xs194,0.5978922119258078
Xs195,0.638893935148697
Xs196,1.0940854119087102
Xs197,0.9029612659165904
Xs198,0.6611628566495888
Xs199,1.1541296668315941
Xs200,0.9404105087818901
Xs201,1.1433283605236675
Xs202,0.8114718352783357
Xs203,1.287134373897131
Xs204,0.8881795350640911
Xs205,0.6888926384187238
Xs206,1.3479781446828443
Xs207,0.6778998923947358
Xs208,1.0481059813915519
Xs209,0.8975699494555801
Xs210,0.931579833516574
Xs211,0.9244060564208806
Xs212,0.6067036366333816
Xs213,1.1016192198682344
Xs214,1.0451855427180639
Xs215,0.9489245888071639
Xs216,0.8635990617826386
Xs217,1.1538077595770486
Xs218,1.1356432072921578
Xs219,0.9916721930612984
Xs220,1.2682200798030139
Xs221,0.6102728394365649
Xs222,1.0439388081236824
Xs223,0.9498141702566372
Xs224,0.7423576507049708
Xs225,1.2932390042036632
Xs226,0.7307528353443514
Xs227,1.103307582474648
Xs228,1.0580990561531602
Xs229,0.9967050071214207
Xs230,0.9490430979933921
Xs231,1.0502087918685146
Xs232,0.9629432172864685
Xs233,0.9617986299132737
Xs234,0.999636903822047
Xs235,1.1227745488173901
Xs236,0.8468459484861858
Xs237,0.9107647335418858
Xs238,1.0473962805596075
Xs239,0.9621923554621705
Xs240,0.5801713794458182
Xs241,0.4816217507461436
Xs242,1.3144621344953356
Xs243,0.5395940531302563
Xs244,1.022395362105633
Xs245,0.7199062616132003
Xs246,0.930573868660705
Xs247,0.9336130854662152
Xs248,0.693473805384244
Xs249,1.019467544881443
Xs250,0.8541639626210691
Xs251,0.8775579952687251
Xs252,1.2467471249166477
Xs253,0.6516988114347191
Xs254,1.0414266493206457
Xs255,1.1929843083389269
Xs256,1.050046408825327
Xs257,0.8142344737362256
Xs258,0.563758926794684
Xs259,1.1988693885271338
Xs260,1.0542792838021233
Xs261,0.944023961375986
Xs262,1.2028193184038602
Xs263,1.0828355631395439
Xs264,1.040664113021438
Xs265,0.63753040851805
Xs266,0.6701840644730012
Xs267,1.3041323986979134
Xs268,1.1085823536060355
Xs269,0.7914411209932299
Xs270,0.827999907436816
Xs271,1.0958753482087698
Xs272,0.8123505367448535
Xs273,0.6264762670422359
Xs274,1.1757920432330486
Xs275,1.1778576832493384
Xs276,1.0616290704213318
Xs277,1.3618884181646345
Xs278,1.1688133087834893
Xs279,0.8229422327707007
Xs280,1.114559519134413
Xs281,1.0575626079301896
Xs282,0.5764917798832441
Xs283,1.061981463874771
Xs284,0.6810208463058692
Xs285,0.9831117797978179
Xs286,0.7092400922944879
Xs287,1.2465909103728354
Xs288,1.1984653085403119
Xs289,1.014519532195965
Xs290,0.8310715860411864
Xs291,1.047048350049039
Xs292,1.2205634634605564
Xs293,1.129988723943423
Xs294,0.6552347840498047
Xs295,0.7931968349583598
Xs296,0.7176572249355373
Xs297,0.7848063359864049
Xs298,0.830268907658687
Xs299,0.9002974884886346
Xs300,0.9260179466611673
Xs301,0.7827873017729258
Xs302,0.8099976801831617
Xs303,1.018413755162603
Xs304,0.6909962614116041
Xs305,1.0661224955303148
Xs306,0.9300184752853323
Xs307,0.6892462041505837
Xs308,1.1211442901197584
Xs309,1.160479277551
Xs310,0.93714229853641
Xs311,0.5776485102112714
Xs312,0.9251103383024027
Xs313,1.2414943576741135
Xs314,0.9494375536149264
Xs315,0.5633069081289697
Xs316,0.7406456374022905
Xs317,0.820141327751675
Xs318,1.0216573107696039
Xs319,0.9499803304002277
Xs320,1.162564922312086
Xs321,0.8968975032018794
Xs322,0.8088379027822777
Xs323,0.9662751194059689
Xs324,1.3284522092726831
Xs325,0.6651944816310912
Xs326,0.5186445950129466
Xs327,0.8667486553009213
Xs328,0.5936057095510098
Xs329,1.0862881547972103
Xs330,1.105026955836569
Xs331,1.0723079016294133
Xs332,0.9963065183904276
Xs333,1.0407923079313754
Xs334,1.6084352996135964
Xs335,0.8648822944436307
Xs336,0.6308060235068651
Xs337,0.7604543923298476
Xs338,0.6817322204976761
Xs339,0.8986065766884717
Xs340,0.9143081278555781
Xs341,0.8983095994117548
Xs342,0.9931733021743895
Xs343,0.5756689555389609
Xs344,0.9375219963795962
Xs345,0.9622025792771445
Xs346,0.45257105181380725
Xs347,1.235292377083304
Xs348,0.9459893265062714
Xs349,0.8219525317387819
Xs350,1.235675914164279
Xs351,0.6884025694891663
Xs352,0.9613339898269118
Xs353,0.8422904628476373
Xs354,0.797209718032021
Xs355,1.036895077710117
Xs356,0.7684403298339528
Xs357,1.0887775146926297
Xs358,0.7197617429738166
Xs359,0.9668858587066392
Xs360,0.6383990935093189
Xs361,0.7811239343710714
Xs362,0.7265401391887759
Xs363,0.8627806043745911
Xs364,1.2116388145954091
Xs365,0.5942081867228497
Xs366,0.8751084129570857
Xs367,0.7037732196521562
Xs368,0.5762224759965479
Xs369,0.8720320051258601
Xs370,0.8583958205125449
Xs371,0.8398178425794873
Xs372,1.217770093167998
Xs373,1.0238763350118738
Xs374,0.6085529107281051
Xs375,0.992007380226555
Xs376,0.7743658654448656
Xs377,1.2527714696455483
Xs378,0.8410404042036093
Xs379,0.7827774446428433
Xs380,0.9498698518961631
Xs381,0.9007352743698608
Xs382,0.8697650406107243
Xs383,0.9522659456739135
Xs384,1.1927631380941723
Xs385,0.7738648020483005
Xs386,0.7198627850009929
Xs387,1.0497674929733956
Xs388,1.0243439310038578
Xs389,0.8419626273509829
Xs390,0.8672563503352848
Xs391,1.0331627704381912
Xs392,0.7010280573153695
Xs393,0.9514474435803015
Xs394,1.143974783920324
Xs395,0.9437140013271053
Xs396,1.0374091456585266
Xs397,1.0818421233546134
Xs398,1.141765086702498
Xs399,0.7846789791616358
Xs400,1.2619612738916257
Xs401,0.8456580043572187
Xs402,0.9171354173488192
Xs403,0.7537435107890951
Xs404,1.1669726232774151
Xs405,1.0310618849151678
Xs406,0.9462591281937938
Xs407,0.7126463589869678
Xs408,1.2754811077140338
Xs409,0.712867422769081
Xs410,0.9004210099597201
Xs411,1.0330586061705187
Xs412,0.660414208640667
Xs413,1.0460998651209783
Xs414,0.8362818420305198
Xs415,0.8361070375335081
Xs416,1.4194391505294424
Xs417,0.7200000598560024
Xs418,0.8118342280539435
Xs419,0.9789632199344316
Xs420,0.8436764004654232
Xs421,1.01952616529498
Xs422,1.1025211998607902
Xs423,1.1748397516300089
Xs424,1.1555211257796434
Xs425,0.9146605733856235
Xs426,1.1372155240321353
Xs427,0.9307278185811502
Xs428,0.7551089831923413
Xs429,0.6680872926550385
Xs430,0.9129012198082886
Xs431,0.6005059258502397
Xs432,0.8788254123073643
Xs433,0.7761561257103148
Xs434,0.7017396423902267
Xs435,1.1817201139367484
Xs436,0.6610700887108389
Xs437,0.8358376117717256
Xs438,1.0168951388827023
Xs439,0.5556445885787535
Xs440,0.971222081118662
Xs441,0.9806895898471847
Xs442,0.9295719642356931
Xs443,0.8068983226748323
Xs444,0.904994472604888
Xs445,0.7736566747861019
Xs446,0.7464749846004854
Xs447,0.745462356360711
Xs448,0.7442932146570405
Xs449,0.9848558682759732
Xs450,1.0885298885396213
Xs451,0.870673963503015
Xs452,0.8017715484458496
Xs453,1.1164214132744774
Xs454,0.7988198225005404
Xs455,0.8268464988880506
Xs456,0.8771730446743721
Xs457,0.8586736869626619
Xs458,0.9327117249711014
Xs459,0.9866386149986259
Xs460,1.0706136010003107
Xs461,1.20261978667411
Xs462,0.8227721049220225
Xs463,1.0331042765665843
Xs464,0.7863141540725103
Xs465,1.1768387263780626
Xs466,0.809077889643639
Xs467,0.6616331365359229
Xs468,0.7863253895152591
Xs469,0.7045250134444752
Xs470,0.9807467551143725
