covariate_index,amd_before
Xc1,0.9861674415590767
Xc2,0.9019122969418245
Xc3,1.2551509730277814
Xc4,1.1087517383196945
Xc5,1.1552094278570697
Xc6,1.0373621172991325
Xc7,1.1434689868932486
Xc8,1.1356477179511204
Xc9,1.0662057515691514
Xc10,1.072907680789407
Xp1,0.9897183571715619
Xp2,1.0367478257928004
Xp3,1.1384365309999613
Xp4,1.174211469675562
Xp5,1.0895802130243837
Xp6,0.7356086954949154
Xp7,0.7969350926111534
Xp8,1.131284150855787
Xp9,0.9743146298343877
Xp10,1.1767753687054954
Xi1,1.1351684332065826
Xi2,1.0071401868223626
Xi3,1.1709523032257496
Xi4,1.1240984382239794
Xi5,1.123381622017536
Xi6,1.1333902053720286
Xi7,1.2233144962514526
Xi8,1.2294456098344044
Xi9,1.1036409336299546
Xi10,1.1559344798502509
Xs1,1.029889257175899
Xs2,1.0846428948460982
Xs3,0.8904849948642539
Xs4,1.0045090548920472
Xs5,1.0801150776835264
Xs6,0.7985333673051531
Xs7,0.8781159270779049
Xs8,1.0171052438158839
Xs9,1.044153702829035
Xs10,1.0432562991551397
Xs11,1.0320057633898285
Xs12,0.8635850040230382
Xs13,1.0842464310046647
Xs14,0.9867079883919865
Xs15,1.0947457939339862
Xs16,1.0334838790527776
Xs17,0.9596265241979531
Xs18,0.9931903850944871
Xs19,1.044202205064981
Xs20,0.9872073845134512
Xs21,0.928422561223944
Xs22,1.0465594872588997
Xs23,0.8852325709184282
Xs24,1.0369955102304755
Xs25,0.9297504390417477
Xs26,1.0212262134740677
Xs27,1.0673314523687947
Xs28,0.9981589478510005
Xs29,0.9538968048629548
Xs30,0.9965651004536535
Xs31,1.0238332112220854
Xs32,1.0069377716895342
Xs33,0.9491486232485851
Xs34,1.0159656604504583
Xs35,1.2404781016348423
Xs36,1.0739950164271257
Xs37,0.9774266896662036
Xs38,1.001674623111712
Xs39,1.033251629744047
Xs40,1.038605498177476
Xs41,1.0226761676488185
Xs42,1.134545640497889
Xs43,1.076962300353297
Xs44,1.0441485763691127
Xs45,1.1708227123116193
Xs46,0.9551644125744233
Xs47,1.0088045327996467
