covariate_index,amd_before
Xc1,0.1012749433716299
Xc2,0.004025070047738317
Xc3,0.20152138189826124
Xc4,0.04085055638553881
Xc5,0.04745875040587617
Xc6,0.09635009292777791
Xc7,0.08637418973649441
Xc8,0.20936555791303066
Xc9,0.010296275255223097
Xc10,0.05703314889302101
Xc11,0.21585040425288265
Xc12,0.09638665818114152
Xc13,0.17521046873027502
Xc14,0.17981559431875482
Xc15,0.2172636786388442
Xc16,0.013233350339443319
Xc17,0.03790711053642966
Xc18,0.02035639787556136
Xc19,0.06827191177545702
Xc20,0.14076344073142355
Xc21,0.21430897041586083
Xc22,0.03572614328786018
Xc23,0.01320398059065194
Xc24,0.07181070557636884
Xc25,0.10392475779403867
Xc26,0.07718228385684386
Xc27,0.14280672492607838
Xc28,0.024828721534762375
Xc29,0.19456987167115375
Xc30,0.03324432636046602
Xc31,0.16972777536795208
Xc32,0.1273055195667186
Xc33,0.09188137378536249
Xc34,0.19237612487291036
Xc35,0.23095066186419935
Xc36,0.10941335750188406
Xc37,0.21547386609761693
Xc38,0.11652234561559997
Xc39,0.18902167328809524
Xc40,0.013574418718175219
Xc41,0.12120220663827491
Xc42,0.05132818888971872
Xc43,0.07940156858135844
Xc44,0.08361153767400609
Xc45,0.043365607430206135
Xc46,0.048154413730622736
Xc47,0.27736018180671057
Xc48,0.02517829842356839
Xc49,0.14834982919148645
Xc50,0.04028184445703588
Xp1,0.11317299827813992
Xp2,0.06627098937336004
Xp3,0.07335485437743897
Xp4,0.08046232649508682
Xp5,0.0773260497271881
Xp6,0.12426543585739934
Xp7,0.02648041239961544
Xp8,0.08513604438419337
Xp9,0.020884372944122587
Xp10,0.24374197856845192
Xp11,0.10813609763820761
Xp12,0.145994507944555
Xp13,0.1931499534798256
Xp14,0.053357273806733066
Xp15,0.0870654987706275
Xp16,0.1860520928505509
Xp17,0.17917158657850546
Xp18,0.14900037330729027
Xp19,0.12787724345755602
Xp20,0.07353639320080235
Xp21,0.08839054031505945
Xp22,0.09856806517194816
Xp23,0.32782089102018563
Xp24,0.0958795976167182
Xp25,0.07062386228823236
Xp26,0.0965457884890185
Xp27,0.024729301726309695
Xp28,0.036589118508974505
Xp29,0.2493257840914519
Xp30,0.06113856926754434
Xp31,0.06072470667090872
Xp32,0.1159381617594456
Xp33,0.039272421591294
Xp34,0.13183427521949528
Xp35,0.10961293304230005
Xp36,0.15438206701520651
Xp37,0.006310120578488655
Xp38,0.14707553935588163
Xp39,0.06031739393128969
Xp40,0.15762677552518378
Xp41,0.10633675207835028
Xp42,0.02517376569295849
Xp43,0.11845236414771634
Xp44,0.24560325366610514
Xp45,0.11076369148518095
Xp46,0.06702539556909493
Xp47,0.002132076709006438
Xp48,0.15582164322613457
Xp49,0.08960401369559978
Xp50,0.04353827230295312
Xi1,0.009523258977191728
Xi2,0.015241282400241302
Xi3,0.0001961364669716472
Xi4,0.2166680916668971
Xi5,0.5568760777840916
Xi6,0.2935296307893882
Xi7,0.004276966171850196
Xi8,0.1286434945480998
Xi9,0.025781878150937784
Xi10,0.19456022824216423
Xi11,0.12083778550733826
Xi12,0.32000461117815737
Xi13,0.09225492607360694
Xi14,0.12209798632128757
Xi15,0.10631929563599629
Xi16,0.11541380059307796
Xi17,0.07449614661840387
Xi18,0.11115239396080738
Xi19,0.0950788064095218
Xi20,0.39137427016290355
Xi21,0.16814439689673635
Xi22,0.11041586540807799
