ate,method,rep
1.8005876301596446,OAL,0
1.1292530084285972,Conf,0
0.18969091285628087,Targ,0
1.8000958547616177,PotConf,0
3.68408314163322,OAL,1
0.05310599512356523,Conf,1
0.6238828796487258,Targ,1
3.6814794188990447,PotConf,1
1.3855582063199594,OAL,2
-0.22412038932170933,Conf,2
-0.025637314562334035,Targ,2
1.3844427794639715,PotConf,2
1.103818708922474,OAL,3
-1.3649842644164296,Conf,3
0.5255706806350142,Targ,3
1.1029513054901487,PotConf,3
3.319455020092691,OAL,4
1.9401642785345359,Conf,4
0.6406729299027875,Targ,4
3.317443826252921,PotConf,4
2.4468510966543433,OAL,5
0.8264693844650698,Conf,5
0.7740920852012324,Targ,5
2.4467902750143047,PotConf,5
1.8982913115225901,OAL,6
-0.24894978973050805,Conf,6
0.2386073048205493,Targ,6
1.8975047926342556,PotConf,6
2.4621246631617244,OAL,7
1.0864282765847073,Conf,7
1.3393267610852595,Targ,7
2.4612799031618566,PotConf,7
0.0715527768321825,OAL,8
-0.12535615444396764,Conf,8
-0.29114539146901197,Targ,8
0.07195730041398732,PotConf,8
2.7321657458563653,OAL,9
1.231183385641602,Conf,9
0.36403672040011714,Targ,9
2.730727722238144,PotConf,9
2.5766382358139186,OAL,10
0.40748691924462366,Conf,10
0.35579853907959264,Targ,10
2.574420237687958,PotConf,10
2.8003692387188988,OAL,11
0.9063150278854604,Conf,11
1.2852677852113867,Targ,11
2.7996824551782584,PotConf,11
2.2449407970156434,OAL,12
0.19143146905359776,Conf,12
1.3501679582790929,Targ,12
2.2440236392551816,PotConf,12
1.8646982111613748,OAL,13
0.8734424858235323,Conf,13
0.1493762356409971,Targ,13
1.864212546440636,PotConf,13
2.041628026064118,OAL,14
-0.14636560462005163,Conf,14
0.925371049856081,Targ,14
2.040159947382147,PotConf,14
1.5344570560903914,OAL,15
0.4618923589445313,Conf,15
0.9521591847513442,Targ,15
1.5338757837428347,PotConf,15
0.9579665877495144,OAL,16
-0.2175777847242743,Conf,16
0.30973326257111566,Targ,16
0.9573433882902536,PotConf,16
2.8816580436522905,OAL,17
-0.36503844852111816,Conf,17
0.5249364864385717,Targ,17
2.879380203288865,PotConf,17
2.4794649378638827,OAL,18
1.0508909168555465,Conf,18
0.06503179291789671,Targ,18
2.4791768666887983,PotConf,18
2.1318432514610173,OAL,19
0.7447131200540326,Conf,19
1.1245946567909322,Targ,19
2.1318698721133735,PotConf,19
1.3194763758497325,OAL,20
-0.3071883596051616,Conf,20
0.16937107483099928,Targ,20
1.318191788853258,PotConf,20
2.867855426166742,OAL,21
1.6765600899835351,Conf,21
1.0200574634404216,Targ,21
2.865405613990956,PotConf,21
1.1847973324398895,OAL,22
-0.048871210083250856,Conf,22
-1.1924058642088164,Targ,22
1.1843132061944748,PotConf,22
1.6011279741872904,OAL,23
-0.35642163109625963,Conf,23
-0.34829654375226793,Targ,23
1.5994099214478625,PotConf,23
1.5629876008361414,OAL,24
0.20611616906497893,Conf,24
0.848148980923686,Targ,24
1.5629864268687743,PotConf,24
1.599422904523934,OAL,25
0.5428068297652745,Conf,25
0.34953190635927484,Targ,25
1.5980750480356454,PotConf,25
2.1784653555785063,OAL,26
0.7765425555466441,Conf,26
-0.258792519701412,Targ,26
2.1779209150620433,PotConf,26
0.595689641041083,OAL,27
-0.5001553089525747,Conf,27
0.43539845768590857,Targ,27
0.5970725109744741,PotConf,27
3.5717819399552715,OAL,28
1.905955699727906,Conf,28
1.8020276216425946,Targ,28
3.5698334903733473,PotConf,28
2.108663312676741,OAL,29
0.39764429824482816,Conf,29
0.16124055568691753,Targ,29
2.1087661638045763,PotConf,29
