ate,method,rep
2.3194443587679983,OAL,0
1.242466362205788,Conf,0
1.841164601345969,Targ,0
2.3173369354209807,PotConf,0
2.7027228542455464,OAL,1
1.4680510261303865,Conf,1
0.45152609969605206,Targ,1
2.6993624358628576,PotConf,1
1.759689146645959,OAL,2
0.4591393910789574,Conf,2
0.5841593457629769,Targ,2
1.7584888714823683,PotConf,2
1.160791613445948,OAL,3
-0.38204594798613795,Conf,3
0.08226800792296163,Targ,3
1.1597457272035352,PotConf,3
0.8851453816420521,OAL,4
-0.5794533842726519,Conf,4
-0.10309481521481098,Targ,4
0.8847975079413923,PotConf,4
1.5872040172997361,OAL,5
0.8014555427953121,Conf,5
0.8187331790658343,Targ,5
1.587193856299808,PotConf,5
1.6774605656396622,OAL,6
-0.3692798721789378,Conf,6
0.15085734648471177,Targ,6
1.676462473495534,PotConf,6
3.2787011300393507,OAL,7
1.3010397517129333,Conf,7
-5.685696738569485,Targ,7
3.2769065246378517,PotConf,7
1.394466022821939,OAL,8
-0.999961096692572,Conf,8
0.7707383571031012,Targ,8
1.3937328273815872,PotConf,8
0.5999216086745223,OAL,9
-0.62317691322675,Conf,9
0.6967004673165418,Targ,9
0.6000711103122134,PotConf,9
1.7484265201598075,OAL,10
0.2718265036504836,Conf,10
0.8614070474752223,Targ,10
1.746889518094299,PotConf,10
2.012760280515068,OAL,11
0.7101702615421124,Conf,11
2.3420742992962578,Targ,11
2.011964808841476,PotConf,11
2.2661223989584283,OAL,12
0.19974881679908318,Conf,12
0.6237379581107092,Targ,12
2.2635351670652906,PotConf,12
1.3995160509964504,OAL,13
0.21011538690229223,Conf,13
-0.23873504117642957,Targ,13
1.3986595205614507,PotConf,13
1.7708099912844824,OAL,14
-0.03202203437353979,Conf,14
2.4369247921863835,Targ,14
1.7691942599807426,PotConf,14
2.776105676566039,OAL,15
0.45354035282305516,Conf,15
0.6185271503467775,Targ,15
2.7745980389812965,PotConf,15
1.6691326526414054,OAL,16
0.07870185892966611,Conf,16
0.06593304408214945,Targ,16
1.6689766502893546,PotConf,16
-0.17027267314235073,OAL,17
-0.5439145841320541,Conf,17
1.3321649499158026,Targ,17
-0.16913547465375345,PotConf,17
1.6059153033533624,OAL,18
-0.09172953339750653,Conf,18
-0.07294903335195821,Targ,18
1.603424067711594,PotConf,18
2.7518546782285753,OAL,19
0.4491408008626296,Conf,19
1.8370308376391153,Targ,19
2.7514191362509255,PotConf,19
1.6745947659169218,OAL,20
0.351607523207324,Conf,20
1.916719354330945,Targ,20
1.6742631161191395,PotConf,20
1.7473357019627398,OAL,21
0.014330894271619515,Conf,21
-0.7283115004212923,Targ,21
1.745916035254392,PotConf,21
1.7547572571828511,OAL,22
-0.02810261093382946,Conf,22
0.734899358264714,Targ,22
1.7535147035662262,PotConf,22
1.0549318469288826,OAL,23
-0.6248912264897628,Conf,23
-0.4588248205202565,Targ,23
1.0563916829105797,PotConf,23
1.2881794939602413,OAL,24
0.6995121216389795,Conf,24
0.03940876389977219,Targ,24
1.2879128864220695,PotConf,24
0.5033665503905157,OAL,25
-0.5920028552420455,Conf,25
-0.011985145600592795,Targ,25
0.5041893623721793,PotConf,25
1.6825420831786009,OAL,26
-0.7543123148922231,Conf,26
0.9224626083019205,Targ,26
1.6815744520443592,PotConf,26
1.8781116367377277,OAL,27
0.04819388498741545,Conf,27
1.3611042588494575,Targ,27
1.876945156678393,PotConf,27
-0.0686229404739311,OAL,28
-1.2961471073159845,Conf,28
-0.3695382059900953,Targ,28
-0.06850619710133285,PotConf,28
1.4983365765028198,OAL,29
-0.8157345890601422,Conf,29
0.07645208879766807,Targ,29
1.496571019751419,PotConf,29
