ate,method,rep
1.3031110610805243,OAL,0
0.003457982940371085,Conf,0
0.7121128007974912,Targ,0
1.3039056291336175,PotConf,0
1.1333058562226637,OAL,1
0.27324472468811745,Conf,1
-1.5209652334257595,Targ,1
1.1341325270619351,PotConf,1
2.2499194327444845,OAL,2
0.5702563854351087,Conf,2
0.7952027581882826,Targ,2
2.248146223606314,PotConf,2
1.4433762230172182,OAL,3
0.17020055586732646,Conf,3
0.10391298767372889,Targ,3
1.4412442310763263,PotConf,3
1.8794918429833927,OAL,4
0.7929627719506368,Conf,4
-0.010168179529150612,Targ,4
1.8772737985737131,PotConf,4
1.1665825930698135,OAL,5
0.2727048279275595,Conf,5
1.2177733837349345,Targ,5
1.166345135525055,PotConf,5
1.4463662413485714,OAL,6
0.2577044178403236,Conf,6
-0.20093103721925554,Targ,6
1.44496112055502,PotConf,6
1.6339250191435324,OAL,7
0.3833333902575456,Conf,7
-0.2936614739825092,Targ,7
1.6319279861863207,PotConf,7
1.9490635502849565,OAL,8
0.25324951714017613,Conf,8
1.3131129876266217,Targ,8
1.947685823398733,PotConf,8
1.9871405185477944,OAL,9
0.0007930753142310065,Conf,9
0.42352170997738836,Targ,9
1.9857087413186116,PotConf,9
2.581964205817064,OAL,10
0.8373835919849089,Conf,10
0.9063998429994663,Targ,10
2.5798729336532173,PotConf,10
2.4687221691814707,OAL,11
1.3984003807106515,Conf,11
0.09823574948721125,Targ,11
2.4670488942076485,PotConf,11
2.198518248256996,OAL,12
0.6682125088711289,Conf,12
0.3696026870729621,Targ,12
2.196508100644026,PotConf,12
2.6377273431837196,OAL,13
-0.3391482054882896,Conf,13
-0.3181708415000241,Targ,13
2.634439654298129,PotConf,13
2.157172637753954,OAL,14
0.8113052944907195,Conf,14
1.4925656832443608,Targ,14
2.15574924698684,PotConf,14
2.078023244325667,OAL,15
0.30418115044217237,Conf,15
0.5626049388680976,Targ,15
2.0776539691189386,PotConf,15
1.3019636051953407,OAL,16
0.3431304048935672,Conf,16
0.6804877999879831,Targ,16
1.3019327865614132,PotConf,16
-0.2736057976718144,OAL,17
-1.2810337673985395,Conf,17
-0.16980992474966614,Targ,17
-0.2734948668605456,PotConf,17
1.0250373320432429,OAL,18
-0.6151158183796138,Conf,18
-1.6902064179112146,Targ,18
1.024950997864987,PotConf,18
2.0436921352718866,OAL,19
-1.0674710007033534,Conf,19
-0.2298435948191937,Targ,19
2.041677287135669,PotConf,19
0.8370450405407457,OAL,20
-0.4420163076003483,Conf,20
2.1677702702935933,Targ,20
0.836963793788768,PotConf,20
2.7985558341169785,OAL,21
0.31740734163026774,Conf,21
0.3197738062107008,Targ,21
2.797018845467173,PotConf,21
2.361504936942323,OAL,22
0.39618127419871185,Conf,22
-1.037629321588489,Targ,22
2.360684997043016,PotConf,22
2.1959008075466144,OAL,23
1.2135531007764175,Conf,23
1.344370699409169,Targ,23
2.1951982042287144,PotConf,23
1.4504486709298088,OAL,24
0.3496492603914818,Conf,24
0.7767032399199427,Targ,24
1.4494453635234792,PotConf,24
1.4979974138691343,OAL,25
0.6023204271509637,Conf,25
0.06030908488136821,Targ,25
1.497130371396143,PotConf,25
0.8574378546477263,OAL,26
-0.24659904975060115,Conf,26
0.33915782553821605,Targ,26
0.8569769201336805,PotConf,26
0.5927518918795249,OAL,27
-0.43935050045640334,Conf,27
-0.27329021361495387,Targ,27
0.5923885966505736,PotConf,27
1.0594297530064145,OAL,28
-0.5943817057215082,Conf,28
-0.092829580089991,Targ,28
1.0584378451483616,PotConf,28
1.3150064243180022,OAL,29
-0.40872352355230507,Conf,29
0.6237286122112482,Targ,29
1.3138241474399903,PotConf,29
