covariate_index,amd_after
Xc1,0.24684358352587277
Xc2,0.005279539200971781
Xc3,0.15447299428645492
Xc4,0.03248331751542233
Xc5,0.11107468354290922
Xc6,0.11576612628914476
Xc7,0.1558733793984334
Xc8,0.14541437327975248
Xc9,0.06759670816565556
Xc10,0.20695875898518684
Xc11,0.06834511786252731
Xc12,0.10471347198626234
Xc13,0.1267093296831228
Xc14,0.059433277938599136
Xc15,0.04277043423557436
Xc16,0.06880721355095411
Xc17,0.03302508506136617
Xc18,0.29631453979275213
Xc19,0.11557806455936279
Xc20,0.10794383012379093
Xc21,0.07112562613120851
Xc22,0.07089733000346614
Xc23,0.15570421934366455
Xc24,0.07105207533325507
Xc25,0.015523062838682152
Xc26,0.2545461242706294
Xc27,0.005919671386366431
Xc28,0.11931313886605521
Xc29,0.1096932512724546
Xc30,0.005952048385125674
Xc31,0.15917007898579524
Xc32,0.27316273795176454
Xc33,0.0371250212255385
Xc34,0.06788387118053421
Xc35,0.0825025793028556
Xc36,0.17535466233276836
Xc37,0.006061705209029258
Xc38,0.24980136617713897
Xc39,0.09975211411869508
Xc40,0.20062810951673787
Xc41,0.0028955663186733707
Xc42,0.032475272985166406
Xc43,0.11008274846107072
Xc44,0.2639012309863706
Xc45,0.38460820816094765
Xc46,0.08144213541398107
Xc47,0.12460542281637935
Xc48,0.010659998293989236
Xc49,0.09661118782424902
Xc50,0.09076771271491267
Xp1,0.15219577897310696
Xp2,0.012306015810916789
Xp3,0.006015021652000739
Xp4,0.0006171274437950826
Xp5,0.023419437697798366
Xp6,0.13288016831960137
Xp7,0.2753771336487138
Xp8,0.1583644200136924
Xp9,0.002550769289704583
Xp10,0.1445413146858166
Xp11,0.09773705972226548
Xp12,0.17458586656960515
Xp13,0.015392686853006637
Xp14,0.01418192197013582
Xp15,0.14692735000251333
Xp16,0.03323491856617881
Xp17,0.112328978789664
Xp18,0.07727072398072511
Xp19,0.06315324660142779
Xp20,0.18158573295763503
Xp21,0.13322989428187418
Xp22,0.004842565756237399
Xp23,0.06124221409179334
Xp24,0.01627039491067809
Xp25,0.02795605328403731
Xp26,0.19914647053242274
Xp27,0.011588852758899046
Xp28,0.1333316111898451
Xp29,0.3543913409519536
Xp30,0.027303711329006296
Xp31,0.02011421062639469
Xp32,0.031718022167887126
Xp33,0.015460879520815481
Xp34,0.25791880406495504
Xp35,0.1305615951432197
Xp36,0.0036179809091871212
Xp37,0.015691654946701244
Xp38,0.1834035490418153
Xp39,0.03922921971507059
Xp40,0.05758689281940778
Xp41,0.14887733008011117
Xp42,0.026644221036150995
Xp43,0.01519745624006811
Xp44,0.1908624775701282
Xp45,0.2625959643753421
Xp46,0.044422753379060695
Xp47,0.02181727056316475
Xp48,0.023529419131487917
Xp49,0.02705942268781104
Xp50,0.04438638411397427
Xi1,0.09791782687561613
Xi2,0.15612850002131357
Xi3,0.23232032523630325
Xi4,0.10778027535455324
Xi5,0.06755291537113946
Xi6,0.32337363989313683
Xi7,0.18145751035449686
Xi8,0.0760697990202732
Xi9,0.2801877232944572
Xi10,0.16923041657855298
Xi11,0.325632610694014
Xi12,0.1312675161227721
Xi13,0.15222047651480375
Xi14,0.12994470705622976
Xi15,0.2637011529905019
Xi16,0.13994251523705994
Xi17,0.26180449007942785
Xi18,0.24435017292400876
Xi19,0.13080052867099728
Xi20,0.3886981666130314
Xi21,0.4250276731629713
Xi22,0.13345088176313746
Xi23,0.0488085147168923
Xi24,0.3501158603468122
Xi25,0.2115741170445614
Xi26,0.08513929263311901
Xi27,0.09953322599034302
Xi28,0.058646798423750944
Xi29,0.22605869690074343
Xi30,0.1340174998175129
Xi31,0.21282360478092854
Xi32,0.031889737481883264
Xi33,0.22153196343589643
Xi34,0.3706812163706691
Xi35,0.015765540527897814
Xi36,0.21311177671889814
Xi37,0.34314853684528157
Xi38,0.15528500875554488
