alpha,mean_cv_mse
10.0,32.161517551847325
2.782559402207126,32.161517551847325
0.7742636826811278,30.057773361716073
0.21544346900318845,26.514502771262
0.05994842503189409,25.347364590901872
0.016681005372000592,26.096456324924322
0.004641588833612782,26.234836322174164
0.001291549665014884,26.18316939814211
0.00035938136638046257,26.1592584320126
0.0001,26.151098505711616
