alpha,mean_cv_mse
10.0,35.903821980101455
2.782559402207126,35.903821980101455
0.7742636826811278,37.24311823853948
0.21544346900318845,39.132581791401265
0.05994842503189409,42.1553938027915
0.016681005372000592,43.98637711491856
0.004641588833612782,44.27734787722416
0.001291549665014884,44.34500870453238
0.00035938136638046257,44.33275032886108
0.0001,44.326166226813314
