ate,method,rep
2.0802354934471747,OAL,0
2.0799412140466877,IPWX,0
0.0841443886570068,Conf,0
2.0395460799873595,Targ,0
2.0779071089213588,PotConf,0
2.9791460784685655,OAL,1
2.5511312706658775,IPWX,1
-0.25431421450662656,Conf,1
2.544019872247653,Targ,1
2.5491450641968636,PotConf,1
0.8535325947333644,OAL,2
1.2360954257922265,IPWX,2
-0.8313987070884293,Conf,2
1.2311653581578799,Targ,2
1.234934525998988,PotConf,2
1.9828808023073072,OAL,3
2.556601554014487,IPWX,3
-0.27321599656669876,Conf,3
2.5436689802715207,Targ,3
2.5557656676386444,PotConf,3
2.454261830320992,OAL,4
3.6651923524169545,IPWX,4
1.4565737951636746,Conf,4
3.652409243350746,Targ,4
3.663300941657101,PotConf,4
1.7091043235658523,OAL,5
1.7089488913183586,IPWX,5
-0.8761206089308322,Conf,5
0.6948586590656303,Targ,5
1.707192306946881,PotConf,5
1.9081813333854156,OAL,6
2.432506446091957,IPWX,6
0.29897012952281726,Conf,6
2.320519732407647,Targ,6
2.4304898154674373,PotConf,6
2.100099138934249,OAL,7
1.8134100365456436,IPWX,7
-1.1647791205695737,Conf,7
1.5914441883556316,Targ,7
1.8125960187337575,PotConf,7
0.7931484805904632,OAL,8
0.26165320304450546,IPWX,8
-1.7905296691031163,Conf,8
0.26035547863296815,Targ,8
0.2617309621289027,PotConf,8
0.8979221390616525,OAL,9
2.221544465300971,IPWX,9
0.07678316432226218,Conf,9
2.1901555585987342,Targ,9
2.220227573194122,PotConf,9
2.3287339284971456,OAL,10
1.9490991205137813,IPWX,10
1.2127609299167486,Conf,10
1.9426153416921008,Targ,10
1.948052732865472,PotConf,10
1.3731204593805142,OAL,11
2.3903242887332343,IPWX,11
0.3840897959215825,Conf,11
2.373632170314803,Targ,11
2.3897787309671283,PotConf,11
1.496890116978724,OAL,12
1.700082949693512,IPWX,12
0.3901229952107336,Conf,12
1.6623110487579429,Targ,12
1.6981264205255087,PotConf,12
0.07761380434590326,OAL,13
0.5162758943493879,IPWX,13
-0.713035156277353,Conf,13
-0.19018053761962517,Targ,13
0.5157676629682009,PotConf,13
1.607656990016373,OAL,14
2.0429276477335754,IPWX,14
0.2691384009677899,Conf,14
2.0313025646613143,Targ,14
2.041951064613948,PotConf,14
1.3977329887174839,OAL,15
2.1198424594508776,IPWX,15
-1.1093986348623723,Conf,15
2.104744037007976,Targ,15
2.1179093081739286,PotConf,15
-0.15906956527306612,OAL,16
0.0840357402538803,IPWX,16
-0.2069615761682568,Conf,16
1.1952588984138917,Targ,16
0.08438131570982975,PotConf,16
2.911437681892653,OAL,17
3.1828665188959073,IPWX,17
1.5457431500355852,Conf,17
3.1698723787390164,Targ,17
3.1807937882887485,PotConf,17
1.6139702870782786,OAL,18
1.7490880681129721,IPWX,18
-1.0065481691253166,Conf,18
-4.472618399143101,Targ,18
1.7475783632259092,PotConf,18
0.09514547957551464,OAL,19
0.27406091028723367,IPWX,19
-1.4800463836963327,Conf,19
0.26081374691135584,Targ,19
0.2737423215757496,PotConf,19
0.32090143238932545,OAL,20
0.319967433259713,IPWX,20
-0.9641857494274205,Conf,20
0.31954692656314865,Targ,20
0.3198879885361698,PotConf,20
2.084924777286825,OAL,21
1.8455439181994402,IPWX,21
0.0365649092228556,Conf,21
1.5331468693063541,Targ,21
1.8436653346392364,PotConf,21
2.3456654052031425,OAL,22
3.5804175881214952,IPWX,22
-0.15668975903051194,Conf,22
3.3791255210618605,Targ,22
3.578903842599071,PotConf,22
0.8960604346701986,OAL,23
0.931781088258857,IPWX,23
-1.3579554921253205,Conf,23
0.9137855561484921,Targ,23
0.9310815784611044,PotConf,23
1.5097893140981247,OAL,24
1.8450352612354854,IPWX,24
-3.771199320863935,Conf,24
0.7206904482007477,Targ,24
1.844277813967421,PotConf,24
2.919104132693696,OAL,25
3.897480423778017,IPWX,25
1.0005535716707459,Conf,25
1.8589833058588914,Targ,25
3.894684917029118,PotConf,25
0.8433218089892056,OAL,26
1.6853832104873074,IPWX,26
-0.22310784275878018,Conf,26
1.2926270398637891,Targ,26
1.6835245042691838,PotConf,26
2.6586884175472782,OAL,27
2.7438964659205904,IPWX,27
2.10213052176533,Conf,27
2.0517889836090673,Targ,27
2.7425899712853745,PotConf,27
0.5669363329843123,OAL,28
1.663715420157231,IPWX,28
-0.32046702605530175,Conf,28
0.3198135646163667,Targ,28
1.6628171563647052,PotConf,28
0.07365369351238474,OAL,29
0.050762659715693305,IPWX,29
-1.9500773970365568,Conf,29
0.04797957888013707,Targ,29
0.05055185760383164,PotConf,29
