ate,method,rep
0.0775644453407411,OAL,0
0.07756643012832878,IPWX,0
0.011813417273956642,Conf,0
0.06759466840836467,Targ,0
0.07738103641440665,PotConf,0
0.1723001020196296,OAL,1
0.17228258957113998,IPWX,1
0.19756773268755656,Conf,1
0.17789142943222108,Targ,1
0.17249294177838007,PotConf,1
0.1396449798073589,OAL,2
0.1396431836673988,IPWX,2
0.06868080972665094,Conf,2
0.1392686971748785,Targ,2
0.14002317787710086,PotConf,2
0.37793862859102895,OAL,3
0.3779382726372139,IPWX,3
0.20508222318322844,Conf,3
0.3762942679588438,Targ,3
0.3781488869082094,PotConf,3
0.023328788357243734,OAL,4
0.023364828006402834,IPWX,4
0.0009057557513188208,Conf,4
0.02266059917042126,Targ,4
0.023352755420531442,PotConf,4
-0.19099399795609134,OAL,5
-0.1910200357788126,IPWX,5
-0.31357092545604837,Conf,5
-0.19235406389051657,Targ,5
-0.19128449101854073,PotConf,5
0.15119259200760937,OAL,6
0.15140214223995127,IPWX,6
0.0991625198273391,Conf,6
0.1508615971355041,Targ,6
0.1513552611260055,PotConf,6
0.26190212821076225,OAL,7
0.2619022106450519,IPWX,7
0.12946604478152143,Conf,7
-0.1311441590701496,Targ,7
0.26137498627505074,PotConf,7
0.18574391903940388,OAL,8
0.1856584432774529,IPWX,8
-0.041254722973055186,Conf,8
0.18556524136369867,Targ,8
0.18566940839694573,PotConf,8
0.06560234941889051,OAL,9
0.06561000853989744,IPWX,9
-0.03433682567493212,Conf,9
0.09400854641785898,Targ,9
0.06493476303900912,PotConf,9
-0.04705770642448143,OAL,10
-0.04711355255643323,IPWX,10
-0.4315306229203767,Conf,10
-0.1343145564418107,Targ,10
-0.04704627453763217,PotConf,10
-0.027477681073278963,OAL,11
-0.02748449829740006,IPWX,11
-0.10741268667925943,Conf,11
-0.04086916834258368,Targ,11
-0.027922842695969726,PotConf,11
-0.011929588640533922,OAL,12
-0.012051616297894086,IPWX,12
-0.1925999306801219,Conf,12
0.09489873836459975,Targ,12
-0.011841755864153564,PotConf,12
-0.23165909159687287,OAL,13
-0.23154105300641045,IPWX,13
-0.7501443111709968,Conf,13
-0.23105741636837504,Targ,13
-0.23173913375957284,PotConf,13
-0.1511634609054624,OAL,14
-0.1510655650711031,IPWX,14
0.030394747831481994,Conf,14
0.8424382750480846,Targ,14
-0.151359525179569,PotConf,14
0.12228516576433711,OAL,15
0.12224100707956581,IPWX,15
0.15677515832336839,Conf,15
0.044889980183960565,Targ,15
0.12181973874606586,PotConf,15
0.18622820744484841,OAL,16
0.18619936122796904,IPWX,16
0.4483641854071484,Conf,16
0.1904005018194982,Targ,16
0.18576092721119702,PotConf,16
0.24266590425579815,OAL,17
0.24262939206286493,IPWX,17
-0.06752185084144702,Conf,17
0.24118613193296498,Targ,17
0.2421074048773031,PotConf,17
0.004824985489297745,OAL,18
0.004850557316896625,IPWX,18
0.10287271152681993,Conf,18
0.010223891707568211,Targ,18
0.0050899777441793664,PotConf,18
-0.07322824545217814,OAL,19
-0.07323256332384863,IPWX,19
-0.16484534146801,Conf,19
1.3390733954506457,Targ,19
-0.07323359274695898,PotConf,19
-0.029579160363622813,OAL,20
-0.02972535397162488,IPWX,20
-0.1967981359951161,Conf,20
0.025248346392701654,Targ,20
-0.029601395170228882,PotConf,20
-0.19234753465411866,OAL,21
-0.1923645923892859,IPWX,21
-0.2809548549239852,Conf,21
-0.1936682359016834,Targ,21
-0.1927051404474908,PotConf,21
0.027354982350557944,OAL,22
0.027340251531800863,IPWX,22
-0.13942927000914546,Conf,22
0.6465933644525216,Targ,22
0.027514343299772162,PotConf,22
0.07900458609120474,OAL,23
0.07903888621596938,IPWX,23
0.0525469549270198,Conf,23
0.4549889119657547,Targ,23
0.07897233859223779,PotConf,23
0.11001104567183696,OAL,24
0.10992787697014582,IPWX,24
-0.06937790493228486,Conf,24
1.5030934557453002,Targ,24
0.10955303094393302,PotConf,24
-0.0839704182891561,OAL,25
-0.08395936098742085,IPWX,25
0.05231518479480987,Conf,25
0.04941205069844663,Targ,25
-0.08353323350596974,PotConf,25
0.10114799363727,OAL,26
0.10112230291402644,IPWX,26
0.017972708122294706,Conf,26
0.10274454244464151,Targ,26
0.10143169750972819,PotConf,26
0.19635246026008893,OAL,27
0.19637287823375954,IPWX,27
0.21036924757991027,Conf,27
0.1926864853301025,Targ,27
0.19645522835016518,PotConf,27
0.15031359398985772,OAL,28
0.1503421561899277,IPWX,28
0.2167633224802127,Conf,28
0.15385387098980763,Targ,28
0.15012868559486556,PotConf,28
0.2319807840204926,OAL,29
0.2320255655015131,IPWX,29
0.438115758007831,Conf,29
0.231962543981107,Targ,29
0.23211197132067327,PotConf,29
