covariate_index,amd_after
Xc1,0.14093860825329144
Xc2,0.041852735531037244
Xc3,0.10866660457702688
Xc4,0.15288087916430967
Xc5,0.02844061762233763
Xc6,0.10840445929334816
Xc7,0.2842237209818296
Xc8,0.20185941804012797
Xc9,0.15165791249981808
Xc10,0.10451803300796922
Xc11,0.32591373941018476
Xc12,0.06227306339940276
Xc13,0.06443502734512949
Xc14,0.09704102755854857
Xc15,0.19522020080443328
Xc16,0.055459026198811746
Xc17,0.022666005360963463
Xc18,0.19581287367294975
Xc19,0.05449816708379657
Xc20,0.010624439272025794
Xc21,0.18793155504009607
Xc22,0.12072548342361736
Xc23,0.20938565290108452
Xc24,0.08305731782403467
Xc25,0.0645456784096903
Xc26,0.16595563869680577
Xc27,0.07743991295182685
Xc28,0.1366318888130147
Xc29,0.18905065261413773
Xc30,0.07192452437766972
Xc31,0.21325008249857985
Xc32,0.23784073952061868
Xc33,0.05752192173577739
Xc34,0.07527029888166942
Xc35,0.015743224965477136
Xc36,0.0767153217338599
Xc37,0.1766271157796455
Xc38,0.19110638064050486
Xc39,0.09111945222975884
Xc40,0.20558084884885158
Xc41,0.1471414226160051
Xc42,0.05892326546068632
Xc43,0.1106076630308301
Xc44,0.08617056455977447
Xc45,0.205326281934944
Xc46,0.016067065449986283
Xc47,0.18725139584557776
Xc48,0.23701935127495533
Xc49,0.04887132781393694
Xc50,0.029301920293573334
Xp1,0.13727942171887714
Xp2,0.0785121660135718
Xp3,0.18169531126108313
Xp4,0.028366553189131487
Xp5,0.0029684115786923577
Xp6,0.10397549280285451
Xp7,0.17049171454634954
Xp8,0.12576925856277515
Xp9,0.09933239057264691
Xp10,0.019304231250465872
Xp11,0.01165970013588018
Xp12,0.01491455093172149
Xp13,0.03471521760668607
Xp14,0.0795856816202331
Xp15,0.18463508991616095
Xp16,0.23844518127466752
Xp17,0.22199535637859866
Xp18,0.046030525426309116
Xp19,0.27747942420537336
Xp20,0.016729052283381517
Xp21,0.08797723038741692
Xp22,0.009178731665066064
Xp23,0.2035769192081603
Xp24,0.15525414805157414
Xp25,0.0634314200282832
Xp26,0.0676031753819333
Xp27,0.024686393158238035
Xp28,0.013558767648870016
Xp29,0.09914346261643844
Xp30,0.04079073045449195
Xp31,0.023279317858382234
Xp32,0.1458335683940117
Xp33,0.027873177210767555
Xp34,0.12522243563642593
Xp35,0.0832046807915495
Xp36,0.17658183805713482
Xp37,0.21489851147433425
Xp38,0.050127659370315
Xp39,0.20610581642811715
Xp40,0.009471538356207707
Xp41,0.09717888134484515
Xp42,0.1206433315940712
Xp43,0.0351415355494418
Xp44,0.028426547361602182
Xp45,0.4824613137095058
Xp46,0.09116949360162942
Xp47,0.12368551515456437
Xp48,0.09905317658539986
Xp49,0.17839724839124793
Xp50,0.13030486000633373
Xi1,0.08620754012567344
Xi2,0.061899504770242794
Xi3,0.039020932645264295
Xi4,0.06130275527407321
Xi5,0.07679941225000889
Xi6,0.13001751173249185
Xi7,0.04708272212712733
Xi8,0.19428554048253197
Xi9,0.06810572540098747
Xi10,0.011936350603059562
Xi11,0.005064870427048345
Xi12,0.0819557951041972
Xi13,0.19382379913315922
Xi14,0.1749547251097059
Xi15,0.010172480241952893
Xi16,0.026519326618081623
Xi17,0.052963852578712695
Xi18,0.09631025641307388
Xi19,0.09752590023843757
Xi20,0.28458226678124154
Xi21,0.3439730152147361
Xi22,0.250612325409589
Xi23,0.279396200161082
Xi24,0.09955676617096937
Xi25,0.10379892364180945
Xi26,0.04869815878174015
Xi27,0.38334818227652623
Xi28,0.06823539492339283
Xi29,0.0926538742842424
Xi30,0.06749300304948008
Xi31,0.004687398606738513
Xi32,0.2083003787590631
Xi33,0.09429085034832618
Xi34,0.13416423085395335
Xi35,0.03543691420505901
Xi36,0.13703424394512492
Xi37,0.1284275071055736
Xi38,0.013795449756438902
Xi39,0.3562715640940591
Xi40,0.06000604882613238
Xi41,0.003166873356413377
Xi42,0.20698870361297628
Xi43,0.35014806988555736
Xi44,0.006991594199786383
Xi45,0.03401366831923929
Xi46,0.22052316091173446
Xi47,0.10839678156256571
Xi48,0.1711702713954022
Xi49,0.12044032447386177
Xi50,0.08799874282157757
Xs1,0.104491488171433
Xs2,0.048541689333371316
Xs3,0.09586919868387028
Xs4,0.02528145870211668
Xs5,0.2972072713376564
Xs6,0.2520307404583425
Xs7,0.030860557549174064
Xs8,0.1080122516419684
Xs9,0.12466685052711854
Xs10,0.003991751880323358
Xs11,0.010967789425239842
Xs12,0.0851082899532474
Xs13,0.019099050775792006
Xs14,0.05514735772107064
Xs15,0.3062706239734377
Xs16,0.15546931083664817
Xs17,0.08496131857529235
Xs18,0.31548418436736936
Xs19,0.1947332098163176
Xs20,0.018018066821491575
Xs21,0.11346990349418228
Xs22,0.34844387382831365
Xs23,0.18571184581843675
Xs24,0.11770943284526622
Xs25,0.236589411691349
Xs26,0.2137080861911334
Xs27,0.206475226362542
Xs28,0.029487032455052346
Xs29,0.11076457918751964
Xs30,0.03187280143042502
Xs31,0.06325092131863759
Xs32,0.19549808066346924
Xs33,0.07821382862664064
Xs34,0.14878200663641766
Xs35,0.11859788959618908
Xs36,0.2100600347950604
Xs37,0.12359760722301508
Xs38,0.06674829132727358
Xs39,0.0780113613730837
Xs40,0.1755015574595435
Xs41,0.349554799961456
Xs42,0.03493186155635854
Xs43,0.18678131880242171
Xs44,0.013949778899041615
Xs45,0.10268325365734235
Xs46,0.11914478799051259
Xs47,0.019974700612156795
Xs48,0.03258577987936581
Xs49,0.006880885145828133
Xs50,0.186764003734198
Xs51,0.150811724337266
