covariate_index,amd_before
Xc1,1.1965060038146005
Xc2,1.1996912992066706
Xc3,1.1300292404867704
Xc4,1.0539145279535183
Xc5,1.0900669190343333
Xc6,0.9984230375891139
Xc7,1.0671266009955336
Xc8,1.1633693041893256
Xc9,1.1289594569882238
Xc10,1.1143856263569685
Xp1,1.2189861962245878
Xp2,0.9148954370250332
Xp3,1.206279071515178
Xp4,1.1056228268815054
Xp5,1.0148963723375246
Xp6,1.0320738253189798
Xp7,1.1581889636567406
Xp8,1.053982061454636
Xp9,1.2125721828526062
Xp10,1.1505914825377814
Xi1,1.1106008681535622
Xi2,1.1991376692887732
Xi3,1.2289318133510023
Xi4,1.2454256734874365
Xi5,1.2451016461616145
Xi6,1.2034149737021402
Xi7,1.1458377629212624
Xi8,1.291448625525959
Xi9,1.155851783813524
Xi10,1.1108068115939502
Xs1,1.2260781672636814
Xs2,1.0171792955290297
Xs3,1.050848473337147
Xs4,1.0790323042286034
Xs5,1.0373586310967928
Xs6,1.152476279251795
Xs7,1.00392663302148
Xs8,1.2122832793476603
Xs9,1.0568203944311416
Xs10,1.026644408023654
Xs11,1.1395472250779761
Xs12,1.043533526262652
Xs13,1.1960478598903532
Xs14,0.9280073766540244
Xs15,1.1195107938876867
Xs16,1.213310330601681
Xs17,0.9722610214260756
Xs18,1.131366651986063
Xs19,1.1749192693504185
Xs20,1.0236709789417058
Xs21,1.14854659442344
Xs22,1.1794455626767784
Xs23,1.0537084980705462
Xs24,1.0694774082561802
Xs25,0.8908096132556689
Xs26,1.102319718461039
Xs27,1.1061273558992855
Xs28,1.2059471077785093
Xs29,1.1663831320279066
Xs30,0.9705744861943031
Xs31,1.1631426935847204
Xs32,1.0855916152547254
Xs33,1.0613402053099055
Xs34,1.0513645215164107
Xs35,1.2020351788934884
Xs36,1.2011203525286955
Xs37,1.0602674916065835
Xs38,1.0860498707393944
Xs39,1.052442618657822
Xs40,1.185679051638439
Xs41,1.0304205913857043
Xs42,1.0762434561282737
Xs43,1.1843277008726139
Xs44,1.0875879328332716
Xs45,1.1423445126956366
Xs46,1.1007742554383615
Xs47,1.1514213733814018
Xs48,0.9864793690126272
Xs49,1.1486887506485703
Xs50,1.0911241482593095
Xs51,1.0471491850955006
Xs52,1.1973323360097237
Xs53,1.225529382681325
Xs54,1.1090430247295837
Xs55,1.1526400054855666
Xs56,1.065955625416203
Xs57,1.142420383547413
Xs58,0.9880825999634066
Xs59,1.0247383498896314
Xs60,1.0819626280613976
Xs61,0.9397186723384334
Xs62,1.1915298417630613
Xs63,1.2015659207819132
Xs64,1.3063573983476022
Xs65,0.965527432668573
Xs66,1.218152282726693
Xs67,1.197833180614198
Xs68,1.1201901049645309
Xs69,1.206654165931373
Xs70,1.2897021404476587
Xs71,1.0059645406950228
Xs72,1.0404931886655082
Xs73,1.0057133945077248
Xs74,1.1363664531845092
Xs75,1.1570972079744037
Xs76,1.0629666398567372
Xs77,1.0988935098789456
Xs78,1.077529311000006
Xs79,0.9659564576874019
Xs80,1.080266119387213
Xs81,1.2014958819970567
Xs82,0.9998117826088195
Xs83,1.0063234413646063
Xs84,1.2540021535498984
Xs85,1.1722016498861243
Xs86,1.1387683347855955
Xs87,1.001524245191399
Xs88,1.14783175778545
Xs89,1.0682654447175315
Xs90,1.0159544998328203
Xs91,1.134245995084981
Xs92,1.0785743969787878
Xs93,1.0784025872389646
Xs94,1.0502338239195803
Xs95,1.0715246828653235
Xs96,1.1108302334689342
Xs97,1.071530213513069
Xs98,1.1228916278503673
Xs99,1.047400452612839
Xs100,1.1309562089728629
Xs101,1.0368691947927835
Xs102,1.070176295903468
Xs103,1.1676523104384962
Xs104,1.1036498163076844
Xs105,1.1592803998332606
Xs106,1.0161730890747864
Xs107,1.1009375703582016
Xs108,1.1110158077268535
Xs109,1.1166207718404542
Xs110,1.2252727994889256
Xs111,1.2207536777508263
Xs112,1.1051622892306405
Xs113,1.0696778668492073
Xs114,0.9256352645768372
Xs115,1.1958214448198377
Xs116,1.1175520530038576
Xs117,1.1077766999140726
Xs118,1.0413696433562432
Xs119,1.001538774543053
Xs120,1.0347713674634909
Xs121,0.8877820102513061
Xs122,1.0633604474563678
Xs123,1.0308356067458788
Xs124,1.0728448036563312
Xs125,1.094854414482494
Xs126,1.160798897460908
Xs127,1.2476053707037105
Xs128,1.046215996222584
Xs129,1.2015394730940168
Xs130,1.0817235787750954
Xs131,1.1321294747418102
Xs132,1.1432348048023484
Xs133,1.2495709631749365
Xs134,1.0950506476908455
Xs135,1.0629050827659092
Xs136,1.1347652517805082
Xs137,0.9874979655012288
Xs138,1.122812238681715
Xs139,1.1512244889619807
Xs140,1.0405564630558448
Xs141,1.1770832732777374
Xs142,1.1269320557565556
Xs143,1.169993253891647
Xs144,1.06632982618657
Xs145,1.0243784495291521
Xs146,1.1449901559535345
Xs147,1.0522582932832476
Xs148,1.0881606140902347
Xs149,1.1821663298639336
Xs150,0.9302333751063921
Xs151,0.9236209035868854
Xs152,0.994281578182036
Xs153,0.9574573368578183
Xs154,1.1932844850522675
Xs155,1.212581333851713
Xs156,1.3532914369901794
Xs157,1.0910229740139794
Xs158,1.0846221310992852
Xs159,1.2034470609554433
Xs160,1.1544365879653045
Xs161,1.0331189549252624
Xs162,1.083151218768668
Xs163,1.0728144243878044
Xs164,1.2021322772294596
Xs165,1.0111572839144107
Xs166,1.0181832385689287
