covariate_index,amd_before
Xc1,1.1245893612017421
Xc2,1.1224391868120065
Xc3,1.0741089934548187
Xc4,1.1614214865883832
Xc5,1.047049492263226
Xc6,1.083566434943474
Xc7,1.0440397761152165
Xc8,1.186921704204635
Xc9,1.1583549782947296
Xc10,1.0723428347353001
Xp1,1.1008702750116455
Xp2,1.1745112969297122
Xp3,1.1072846176198432
Xp4,0.946629222012473
Xp5,1.1018059474316817
Xp6,1.2091691703174414
Xp7,1.222097522635731
Xp8,1.121919334580114
Xp9,1.07841080166594
Xp10,1.1143912651916648
Xi1,1.1954060594981757
Xi2,1.008633430059917
Xi3,1.2087830901283652
Xi4,1.2131590315781864
Xi5,1.1509835577908487
Xi6,1.0589644252921302
Xi7,1.0892055168891561
Xi8,1.156188306380675
Xi9,1.1355740722032324
Xi10,1.1036591184843874
Xs1,1.1395193509365122
Xs2,1.1045621382425435
Xs3,1.0947901782898861
Xs4,0.9738773112002763
Xs5,1.025981291467824
Xs6,1.0406689520241421
Xs7,1.110189238352651
Xs8,1.187399895204573
Xs9,1.2376107382986485
Xs10,1.1761200530559937
Xs11,0.9087805658199799
Xs12,1.0013592724477558
Xs13,0.9059509419043359
Xs14,1.1204155601142354
Xs15,1.1974285367256594
Xs16,1.0845762928441987
Xs17,1.1013625504014426
Xs18,1.171063142631226
Xs19,1.1379398006230068
Xs20,1.011810546691211
Xs21,0.9364788275855072
Xs22,1.195076227327014
Xs23,0.927218947236523
Xs24,1.148868076715864
Xs25,1.0296441880982503
Xs26,1.119876069362583
Xs27,1.0952291135372447
Xs28,0.9534214156641615
Xs29,1.1599108629237236
Xs30,1.1925198916043667
Xs31,1.1059050782517992
Xs32,1.0463621238364416
Xs33,1.016680150400775
Xs34,0.9802197910262336
Xs35,1.0266390990934162
Xs36,1.125901362265822
Xs37,1.0017128742140442
Xs38,1.048193477906384
Xs39,1.0385355493469437
Xs40,0.9850542504889639
Xs41,1.2128036087206642
Xs42,0.9203576480035539
Xs43,0.9278277844195046
Xs44,1.0505722151015628
Xs45,1.088758908791216
Xs46,0.9757274635856783
Xs47,1.1439560846319523
Xs48,1.0969450173402315
Xs49,1.1058098120670463
Xs50,0.9670717240508123
Xs51,1.0556531744149753
Xs52,1.1034285801157893
Xs53,0.9744533768259307
Xs54,1.1736456635888814
Xs55,1.0423521082176181
Xs56,0.9556619935774757
Xs57,1.1186085236950705
Xs58,1.040885861173166
Xs59,1.138905958523312
Xs60,1.0101329208924688
Xs61,0.9228122727048456
Xs62,1.136582775075198
Xs63,1.185506928101031
Xs64,1.1646192140663767
Xs65,1.1265191258070804
Xs66,0.9665455591455216
Xs67,1.07644055542354
Xs68,1.0954339816680685
Xs69,1.1711658935610858
Xs70,1.0416407130298344
Xs71,1.2309819496288772
Xs72,0.9868130728412666
Xs73,0.9136591866253029
Xs74,1.0651111322105098
Xs75,0.9773032919445087
Xs76,1.139011896374876
Xs77,1.0972966990680129
Xs78,1.132837527402654
Xs79,1.0221119536945849
Xs80,1.0543425256687362
Xs81,1.0667955840617007
Xs82,1.026370686107864
Xs83,1.0155737995007246
Xs84,0.9309493444032897
Xs85,0.9557558168009492
Xs86,1.132217682347279
Xs87,1.031929005216211
Xs88,0.9397085468464579
Xs89,1.1362751391672061
Xs90,0.9948455640846081
Xs91,1.0671242470199716
Xs92,1.149552073880238
Xs93,1.0807745260293116
Xs94,1.1472197443226677
Xs95,0.927580718135399
Xs96,1.2099030897486491
Xs97,0.9568223372650098
Xs98,1.0809160467761005
Xs99,1.1751359207369898
Xs100,1.0906096715266709
Xs101,1.0675507387493868
Xs102,1.0762598461073307
Xs103,1.0656940050297217
Xs104,0.9874196997251741
Xs105,1.0705013715183263
Xs106,0.9010026369079511
Xs107,1.0434235799627578
Xs108,0.9635870247950198
Xs109,1.2144409142902182
Xs110,1.0822929800135315
Xs111,1.2170664035861107
Xs112,1.240900487630027
Xs113,1.0018340220197313
Xs114,1.141513086703232
Xs115,1.0985677318465106
Xs116,1.096367114818274
Xs117,1.1411838171213962
Xs118,1.0592229611965633
Xs119,1.1016570455458081
Xs120,1.1413328605145892
Xs121,1.137393446640087
Xs122,1.064921752805821
Xs123,1.0803152148212987
Xs124,0.9545667780195389
Xs125,1.1489051045370102
Xs126,1.1945126004398623
Xs127,1.150318640182688
Xs128,0.9622317096937836
Xs129,1.158273563143715
Xs130,1.0821304719638438
Xs131,1.040033834116759
Xs132,1.1207466477892796
Xs133,1.04111803493719
Xs134,0.9878372196046079
Xs135,1.042100495579502
Xs136,1.0184229598234817
Xs137,1.0046785166601986
Xs138,1.0608363867739496
Xs139,1.2298803803445875
Xs140,1.1079257500472925
Xs141,1.1232783328571516
Xs142,1.1059982368115655
Xs143,1.0987886963449078
Xs144,0.9873283997919223
Xs145,1.0850119882068765
Xs146,1.0788316400158338
Xs147,0.9168194911517396
Xs148,1.2085132024378544
Xs149,1.1389889668229722
Xs150,1.0368285830881003
Xs151,1.021752244636187
Xs152,1.044230960785935
Xs153,1.1039801847540227
Xs154,1.2030218431563091
Xs155,1.2045807766760095
Xs156,1.1032712507682163
Xs157,0.9932809009873664
Xs158,1.0367699266739214
Xs159,1.1938079559270125
Xs160,1.103132209383543
Xs161,1.0538611049743074
Xs162,1.1192985883616724
Xs163,1.0774627675622699
