covariate_index,amd_after
Xc1,0.41475099977561847
Xc2,0.2685914337485311
Xc3,0.6125607673244322
Xc4,0.6654030088689314
Xc5,0.7254193432824048
Xc6,0.24028984872560918
Xc7,0.3181390454675286
Xc8,0.322454111718293
Xc9,0.7873300546188764
Xc10,0.26715731654979047
Xp1,0.37268018540974146
Xp2,0.045368097218368486
Xp3,0.3259806540301613
Xp4,0.04081364939958526
Xp5,0.6071621972755444
Xp6,0.8258586207013855
Xp7,0.6884839463434773
Xp8,0.1330045202161877
Xp9,0.09951237587506151
Xp10,0.478493934620291
Xi1,0.5355825996450192
Xi2,1.433204251433498
Xi3,0.03305739129733559
Xi4,1.6998790218009372
Xi5,0.6449429393400725
Xi6,0.7656173775892946
Xi7,0.6014937762271032
Xi8,0.9214604243301352
Xi9,1.363094494014801
Xi10,0.9280019132490236
Xs1,0.9113834563586951
Xs2,0.9064927634284569
Xs3,0.5962937175898297
Xs4,0.11402362629325119
Xs5,0.09764758416302796
Xs6,0.9370774885340398
Xs7,0.3740360256225593
Xs8,0.7703096229944681
Xs9,0.458308249794877
Xs10,0.6814058143415842
Xs11,0.6210860884352296
Xs12,0.09118050312474846
Xs13,0.09785421796742916
Xs14,0.9149979172039491
Xs15,0.9544468924381005
Xs16,0.465669548133053
Xs17,1.0748713725759167
Xs18,0.4021244895106665
Xs19,0.6932839502960627
Xs20,0.8189871284081041
Xs21,0.11507762742418984
Xs22,1.11258837475727
Xs23,0.3566860627039098
Xs24,0.025540795062221622
Xs25,0.6264825517349021
Xs26,0.9688201453139473
Xs27,0.025602021182789536
Xs28,0.6682613834324282
Xs29,0.6339381836377338
Xs30,0.2746189485831391
Xs31,0.2738644446484389
Xs32,0.8558098610391645
Xs33,0.5952025536829368
Xs34,0.03765331067454636
Xs35,1.3857773445972017
Xs36,0.4663493033492633
Xs37,0.8838140976014197
Xs38,0.08552953762990939
Xs39,0.17649336745346375
Xs40,0.3625601962136388
Xs41,0.3935438073984262
Xs42,0.2946885275082721
Xs43,0.12283254065598276
Xs44,1.3050426116914942
Xs45,0.2552892615296092
Xs46,0.37183209797824734
Xs47,0.6409870139358931
Xs48,0.04760412488936534
Xs49,0.3470647687271572
Xs50,0.5076408631801221
Xs51,0.6188083696353924
Xs52,0.6799638261121693
Xs53,0.036797322531064824
Xs54,0.03909079206388644
Xs55,1.0746211712837048
Xs56,0.6401483105880786
Xs57,0.37064837208856616
Xs58,0.6302508793238761
Xs59,0.4504711377630146
Xs60,1.14317424257543
Xs61,0.9893240703832205
Xs62,0.6775336072971825
Xs63,0.30113931077296185
Xs64,0.16631340207365247
Xs65,0.12828824728743118
Xs66,0.5458765079960481
Xs67,0.775674725800273
Xs68,0.6819580379840985
Xs69,0.5688085937525564
Xs70,1.035087578754242
Xs71,0.908900546511535
Xs72,0.3490969051230293
Xs73,0.7079525292372267
Xs74,1.0228049212101313
Xs75,0.7369172557634661
Xs76,1.329470000171546
Xs77,0.2224214426585077
Xs78,0.17126803667281765
Xs79,0.800106594732301
Xs80,0.6656334261610124
Xs81,0.4417115207255846
Xs82,0.5290933079983113
Xs83,0.09034914652030973
Xs84,0.7638726553418794
Xs85,0.37489912258776525
Xs86,0.840172778538312
Xs87,0.6850908690372888
Xs88,0.7172355465006095
Xs89,0.7270298031942402
Xs90,0.4542383114047296
Xs91,0.27901140386041473
Xs92,0.26786611370762603
Xs93,0.5194656673824543
Xs94,0.5991859245593282
Xs95,0.6167609919444061
Xs96,0.05647066495417674
Xs97,0.7259156475651245
Xs98,0.646026673017089
Xs99,0.2758323490862805
Xs100,0.7851211278289949
Xs101,0.20030064392805422
Xs102,0.08415599770892362
Xs103,0.5745573692486102
Xs104,1.1383746639103403
Xs105,0.8398237405736378
Xs106,0.7210957561424518
Xs107,0.25240761324892447
Xs108,1.0123368432667754
Xs109,0.5567792013594676
Xs110,0.5982916070211048
Xs111,0.4548282655953523
Xs112,0.6040203885449011
Xs113,0.3031872997087287
Xs114,0.7682658431419251
Xs115,0.17887481779718206
Xs116,0.7552988055206104
Xs117,0.3790955337529279
Xs118,0.20257421570317793
Xs119,0.6774213394963484
Xs120,1.1552231319148905
Xs121,0.9370179243211114
Xs122,0.22861208605798333
Xs123,0.846033083239766
Xs124,0.8134515991956215
Xs125,0.4632124058507528
Xs126,0.5397684573137225
Xs127,0.025391547648716095
Xs128,0.6705205256117006
Xs129,1.069719406834491
Xs130,0.1072771602574209
Xs131,0.9070908017686967
Xs132,0.27276359977240394
Xs133,0.8004798552900838
Xs134,0.8978791608060414
Xs135,0.9882924182992074
Xs136,0.4157502646555519
Xs137,0.04121594783654148
Xs138,0.5542011703275758
Xs139,0.3996806544122804
Xs140,0.6388560476494161
Xs141,1.2517534676061621
Xs142,1.1578882428636654
Xs143,0.4280779850804499
Xs144,0.47492622342252616
Xs145,0.3028628102706306
Xs146,1.0099704144922792
Xs147,0.9325873632442645
Xs148,0.7922541075518931
Xs149,1.1388346377938228
Xs150,0.5037042084818701
Xs151,0.2223598656169883
Xs152,1.1655853741411026
Xs153,1.1432941480115422
Xs154,0.5162890287914763
Xs155,0.4407799974739112
Xs156,0.3968607212871804
Xs157,0.8378591533818286
Xs158,0.7096925164553178
Xs159,0.7930248514096201
Xs160,0.7550454461611409
Xs161,0.01795646161395409
Xs162,0.9972560621552762
Xs163,0.09430945819799658
Xs164,0.41599968682094307
Xs165,0.20913056598640056
Xs166,0.20770364866101712
Xs167,0.43207906044226063
Xs168,0.6963021168379848
Xs169,0.9120895488155404
Xs170,0.25211432432910774
Xs171,0.3036171050290616
Xs172,0.741839036158052
Xs173,0.36416661588226595
Xs174,1.0295377217836563
Xs175,0.7689905767500314
Xs176,0.5557112895903412
Xs177,0.7391957101923423
Xs178,0.31082005393346274
Xs179,0.2597509478039882
Xs180,0.23294734594335048
Xs181,0.6066826635559894
Xs182,0.1168476771998786
Xs183,0.28122657779559435
Xs184,1.0377599281900711
Xs185,0.45292136180761167
Xs186,0.09508845676911859
Xs187,0.07361000564629472
Xs188,1.1524851025125702
Xs189,0.19929556742746296
Xs190,0.7208248040933216
Xs191,0.9242656854898895
Xs192,0.1364439475557091
Xs193,0.9643917002610722
Xs194,0.8052953289792226
Xs195,0.8983193137894427
Xs196,0.3441773085156453
Xs197,0.6647467942356964
Xs198,0.3353202732355664
Xs199,0.4844574040251654
Xs200,0.38030728123497914
Xs201,0.3577824193522349
Xs202,0.015540993186065388
Xs203,0.33653928030543273
Xs204,0.8052140761400891
Xs205,0.2759877869528451
Xs206,0.7931179709451612
Xs207,0.635758765267068
Xs208,0.045578709998816413
Xs209,0.2712544535575235
Xs210,0.7029968120817515
Xs211,0.5234328586674465
Xs212,0.2366116087753286
Xs213,0.3998184215412048
Xs214,0.5001890412565169
Xs215,0.7867330639069064
Xs216,0.026047649098045023
Xs217,0.9323462080766751
Xs218,0.22585777543234797
Xs219,0.01812002333129986
Xs220,0.6048805613443055
Xs221,0.42917728318065296
Xs222,0.6838976504039367
Xs223,0.5227104347920749
Xs224,0.4109030797098045
Xs225,0.3837751392456364
Xs226,0.3800390359321234
Xs227,0.3476965967739597
Xs228,0.41910413359596094
Xs229,0.28826520642672004
Xs230,0.6312545432120275
Xs231,0.7402419139260277
Xs232,0.8978245277976964
Xs233,0.3507043943309988
Xs234,0.3553817219168814
Xs235,0.35205845411624753
Xs236,0.3405568370149159
Xs237,0.7339985266641911
Xs238,0.5531371969209972
Xs239,0.13542030813700587
Xs240,0.6902915540954595
Xs241,0.8682756804187794
Xs242,0.37807415040563774
Xs243,0.33925664821125406
Xs244,0.6782928762164813
Xs245,0.9185415556630792
Xs246,0.1849996482979205
Xs247,0.8745726196632153
Xs248,0.281241210693026
Xs249,0.33233612283804553
Xs250,0.983670685354938
Xs251,0.49872211351932094
Xs252,0.31174369042279876
Xs253,0.9794922323695667
Xs254,0.5439221788473234
Xs255,0.10771518767756061
Xs256,0.7265925873729804
Xs257,1.027006663100394
Xs258,1.4590278081388728
Xs259,0.007944607393044367
Xs260,0.22964514341568898
Xs261,0.04742738989694695
Xs262,0.7491854303079108
Xs263,0.6068117790182863
Xs264,1.1427686988082024
Xs265,0.5736016788404539
Xs266,0.4741117015480951
Xs267,0.7766541969179039
Xs268,0.22755786902094655
Xs269,0.21692041688789326
Xs270,0.6783947420076927
Xs271,0.8346019950701735
Xs272,0.44124064159248993
Xs273,0.14008069813966942
Xs274,0.2597179868390798
Xs275,0.9341107426074347
Xs276,0.5576414538356994
Xs277,0.4081586495842643
Xs278,0.6976929223641867
Xs279,0.014499994681199724
Xs280,0.5263489948453884
Xs281,0.5121281118607302
Xs282,0.7658031218130104
Xs283,0.5679661707805542
Xs284,0.5968193910591029
Xs285,0.6961227840015248
Xs286,1.2118468110466452
Xs287,0.5004122572910024
Xs288,1.0023742289127369
Xs289,0.856452737623413
Xs290,0.8713315082184415
Xs291,0.4788670776181102
Xs292,0.7964075164688804
Xs293,0.589115949591898
Xs294,0.4755575844360552
Xs295,0.46096196378074145
Xs296,0.8365381736490444
Xs297,0.6905021895749394
Xs298,0.36548505353006855
Xs299,0.18166345471713366
Xs300,0.12601495953848424
Xs301,0.0001846679569009746
Xs302,0.5673952681414927
Xs303,0.6559743369090807
Xs304,0.870527933191086
Xs305,0.9461270826843142
Xs306,0.13233556714364236
Xs307,0.00323861358215366
Xs308,1.189065132440104
Xs309,0.9183869243086472
Xs310,0.405744892488836
Xs311,0.09194436114925236
Xs312,0.5103179485439358
Xs313,0.676055889354918
Xs314,0.7270451130307041
Xs315,0.36141595139222626
Xs316,1.1844720785388763
Xs317,1.2654102026876628
Xs318,1.5227172816875543
Xs319,1.0890425738702465
Xs320,0.2967075601596746
Xs321,0.4774577650000774
Xs322,0.5689092791173394
Xs323,0.8843476120806872
Xs324,0.02214909187427666
Xs325,1.0068796646960878
Xs326,0.5836356263909224
Xs327,0.7433486593623602
Xs328,0.8982118919212361
Xs329,0.9508420736930066
Xs330,0.9612159739174865
Xs331,0.5575042206823092
Xs332,0.9696042366278752
Xs333,0.2305977603029265
Xs334,0.7083978892981646
Xs335,1.0523992171449075
Xs336,0.3311265238297528
Xs337,0.8239775647838042
Xs338,0.6909702003755631
Xs339,0.9256349819146052
Xs340,0.6143965124891801
Xs341,0.7628152366284939
Xs342,0.5081452372600549
Xs343,0.8870127059305754
Xs344,0.040344695779383655
Xs345,0.5392194907334583
Xs346,0.34115969792149836
Xs347,0.13461168626227754
Xs348,0.8016369705164851
Xs349,0.22561669334470663
Xs350,0.26056033010552015
Xs351,0.8607430114496275
Xs352,0.6156327983178315
Xs353,0.74687087714538
Xs354,0.4660366771188603
Xs355,0.10343769943624542
Xs356,0.7749452437112432
Xs357,0.6539301667760631
Xs358,0.2886777667610392
Xs359,0.7729006655968664
Xs360,0.6590011182764234
Xs361,0.7329493544821402
Xs362,1.0877934728707899
Xs363,0.4329454674836771
Xs364,0.5436420783886496
Xs365,0.5094280037358164
Xs366,0.5455438084079293
Xs367,1.1231045709270913
Xs368,0.6149511354017274
Xs369,1.0297845601121307
Xs370,1.3329004507029747
Xs371,0.6562375168080057
Xs372,0.06647090882782558
Xs373,1.111006773667944
Xs374,0.664493039148968
Xs375,0.3859029868062075
Xs376,0.29643854680142334
Xs377,0.7885668116848177
Xs378,0.5683255149306501
Xs379,0.5104056706908164
Xs380,0.42946524718033585
Xs381,1.1287856308152897
Xs382,0.5176528649016628
Xs383,0.6431251602124035
Xs384,0.810943900256251
Xs385,1.2720180995207337
Xs386,0.49661023771011736
Xs387,0.6195763034513163
Xs388,0.39819412986764835
Xs389,1.1943114031432804
Xs390,0.5352793554063504
Xs391,1.0313379867665642
Xs392,0.3185683316364927
Xs393,0.4734922095779553
Xs394,0.6438183392363666
Xs395,0.3748902927493563
Xs396,0.5543577247452043
Xs397,0.7199466635529728
Xs398,0.2205390159602396
Xs399,0.173550552063919
Xs400,0.4630892333589888
Xs401,0.007392174424963316
Xs402,0.6380921795542767
Xs403,0.6498809801227587
Xs404,0.1377291985020055
Xs405,0.620752118491366
Xs406,0.3338726955862333
Xs407,0.7511212223319059
Xs408,0.8132009728277221
Xs409,0.546469489325266
Xs410,0.8680249947097864
Xs411,0.5956465066077472
Xs412,0.8776944449689992
Xs413,0.7101331700156587
Xs414,0.5723876775761181
Xs415,0.17203610287223026
Xs416,0.43305864839923924
Xs417,0.6629403155811923
Xs418,0.6190035978079487
Xs419,1.0793428381837709
Xs420,0.7438615204747396
Xs421,0.769768242686403
Xs422,1.0301559067310495
Xs423,0.3783590305309792
Xs424,0.7937231624130561
Xs425,1.0817937720957869
Xs426,0.42488063004873444
Xs427,0.7202926008911394
Xs428,0.44408005888089425
Xs429,0.8351065988788697
Xs430,1.0011192237915296
Xs431,0.527240885259619
Xs432,0.27275641591633704
Xs433,0.10028497683233056
Xs434,0.14772667313666138
Xs435,0.5075734041453167
Xs436,0.6582495603465639
Xs437,0.6202459668447908
Xs438,0.36106950744440514
Xs439,1.4262343361464045
Xs440,0.6508570178383014
Xs441,0.17633818073636523
Xs442,0.4665157033604552
Xs443,0.5307652741707262
Xs444,0.30168435254343384
Xs445,0.15407856548075516
Xs446,0.15389495800548358
Xs447,0.4964132728766494
Xs448,0.6913454927446486
Xs449,0.7327340197429049
Xs450,0.5739541251099911
Xs451,0.281737941399099
Xs452,0.23547867432789227
Xs453,1.0093681938093895
Xs454,0.6760211510139867
Xs455,0.2528992842287129
Xs456,0.6263129817083888
Xs457,0.7920856272334811
Xs458,0.7978753678600911
Xs459,0.7139469814978353
Xs460,0.4695206982154301
Xs461,0.31686185667867445
Xs462,0.5542212886029662
Xs463,1.0765307730421045
Xs464,0.811238543343149
Xs465,0.8388465022908862
Xs466,0.25006389118622585
Xs467,1.0207180531713478
Xs468,0.690905404624911
Xs469,0.27180560014564153
Xs470,0.5246260244974555
