covariate_index,amd_before
Xc1,1.1233537237066815
Xc2,1.1170393571422284
Xc3,1.210529507785465
Xc4,1.1756340981736577
Xc5,1.120642529100023
Xc6,1.02392337941125
Xc7,1.1782667146395573
Xc8,1.117721287570111
Xc9,1.2101147288029948
Xc10,1.237596157789285
Xp1,1.2907780742011963
Xp2,1.1751400942501609
Xp3,1.07875277665362
Xp4,1.2735070324118003
Xp5,1.0730269826288115
Xp6,1.1458752522614417
Xp7,1.0685600763996272
Xp8,1.2337435126368144
Xp9,1.1847795247520256
Xp10,1.2344922645315655
Xi1,1.3062221977390331
Xi2,1.287780575267432
Xi3,1.24972813238981
Xi4,1.2550275048970732
Xi5,1.3533419530356405
Xi6,1.1379521250131934
Xi7,1.1800761369865334
Xi8,1.2624216065286316
Xi9,1.2007682505754211
Xi10,1.0989665991723658
Xs1,1.1554716880815485
Xs2,1.1494653847140177
Xs3,1.2144590564266542
Xs4,1.142932681838845
Xs5,1.2556409269238342
Xs6,1.206313073670347
Xs7,1.0651697380848364
Xs8,1.2487597480207477
Xs9,1.258077557928562
Xs10,1.1076693838220109
Xs11,1.2136531695407173
Xs12,1.172659616504318
Xs13,1.1859853191158143
Xs14,1.0372993719948789
Xs15,1.1641801740564972
Xs16,1.127105754184159
Xs17,1.0827843396225152
Xs18,1.0928066570009107
Xs19,1.2710528442036906
Xs20,1.267738139725596
Xs21,1.1971935059227299
Xs22,1.1716797850192937
Xs23,1.252123889955843
Xs24,1.273214035323996
Xs25,1.2159941370694831
Xs26,1.259422635096509
Xs27,1.134242900794242
Xs28,1.2428686205836397
Xs29,1.2775217332715254
Xs30,1.1722733627696524
Xs31,1.1583140376421626
Xs32,1.0773865050821376
Xs33,1.1939932138378513
Xs34,1.1105136126911397
Xs35,1.1820997010126133
Xs36,1.063432554977119
Xs37,1.313355229303855
Xs38,1.3003872784692396
Xs39,1.0994516135492818
Xs40,1.150217180830962
Xs41,1.1782317246128327
Xs42,1.1662539006108519
Xs43,1.2085476312446035
Xs44,1.1498552449880064
Xs45,1.1913751833478452
Xs46,1.226759955461321
Xs47,1.2137885589260689
Xs48,1.126421895012581
Xs49,1.206162092693824
Xs50,1.1721920585509873
Xs51,1.2698292930279176
Xs52,1.121743328020199
Xs53,1.1359364256587514
Xs54,1.1047970611920048
Xs55,1.1677948216458502
Xs56,1.1615328007170986
Xs57,1.1666434748000776
Xs58,1.361355408950999
Xs59,1.1699443356359542
Xs60,1.1232482898130323
Xs61,1.0712654602044651
Xs62,1.2703243896161918
Xs63,1.015698027855759
Xs64,1.3076906130737096
Xs65,1.1797505376720379
Xs66,1.1469528993634073
Xs67,1.189340571151008
Xs68,1.0145887991533709
Xs69,1.0739638352500047
Xs70,1.1718112475916758
Xs71,1.1602411705976134
Xs72,1.163314482492467
Xs73,1.1557200534572298
Xs74,1.0918388533787629
Xs75,1.1023992943108456
Xs76,1.1466450662799006
Xs77,1.270657406101122
Xs78,1.2043040387802249
Xs79,1.1454104363782436
Xs80,1.1194863702012785
Xs81,1.209598809991225
Xs82,0.9787151198866513
Xs83,1.06349573299787
Xs84,1.0607298991837548
Xs85,1.244119747744266
Xs86,1.261181001068711
Xs87,1.1705383677481533
Xs88,1.2578042054936258
Xs89,1.2027829243650543
Xs90,1.1957153501343178
Xs91,1.2934924845929192
Xs92,1.0752347984015502
Xs93,1.031117819186803
Xs94,1.2036179168093626
Xs95,1.137314950129016
Xs96,1.2933710234616267
Xs97,1.240253100617304
Xs98,1.2143984547142979
Xs99,1.136705148642225
Xs100,1.1926871502310927
Xs101,1.1535953806612476
Xs102,1.0756299833868095
Xs103,1.1838104527797482
Xs104,1.1370631780102447
Xs105,1.2414444855562126
Xs106,1.2749159963971364
Xs107,1.098369636137237
Xs108,1.1441824272337642
Xs109,1.1874990125175566
Xs110,1.0652658639714663
Xs111,1.2315085676791535
Xs112,0.9911776686977835
Xs113,1.1756816573911917
Xs114,1.130651429179931
Xs115,1.0044263709938026
Xs116,1.2414781161588426
Xs117,1.0702628406040047
Xs118,1.1724793708796375
Xs119,1.1951384914793808
Xs120,1.1770974035521318
Xs121,1.246292844790688
Xs122,1.0866671976632156
Xs123,1.2505087148222231
Xs124,1.296370397062204
Xs125,1.1210925870898596
Xs126,1.2662305624333787
Xs127,1.164915711899228
Xs128,1.145454772942453
Xs129,1.2356834936430308
Xs130,1.1973559885753837
Xs131,1.194198601074698
Xs132,1.2559181244613313
Xs133,1.1031840737766827
Xs134,1.188812378214604
Xs135,1.1601638489285313
Xs136,1.160332597389601
Xs137,1.1978319010944736
Xs138,1.1928319724444
Xs139,1.2566147597188606
