covariate_index,amd_before
Xc1,1.2217785208161773
Xc2,1.1622011079387757
Xc3,1.1325993983140257
Xc4,1.1148396951005028
Xc5,1.145009843086307
Xc6,1.2327404743241668
Xc7,1.1242289484290313
Xc8,1.1169663674054926
Xc9,1.1713685556479831
Xc10,1.029387189069138
Xp1,1.0837209443543752
Xp2,1.2072021318200257
Xp3,1.149699720582353
Xp4,1.2602160313168582
Xp5,1.2037824572795057
Xp6,1.053164457514661
Xp7,1.0136137084902055
Xp8,1.1440984981414979
Xp9,1.115530466226054
Xp10,1.2034751617962316
Xi1,1.1519214979128893
Xi2,1.2112529499899238
Xi3,1.2183520456749473
Xi4,1.2367873125172664
Xi5,1.232322147884342
Xi6,1.1711564190641717
Xi7,1.3559631319446708
Xi8,1.235902206455946
Xi9,1.1952914971385253
Xi10,1.1835525025199694
Xs1,1.149592914762021
Xs2,1.0503851860836162
Xs3,0.9539518757372398
Xs4,1.0195022924646286
Xs5,1.1035207020105395
Xs6,1.2205019253554017
Xs7,1.1380956739908243
Xs8,1.1935005769129865
Xs9,1.065149521838551
Xs10,1.1750160816993551
Xs11,1.23760186480633
Xs12,1.0310913700892594
Xs13,1.2286126743943881
Xs14,1.1567885604412325
Xs15,1.0731193614923527
Xs16,1.1949275979508944
Xs17,1.0471724865001253
Xs18,1.1709644997750912
Xs19,1.19905608166837
Xs20,1.1045476277363764
Xs21,1.1015486498321052
Xs22,1.1869980022951427
Xs23,1.0749849792566866
Xs24,1.1455331064053649
Xs25,1.0531054393627877
Xs26,1.1469070710742364
Xs27,1.1769406245194083
Xs28,1.0773762964893852
Xs29,1.1007649073879353
Xs30,1.131289713212123
Xs31,1.1131040366234575
Xs32,1.1414630511926096
Xs33,1.0003307282898901
Xs34,1.1307579283528864
Xs35,1.175277412104827
Xs36,1.1848235103374458
Xs37,1.1469078896717742
Xs38,1.0803272538463529
Xs39,1.136105228033626
Xs40,1.1177718320267847
Xs41,1.0634850047951845
Xs42,1.037183613876377
Xs43,1.116798768279507
Xs44,1.0597516704240313
Xs45,1.264160081585399
Xs46,1.2176442816761321
Xs47,0.9468644342734047
Xs48,1.176853479962594
Xs49,1.1093673654102174
Xs50,1.2125939255368685
Xs51,1.002420950071139
Xs52,0.9748364746914446
Xs53,1.0758972064060282
Xs54,1.15562623322723
Xs55,0.9751404096966458
Xs56,1.0618176670026065
Xs57,1.0018808885695165
Xs58,1.2816329616558848
Xs59,1.0432879906326595
Xs60,0.9540963043379826
Xs61,1.0345734208490511
Xs62,1.0862714204505923
Xs63,1.1554647654104835
Xs64,1.1080073578409433
Xs65,1.151708450432611
Xs66,1.2335558135891755
Xs67,1.1156756638201768
Xs68,1.1926186473071159
Xs69,0.9982126550786496
Xs70,1.1883101413872614
Xs71,1.0307551868536646
Xs72,1.0518767644906624
Xs73,1.1675472994415101
Xs74,1.0954304470622915
Xs75,1.1020970599548348
Xs76,1.3297202492349107
Xs77,1.109460396312805
Xs78,1.0045424118456756
Xs79,1.0163096243300496
Xs80,1.1785505462266426
Xs81,1.214325524968499
Xs82,1.2337260420192218
Xs83,1.1933565740040586
Xs84,1.0354621366247745
Xs85,1.022608322938806
Xs86,0.9904343725957641
Xs87,1.1841994661828568
Xs88,1.021266101789076
Xs89,1.1541494428800925
Xs90,1.1013783842595202
Xs91,0.9381872566625842
Xs92,1.1621297956145176
Xs93,1.1303206610955914
Xs94,1.229340067735707
Xs95,1.1334803431054987
Xs96,0.9664670387106151
Xs97,1.1111052377680573
Xs98,1.0621009767258678
Xs99,1.1800829712015188
Xs100,1.021617312649421
Xs101,1.146031458849098
Xs102,1.1444869481599416
Xs103,1.0590609018861477
Xs104,1.125399053343881
Xs105,1.1840140243170612
Xs106,1.0535581884539869
Xs107,1.152436062881562
Xs108,1.042375603823285
Xs109,1.1907697734552407
Xs110,0.9696788818923805
Xs111,1.040861715720437
Xs112,1.0144117256894014
Xs113,1.015089952030762
Xs114,1.0538695177232644
Xs115,1.014247811202361
Xs116,1.1512964476114664
Xs117,1.0301138770991964
Xs118,1.151572388850921
Xs119,1.0971156485252598
Xs120,1.1432010251447007
Xs121,1.145142708498747
Xs122,0.9917692906707354
Xs123,1.0896933793140906
Xs124,1.1304213494381645
Xs125,1.0005877725663843
Xs126,1.316141768494552
