covariate_index,amd_before
Xc1,1.185323978073843
Xc2,1.1126670901634261
Xc3,1.0667283072340954
Xc4,1.0936095317124659
Xc5,1.0919321196337954
Xc6,1.0950351295245735
Xc7,1.232659073363637
Xc8,1.0888332898903044
Xc9,1.2268428266067963
Xc10,1.1757185698429076
Xp1,1.0787702820842666
Xp2,1.0214282361567937
Xp3,1.0340815677450919
Xp4,1.0526133231889998
Xp5,1.1474297544072998
Xp6,1.0836175123363474
Xp7,0.9363188655328796
Xp8,1.101492007123275
Xp9,1.1453206181689108
Xp10,1.0682424193107312
Xi1,1.2049762421237693
Xi2,1.172895884301592
Xi3,1.265425703418717
Xi4,1.1426078050545594
Xi5,1.0999626106669709
Xi6,1.0869988017132532
Xi7,1.1493711527777468
Xi8,1.145551453086302
Xi9,1.2362799576746104
Xi10,1.142205787412316
Xs1,1.1007546807816495
Xs2,1.1416281466557634
Xs3,1.123527039768533
Xs4,0.9710338112042313
Xs5,1.1655861492782509
Xs6,1.2007305875296426
Xs7,1.237253285086919
Xs8,1.2096541310652293
Xs9,1.1010641552599507
Xs10,0.9736647532069176
Xs11,1.148592635770922
Xs12,1.015258122411761
Xs13,1.2029663724939241
Xs14,0.9610709353746008
Xs15,1.066592181620233
Xs16,0.857317111442021
Xs17,0.9880324276743242
Xs18,0.9942491776883361
Xs19,1.0610304585494124
Xs20,1.2368258055438448
Xs21,1.045738884404604
Xs22,1.10255971346734
Xs23,1.0674960680516814
Xs24,1.1910637366075296
Xs25,0.9266843613839091
Xs26,0.9880777208429443
Xs27,1.0808992616259467
Xs28,1.0186002345426075
Xs29,0.9202410203159779
Xs30,0.9542330698138082
Xs31,1.1230931819803784
Xs32,1.0150567882131238
Xs33,1.0577370085430045
Xs34,0.7854149893685598
Xs35,1.0300687951298972
Xs36,0.9981536940894963
Xs37,0.962267606009312
Xs38,1.0567349955221246
Xs39,1.1026103290464209
Xs40,0.9233606028017263
Xs41,1.002519151699367
Xs42,1.106691373072205
Xs43,1.07295715770357
Xs44,1.0295767554321704
Xs45,1.1853659168479793
Xs46,1.021625553382744
Xs47,1.0540730108443068
Xs48,1.1218492246491798
Xs49,0.92910943835758
Xs50,0.8952723270765996
Xs51,1.1640966854408288
Xs52,1.1104675453133286
Xs53,1.0613472823788803
Xs54,0.9944715091161673
Xs55,1.1496315427206354
Xs56,1.0624022474308068
Xs57,1.1105169673001827
Xs58,0.9620943394267232
Xs59,1.0507433659846728
Xs60,0.9986872643228171
Xs61,1.0439358687888816
Xs62,1.0403206224131316
Xs63,0.9791524284926606
Xs64,1.1543369736084674
Xs65,1.0338778036985112
Xs66,1.107723598233146
Xs67,0.9832578917403287
Xs68,0.9766202619768474
Xs69,1.0264374015941418
Xs70,1.0099872152043545
Xs71,1.1582171329682849
Xs72,1.1142443434082834
Xs73,1.114511931369956
Xs74,1.0195452976500694
Xs75,0.9925079601135762
Xs76,0.9660438037815925
Xs77,1.1007915579432404
Xs78,1.0267681006938099
Xs79,1.074857874294607
Xs80,1.0659154893361498
Xs81,0.9625553650095067
Xs82,1.000730296467651
Xs83,1.0913317184432298
Xs84,1.0870467902715637
Xs85,1.2618646221220349
Xs86,1.0923106475085
Xs87,1.1128510706156822
Xs88,1.0604927047032748
Xs89,1.1446337124879575
Xs90,1.1004477835422866
Xs91,1.0750028377530008
Xs92,1.1265146327008686
Xs93,1.117464477413518
Xs94,0.9054491798992914
Xs95,1.077693603216594
Xs96,1.0725182999652907
Xs97,1.139947464143115
Xs98,1.0656258101114822
Xs99,1.09623437356858
Xs100,1.1273185486290342
Xs101,0.9557149217939958
Xs102,0.9849188186153468
Xs103,0.9475648031599657
Xs104,0.8832737131832914
Xs105,0.9776819651417377
Xs106,1.0501174360168006
Xs107,1.0418943717283375
Xs108,1.1065510535159075
Xs109,0.9794510028642345
Xs110,1.1236279807483482
Xs111,1.0259963581955311
Xs112,0.9065215706760164
Xs113,0.9537179288891697
Xs114,1.0423247083834801
