covariate_index,selection_proportion
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,0.06666666666666667
21,0.06666666666666667
22,0.13333333333333333
23,0.03333333333333333
24,0.06666666666666667
25,0.0
26,0.13333333333333333
27,0.1
28,0.23333333333333334
29,0.16666666666666666
30,0.1
31,0.13333333333333333
32,0.03333333333333333
33,0.13333333333333333
34,0.1
35,0.03333333333333333
36,0.1
37,0.1
38,0.03333333333333333
39,0.16666666666666666
40,0.2
41,0.26666666666666666
42,0.1
43,0.2
44,0.13333333333333333
45,0.16666666666666666
46,0.1
47,0.1
48,0.13333333333333333
49,0.13333333333333333
50,0.13333333333333333
51,0.06666666666666667
52,0.13333333333333333
53,0.1
54,0.16666666666666666
55,0.16666666666666666
56,0.13333333333333333
57,0.06666666666666667
58,0.3333333333333333
59,0.4
60,0.06666666666666667
61,0.16666666666666666
62,0.06666666666666667
63,0.1
64,0.16666666666666666
65,0.06666666666666667
66,0.26666666666666666
67,0.13333333333333333
68,0.2
69,0.2
70,0.03333333333333333
71,0.13333333333333333
72,0.1
73,0.1
74,0.1
75,0.13333333333333333
76,0.1
77,0.23333333333333334
78,0.1
79,0.2
80,0.06666666666666667
81,0.1
82,0.23333333333333334
83,0.13333333333333333
84,0.1
85,0.2
86,0.06666666666666667
87,0.1
88,0.13333333333333333
89,0.13333333333333333
90,0.06666666666666667
91,0.1
92,0.3333333333333333
93,0.1
94,0.06666666666666667
95,0.1
96,0.1
97,0.06666666666666667
98,0.0
99,0.13333333333333333
100,0.23333333333333334
101,0.13333333333333333
102,0.1
103,0.16666666666666666
104,0.13333333333333333
105,0.16666666666666666
106,0.2
107,0.06666666666666667
108,0.1
109,0.06666666666666667
110,0.13333333333333333
111,0.1
112,0.06666666666666667
113,0.13333333333333333
114,0.06666666666666667
115,0.1
116,0.1
117,0.13333333333333333
118,0.03333333333333333
119,0.06666666666666667
120,0.1
121,0.06666666666666667
122,0.06666666666666667
123,0.2
124,0.2
125,0.2
126,0.2
127,0.16666666666666666
128,0.1
129,0.23333333333333334
130,0.06666666666666667
131,0.13333333333333333
132,0.13333333333333333
133,0.1
134,0.03333333333333333
135,0.13333333333333333
136,0.2
137,0.16666666666666666
138,0.16666666666666666
139,0.06666666666666667
