covariate_index,wamd_after
Xc1,0.05846845177281093
Xc2,0.045158001460190375
Xp1,0.0007728763111554177
Xp2,3.308419364334616e-05
Xi1,0.04183299823808774
Xi2,0.020162918392591985
Xs1,0.00665876208778349
Xs2,0.021469439317748987
Xs3,0.00617856918993646
Xs4,0.0003977995421158351
Xs5,0.0009889887024065018
Xs6,5.4647388495706756e-05
Xs7,0.0037696265925495458
Xs8,0.02090036294411025
Xs9,0.003275092112581612
Xs10,0.008058783761052062
Xs11,0.011031393085249587
Xs12,0.003662851869001614
Xs13,0.008457954172363226
Xs14,0.022790411255478007
Xs15,0.0007582505367895424
Xs16,0.016797241306640245
Xs17,0.007392773542434292
Xs18,0.0026066443369897564
Xs19,0.010043783766925937
Xs20,0.0030799608251984114
Xs21,0.02390230260434958
Xs22,0.0012812014135268506
Xs23,0.0005455170998908635
Xs24,0.029027878993005064
Xs25,0.004854709390803374
Xs26,0.0014431701521247329
Xs27,0.006666697533933885
Xs28,0.0006473545151694396
Xs29,0.0013268280322160791
Xs30,0.006069731332248475
Xs31,0.006173033637713166
Xs32,0.022336450141390782
Xs33,0.009999680515392887
Xs34,0.005899663966220212
Xs35,0.0038334274554285295
Xs36,0.014540103133178573
Xs37,0.007429555220071657
Xs38,0.00592740726974242
Xs39,0.00022810599347526629
Xs40,0.0026886571060397543
Xs41,0.06591070357675644
Xs42,0.01790760073122709
Xs43,0.00836497327226198
Xs44,0.003530895497338951
Xs45,0.009886716800813837
Xs46,0.05599751010024309
Xs47,0.0006650097097354743
Xs48,0.002120745403103018
Xs49,0.007053247965445138
Xs50,0.015860750991968896
Xs51,0.0022292293307675233
Xs52,0.0016887342675805488
Xs53,0.010668948014749153
Xs54,0.00039944706947041525
Xs55,0.014218609173581186
Xs56,0.0034166850978002644
Xs57,0.018330956921743108
Xs58,0.01967751523130488
Xs59,0.009679413137451008
Xs60,0.00047803046529648055
Xs61,0.012761339809205437
Xs62,0.003686531744627824
Xs63,0.014608259233615079
Xs64,0.0033360709935785545
Xs65,0.005752116104929261
Xs66,0.002850627887212693
Xs67,0.00327309877794344
Xs68,0.0004089958930121059
Xs69,0.0006821424330920265
Xs70,0.0032735812067365296
Xs71,0.009372329960596271
Xs72,0.0011326424782832254
Xs73,0.01929230353326808
Xs74,0.0001968104034634029
Xs75,0.007422052993607437
Xs76,0.005790531876619689
Xs77,0.0034775123576318893
Xs78,0.0015966484393560515
Xs79,0.006384217570952444
Xs80,0.0005857672158884322
Xs81,0.0011233589048405828
Xs82,0.010457084408547498
Xs83,0.002711719057097709
Xs84,0.0005341862792958433
Xs85,0.0031732955854614085
Xs86,0.003399870622542378
Xs87,0.016030222872540512
Xs88,0.003298717833148773
Xs89,0.010171412992676787
Xs90,9.812219423803728e-05
Xs91,0.037619048493545915
Xs92,0.000639685539281861
Xs93,0.00048249090544557965
Xs94,0.02787987990076396
