covariate_index,wamd_after
Xc1,0.004259648147660819
Xc2,0.005760197113140614
Xp1,0.004373130687409722
Xp2,5.865502382813525e-05
Xi1,0.04307064612608227
Xi2,0.020629259683740495
Xs1,0.007666238907983846
Xs2,0.022508717103408817
Xs3,0.005924138029944778
Xs4,0.00048775525313844806
Xs5,0.0010701065853335934
Xs6,4.576576988981257e-05
Xs7,0.003540382696373012
Xs8,0.02130117435576062
Xs9,0.0033752383306801066
Xs10,0.006120450818138466
Xs11,0.010516402788868052
Xs12,0.00369517166003737
Xs13,0.008904216616699255
Xs14,0.024602146233837174
Xs15,0.000830367471888235
Xs16,0.018783157016928592
Xs17,0.007198475162558512
Xs18,0.003017554396713492
Xs19,0.009779014441559014
Xs20,0.0033511610893256077
Xs21,0.023743294691249354
Xs22,0.0008231272909959361
Xs23,0.000530414807513119
Xs24,0.030948396153643087
Xs25,0.004328502075223477
Xs26,0.0015908043713743338
Xs27,0.007198722336326531
Xs28,0.00043674542331061334
Xs29,0.0012998025199073581
Xs30,0.006511076485024505
Xs31,0.007009668269588008
Xs32,0.022208398574423645
Xs33,0.009382998290492703
Xs34,0.004303214072635279
Xs35,0.003866935255380749
Xs36,0.014667528758378364
Xs37,0.006866050097139998
Xs38,0.007011986822631877
Xs39,0.0002226954494146047
Xs40,0.0026279760346993074
Xs41,0.0657160618590858
Xs42,0.017091105272152074
Xs43,0.009427834182402388
Xs44,0.0032754744694533655
Xs45,0.0108612724534061
Xs46,0.05582140367861111
Xs47,0.0006868479537885963
Xs48,0.0029263706306530343
Xs49,0.007168682221435799
Xs50,0.01680461807042805
Xs51,0.0022071082698908433
Xs52,0.0015548939263398175
Xs53,0.009369009619397883
Xs54,0.0003335865881038288
Xs55,0.014286095158806621
Xs56,0.00335421785292324
Xs57,0.020030357881856194
Xs58,0.020468113104779233
Xs59,0.00859467969479287
Xs60,0.0007178495808996065
Xs61,0.013445645798929338
Xs62,0.003982591884791922
Xs63,0.015787270224635108
Xs64,0.003145326832922705
Xs65,0.0056585553659288445
Xs66,0.0033288505170377567
Xs67,0.004379904250760159
Xs68,0.0004603660047449804
Xs69,0.0005793064918477498
Xs70,0.0026543082240441237
Xs71,0.008819855456058066
Xs72,0.0011685735853686173
Xs73,0.01662371883473529
Xs74,0.0002400750224232927
Xs75,0.0072866189783981385
Xs76,0.006414651625179414
Xs77,0.0037694395607742784
Xs78,0.0014992011376599183
Xs79,0.007425137805015006
Xs80,0.000757733496782276
Xs81,0.0018424517300929897
Xs82,0.009816298372046568
Xs83,0.0009808015705476463
Xs84,0.0003716915868709686
Xs85,0.0029614561754601086
Xs86,0.004062085066387826
Xs87,0.015878587764700677
Xs88,0.003089627410339644
Xs89,0.00957752117008826
Xs90,0.000667078110020145
Xs91,0.037972770383274186
Xs92,0.0003281181932605845
Xs93,0.0007616911513861047
Xs94,0.02772955389971616
