covariate_index,wamd_after
Xc1,0.16855712612895843
Xc2,0.2627129212578969
Xp1,0.05951071442336021
Xp2,0.015951295849243066
Xi1,0.004631169917146491
Xi2,0.24865094823842326
Xs1,0.00955145624729336
Xs2,0.01472427498649599
Xs3,0.02079364674387739
Xs4,0.016898566676071498
Xs5,0.026148811778992153
Xs6,0.005368742225794973
Xs7,0.0007380687755118684
Xs8,0.004327276149313956
Xs9,0.004437605828192234
Xs10,0.02247266523181776
Xs11,0.00577372108294363
Xs12,0.004041183670311558
Xs13,0.0021703749486888437
Xs14,0.02730493665872898
Xs15,0.0003974944707115673
Xs16,0.011764346734283605
Xs17,0.0002862151380641909
Xs18,0.000719754270666192
Xs19,0.023544616656007173
Xs20,0.003048824430541959
Xs21,0.0007949124916868263
Xs22,0.00357950680132278
Xs23,0.0036203131403132064
Xs24,0.002294974599249348
Xs25,0.0002160136100068745
Xs26,0.002351034887190746
Xs27,0.02358328596526556
Xs28,0.04137756098137047
Xs29,0.00045147727005817026
Xs30,0.028108841290512922
Xs31,0.007686831374059023
Xs32,0.001123607740564784
Xs33,0.0005310134341213412
Xs34,0.00019351099679785824
Xs35,0.00017978026430984866
Xs36,0.007342651393628493
Xs37,0.00019801981170591523
Xs38,0.010052927485871487
Xs39,0.004504166669423026
Xs40,0.0001703205823122444
Xs41,0.00392244922211895
Xs42,0.002560226420227712
Xs43,0.08256234548147214
Xs44,0.0018053983830337316
Xs45,0.0014722984854329516
Xs46,0.01489269833045596
Xs47,0.035333758226619286
Xs48,0.0007177644949829008
Xs49,0.003936058811271667
Xs50,0.004344926019514562
Xs51,0.010277944858206026
Xs52,2.3036749850623828e-05
Xs53,0.00944063543605214
Xs54,0.007856434023391215
Xs55,0.007413820650167375
Xs56,0.0007694948821257991
Xs57,0.003648084751696673
Xs58,0.012100090195714964
Xs59,0.008449574992971819
Xs60,0.0020404271846524856
Xs61,0.001294764470023802
Xs62,1.394198483100853e-05
Xs63,0.01700878199459979
Xs64,0.007205726475102907
Xs65,0.014433233117884659
Xs66,0.015877192897773965
Xs67,0.043893948878172565
Xs68,0.023159595245122996
Xs69,0.01002692986790158
Xs70,0.021899963825189064
Xs71,0.016094511570622895
Xs72,0.017712943145262616
Xs73,0.008377614140504312
Xs74,0.031210940487433562
Xs75,0.013344145683659783
Xs76,0.0039034248960877252
Xs77,0.002215204748127556
Xs78,0.023729710273474498
Xs79,0.026462367626793947
Xs80,0.0018404580986094746
Xs81,0.013763410737082187
Xs82,0.01821986507591379
Xs83,0.0011211701564701174
Xs84,0.004728586812143869
Xs85,0.0002835622208820985
Xs86,0.0007561710707174597
Xs87,0.02560019480368352
Xs88,0.017289600554079198
Xs89,0.007234317156837272
Xs90,0.004288395552196431
Xs91,0.0032490396045705837
Xs92,0.011111125300238675
Xs93,0.0031587573611274915
Xs94,0.012291226229309464
