alpha,mean_cv_mse
10.0,28.273239346087657
2.782559402207126,28.273239346087657
0.7742636826811278,26.119645624153243
0.21544346900318845,24.486185806463258
0.05994842503189409,25.896011686937594
0.016681005372000592,26.016385538276023
0.004641588833612782,26.066417061059987
0.001291549665014884,26.124531704122802
0.00035938136638046257,26.128872618997434
0.0001,26.126640697911228
