coef_index,coef_value
Xc1,0.21612620979703873
Xc2,0.26702906635587026
Xc3,0.24705064093178447
Xc4,0.18532183791951173
Xc5,0.22108983608689997
Xc6,0.31347510530900646
Xc7,0.2891647270266713
Xc8,0.23446963971202134
Xc9,0.07442012395448251
Xc10,0.18421861406825193
Xp1,0.25180488268103424
Xp2,0.2370707679939781
Xp3,0.19897371685193982
Xp4,0.19358238495863328
Xp5,0.24612233248761778
Xp6,0.17782028068726077
Xp7,0.2331207588877909
Xp8,0.3381730245605041
Xp9,0.2847782155356907
Xp10,0.108182044284504
Xi1,-0.016919971265669444
Xi2,-0.1234410237239287
Xi3,0.010987566240650599
Xi4,-0.08288172308602167
Xi5,0.09361144069959658
Xi6,-0.034128980062182096
Xi7,0.021398578501830218
Xi8,0.056729642512495196
Xi9,0.11561440043985814
Xi10,0.1124209249394007
Xs1,0.004513134457123872
Xs2,0.05937513625862238
Xs3,-0.09536235200459264
Xs4,-0.137505458233777
Xs5,-0.08942836157261322
Xs6,-0.0398399754819798
Xs7,0.05312933234018742
Xs8,0.04661949399930331
Xs9,-0.047119678996815614
Xs10,0.028570790975156045
Xs11,0.0746531871436287
Xs12,0.025643878271665498
Xs13,-0.0098460408502844
Xs14,-0.055610071952658206
Xs15,-0.17162115052552795
Xs16,0.05666173145314975
Xs17,0.06763518308628119
Xs18,0.05364182417674747
Xs19,0.02868149434912439
Xs20,-0.04558751826622441
Xs21,0.005060557638405898
Xs22,-0.060279941556494715
Xs23,-0.06426270095886867
Xs24,-0.08486540450432553
Xs25,-0.03978132429962528
Xs26,-0.005049534067303428
Xs27,-0.10267781178953751
Xs28,-0.08899351445455403
Xs29,-0.012773742132231074
Xs30,0.06920790158619865
Xs31,-0.009345070507797374
Xs32,0.07033681569732683
Xs33,0.02004988424348792
Xs34,0.07857817169823855
Xs35,-0.011862375417359558
Xs36,0.010788583410843204
Xs37,0.14521748056445688
Xs38,0.1260552162465441
Xs39,-0.01499678108069119
Xs40,0.0028764117365517594
Xs41,0.039672516087268475
Xs42,-0.04057702950643518
Xs43,-0.016804834643287345
Xs44,0.09952791991297821
Xs45,-0.030324688049809267
Xs46,-0.03762729896105389
Xs47,0.10387955196784093
Xs48,-0.007050176135564697
Xs49,-0.022088781715314355
Xs50,0.05491832434689159
Xs51,0.23110554569619346
Xs52,-0.027175930521374875
Xs53,-0.06907642891429996
Xs54,0.08814594409240283
Xs55,0.04199499594189386
Xs56,0.016025117054581865
Xs57,0.04747717864066396
Xs58,-0.14198803954470604
Xs59,-0.049895131265098855
Xs60,0.032394481666674815
Xs61,-0.06620109628321397
Xs62,0.008642261838477983
Xs63,-0.020915235115647385
Xs64,-0.02418236503437733
Xs65,0.0713351781881426
Xs66,0.06488286888774839
Xs67,0.03868761803246639
Xs68,0.05474669727052199
Xs69,0.1193317787988662
Xs70,-0.041518398258044764
Xs71,0.011812288141555317
Xs72,0.02885741918798637
Xs73,0.0815777719554574
Xs74,0.14556419351611943
Xs75,0.1520121317794904
Xs76,-0.13477733666446584
Xs77,0.04905135146378811
Xs78,-0.04288300862152348
Xs79,-0.050686532683345865
Xs80,0.0530676304333617
Xs81,0.03341222076830975
Xs82,0.1671074941948309
Xs83,0.053893228864124204
Xs84,-0.048325426923538986
Xs85,0.03807665099798717
Xs86,0.07973258290425594
Xs87,0.13096936476439353
Xs88,-0.01999542292538706
Xs89,0.0061819940187752
Xs90,0.001775070548768437
Xs91,-0.07847217876758934
