ate,method,rep
2.2867955199362315,OAL,0
2.2859848429848855,IPWX,0
1.2150494607601507,Conf,0
1.116189869790228,Targ,0
1.1923118049983943,PotConf,0
2.082462642268952,OAL,1
2.482853091806926,IPWX,1
0.6393488254409615,Conf,1
0.12200393433762324,Targ,1
-1.0309921656490098,PotConf,1
2.6577876566477565,OAL,2
2.6567390758010836,IPWX,2
0.5864159917576601,Conf,2
-0.23665703083440348,Targ,2
1.042164796258548,PotConf,2
2.4594803499652365,OAL,3
2.458429553560365,IPWX,3
0.5280686675282315,Conf,3
0.8920490411508712,Targ,3
1.5996938984251883,PotConf,3
2.3486635403727973,OAL,4
2.3475479896384925,IPWX,4
1.2337667309395042,Conf,4
1.3250033983672314,Targ,4
1.3102474497225831,PotConf,4
2.569704716253602,OAL,5
2.568748685594662,IPWX,5
0.16427903615887118,Conf,5
1.0410051390083015,Targ,5
2.126428348517237,PotConf,5
2.760855065870027,OAL,6
2.7596868512915718,IPWX,6
-0.06941001283128223,Conf,6
0.4812580592945246,Targ,6
1.6118075320040044,PotConf,6
2.465650015136531,OAL,7
2.464813652327841,IPWX,7
1.11584651243008,Conf,7
1.3782917254957865,Targ,7
1.5375178943923897,PotConf,7
2.484031421619078,OAL,8
2.482878225810661,IPWX,8
1.1297326124425382,Conf,8
1.5045272058354298,Targ,8
1.7999084326541233,PotConf,8
2.1513790547609744,OAL,9
2.1503990354003397,IPWX,9
0.6851901406533081,Conf,9
0.050728390936398804,Targ,9
1.0846570822591914,PotConf,9
2.683827861743186,OAL,10
2.6827536039575905,IPWX,10
1.2560080067551587,Conf,10
0.5104878838200544,Targ,10
1.1968326350752687,PotConf,10
2.2727197176903733,OAL,11
2.2716727349040893,IPWX,11
-1.114636995705148,Conf,11
-2.7981410758876253,Targ,11
-2.7819131291653596,PotConf,11
2.2681752049207353,OAL,12
2.2668501353382435,IPWX,12
-0.824139327268537,Conf,12
0.6151871753306867,Targ,12
0.9286689941706394,PotConf,12
2.587896008444571,OAL,13
2.5868145040036783,IPWX,13
1.3861907636921698,Conf,13
1.380669629698857,Targ,13
1.0492853923905654,PotConf,13
2.8212261273762724,OAL,14
2.820362114560397,IPWX,14
1.4064661641548222,Conf,14
1.553963446989191,Targ,14
2.132739672294282,PotConf,14
2.059890990038555,OAL,15
2.313478768840648,IPWX,15
0.9048438155891826,Conf,15
0.9458562903051522,Targ,15
1.180292090505231,PotConf,15
2.7902779387494263,OAL,16
2.7890659553837738,IPWX,16
0.8681057193337287,Conf,16
1.4276907954010503,Targ,16
-0.4541798946770763,PotConf,16
2.782497951557075,OAL,17
2.7814015186006786,IPWX,17
1.7202151306320657,Conf,17
1.5430070505411873,Targ,17
2.7534399767300197,PotConf,17
2.753127633700307,OAL,18
2.752235630146,IPWX,18
1.8300125426713898,Conf,18
1.0183711073651196,Targ,18
2.3959418550815004,PotConf,18
2.4234444418792496,OAL,19
2.4222821291163914,IPWX,19
0.925376728339141,Conf,19
0.9140534368302553,Targ,19
0.7316706339808792,PotConf,19
2.3197989529893417,OAL,20
2.318401639665977,IPWX,20
-0.08006021434782395,Conf,20
0.5426031190139202,Targ,20
1.2492496573151075,PotConf,20
2.2048611149533883,OAL,21
2.203857923856705,IPWX,21
0.4622519886918245,Conf,21
0.8896255307663874,Targ,21
1.004358455090972,PotConf,21
2.7470066904331096,OAL,22
2.746007445333734,IPWX,22
1.217920605639026,Conf,22
1.467012605728449,Targ,22
1.6560137134258397,PotConf,22
2.469751602251912,OAL,23
2.468661265475804,IPWX,23
0.6773450623498345,Conf,23
1.2760772265181113,Targ,23
1.617421578487763,PotConf,23
2.2292739293566823,OAL,24
2.228119779762463,IPWX,24
0.1871710754180771,Conf,24
0.5793964681483746,Targ,24
1.206495715353697,PotConf,24
2.5481553381435047,OAL,25
2.5470776360372147,IPWX,25
-0.06471130339697617,Conf,25
-1.0962569012998562,Targ,25
-1.2245983397853972,PotConf,25
2.2554017784823737,OAL,26
2.2542909878761863,IPWX,26
0.23434996983122003,Conf,26
0.41511177965761303,Targ,26
-0.3445274134816586,PotConf,26
2.5155172145586664,OAL,27
2.514338821161447,IPWX,27
0.29032657831213815,Conf,27
0.9609163758468158,Targ,27
1.1182896647574916,PotConf,27
2.7768523528692945,OAL,28
2.7759692896088435,IPWX,28
1.2548723743344512,Conf,28
1.2047971981924317,Targ,28
2.620679392582966,PotConf,28
2.717678468406625,OAL,29
2.71669748326633,IPWX,29
1.4470334736708295,Conf,29
1.227832254352193,Targ,29
2.2015189641387156,PotConf,29
