covariate_index,amd_before
Xc1,0.23899714192820587
Xc2,0.025105283048793163
Xc3,0.01713998868660118
Xc4,0.1462938490648234
Xc5,0.031041083952183406
Xc6,0.013814642824245547
Xc7,0.22576863034480732
Xc8,0.35946180857977383
Xc9,0.06724455638333916
Xc10,0.05312962797524916
Xc11,0.03589398146966079
Xc12,0.132333013254511
Xc13,0.10099463833481351
Xc14,0.179828315619985
Xc15,0.06623905741301413
Xc16,0.13698272845533627
Xc17,0.10823731064131675
Xc18,0.18502201706682736
Xc19,0.05144455937807331
Xc20,0.0792614915184157
Xc21,0.06166612914306664
Xc22,0.07132843015405266
Xc23,0.041871186141586345
Xc24,0.040167007084083585
Xc25,0.05606655363643162
Xc26,0.30659260869202687
Xc27,0.0029631023142645614
Xc28,0.21474905699059457
Xc29,0.03910860702186582
Xc30,0.047513139740217536
Xc31,0.11683090886012643
Xc32,0.1305525713063459
Xc33,0.3921715298756705
Xc34,0.07719051830937468
Xc35,0.11894652365763715
Xc36,0.033145421392566925
Xc37,0.1332544208770458
Xc38,0.2603104756665923
Xc39,0.10986293806637881
Xc40,0.06426120773070634
Xc41,0.15073183778104407
Xc42,0.14399882606928466
Xc43,0.04812197490438275
Xc44,0.2795120823290655
Xc45,0.06166029911402332
Xc46,0.10871374306531197
Xc47,0.13459647770354052
Xc48,0.3003455342466651
Xc49,0.09241732823486762
Xc50,0.1354062436582376
Xp1,0.00922298765919118
Xp2,0.2756260413563758
Xp3,0.05799255305827536
Xp4,0.06614802574935098
Xp5,0.08892333451522286
Xp6,0.12906732445633357
Xp7,0.039628848654178477
Xp8,0.06860304574616964
Xp9,0.04153859222794349
Xp10,0.077848972982684
Xp11,0.03070159849827821
Xp12,0.10582154456361645
Xp13,0.21197504694224392
Xp14,0.3015545154484961
Xp15,0.2242395170729387
Xp16,0.06944367636196289
Xp17,0.3886638437442248
Xp18,0.1827340388101864
Xp19,0.04931140928534817
Xp20,0.17379411372077552
Xp21,0.2530400237195657
Xp22,0.10462716765861049
Xp23,0.17592347163220726
Xp24,0.0321246441513594
Xp25,0.22915019617050944
Xp26,0.3373394499376581
Xp27,0.1930072319724632
Xp28,0.09245042723965503
Xp29,0.09364060182553632
Xp30,0.15214296092058652
Xp31,0.11569373488905846
Xp32,0.12022330391220673
Xp33,0.11000458083002336
Xp34,0.041375667546893535
Xp35,0.01999252172168326
Xp36,0.10743783812970754
Xp37,0.1282151360936098
Xp38,0.14280188631884871
Xp39,0.11657729488629841
Xp40,0.14083331975682936
Xp41,0.12443481314075475
Xp42,0.02238873220400711
Xp43,0.18864414022564657
Xp44,0.1269236649691155
Xp45,0.045823766670516936
Xp46,0.19062388355240498
Xp47,0.23561486903439105
Xp48,0.29978258651200546
Xp49,0.12647268169902284
Xp50,0.3732005221410011
Xi1,0.07614538194412393
Xi2,0.16966061806701238
Xi3,0.2194800627897306
Xi4,0.21377702750051608
Xi5,0.10285457751990039
Xi6,0.12403620938417415
Xi7,0.2556870897700161
Xi8,0.31069430742748083
Xi9,0.31540546586451434
Xi10,0.003788975245032136
Xi11,0.2793239076579145
Xi12,0.15539573645695384
Xi13,0.228000734893464
Xi14,0.056088492186121705
Xi15,0.19604925319362432
Xi16,0.06308079881939689
Xi17,0.26302786701915887
Xi18,0.08685253760611009
Xi19,0.07740802782743772
Xi20,0.3479382442996368
Xi21,0.11867730198248427
Xi22,0.1796389919679251
Xi23,0.1917312494876363
Xi24,0.394149962445842
Xi25,0.05723121076774777
Xi26,0.3383526182087976
Xi27,0.01207385315659644
Xi28,0.10008831716924727
Xi29,0.10476923840159394
Xi30,0.04935191251262036
Xi31,0.366933314763203
Xi32,0.03317529979277374
Xi33,0.14572105813059494
Xi34,0.16681362312764147
Xi35,0.1489849959434159
Xi36,0.01969483657381275
Xi37,0.28318441099482317
Xi38,0.02663714250289636
Xi39,0.05457949484088745
Xi40,0.07630088024994913
Xi41,0.17603457009435752
Xi42,0.2633433844377814
Xi43,0.08723126999671149
Xi44,0.1721984212767685
Xi45,0.01402214250764064
Xi46,0.015140515512555082
Xi47,0.04297185384847825
Xi48,0.3039769424362291
Xi49,0.09491257778889264
Xi50,0.1971658175356854
Xs1,0.11911206263194911
Xs2,0.13677929438784855
Xs3,0.17926846880006228
Xs4,0.26216009987221855
