ate,method,rep
0.29226947503530243,OAL,0
0.6673088882891405,IPWX,0
0.29289733059786016,Conf,0
0.29008791138971346,Targ,0
0.5658922096117074,PotConf,0
0.19065174093704265,OAL,1
0.4899027204194717,IPWX,1
0.0863153962981489,Conf,1
0.047139773383876094,Targ,1
-0.028460617783841013,PotConf,1
-0.02673209716353862,OAL,2
0.5799672602337282,IPWX,2
-0.07516331199620216,Conf,2
0.04835676697336336,Targ,2
0.28558088362161876,PotConf,2
0.014483621219331676,OAL,3
0.6738422408401621,IPWX,3
0.07697707972023923,Conf,3
-0.0012002230204251757,Targ,3
0.3807302158615124,PotConf,3
-0.012480260250500821,OAL,4
0.5454912429381233,IPWX,4
-0.0007145235123344612,Conf,4
-0.10731289342400002,Targ,4
-0.09466279175041042,PotConf,4
0.04229489379182155,OAL,5
0.5279762335227951,IPWX,5
-0.049016884773804476,Conf,5
-0.03661407176063011,Targ,5
0.34801290924033845,PotConf,5
-0.16016761929309656,OAL,6
0.7209923654937537,IPWX,6
-0.06842524893758671,Conf,6
-0.3302411244511748,Targ,6
0.5197426126350897,PotConf,6
0.2884734502467102,OAL,7
0.9624744956484428,IPWX,7
0.2996787800613327,Conf,7
0.20770557779375182,Targ,7
0.7643492810280459,PotConf,7
-0.1603488811275232,OAL,8
0.40414446581744634,IPWX,8
-0.0736845315560576,Conf,8
-0.1029680435578337,Targ,8
-0.267189249553377,PotConf,8
-0.0008399031300666895,OAL,9
0.6298237057787359,IPWX,9
-0.0063082335693690275,Conf,9
-0.09302658153101517,Targ,9
0.2963320891427753,PotConf,9
-0.06724878850770724,OAL,10
0.346168222679762,IPWX,10
-0.05334080363273581,Conf,10
0.006923162590498015,Targ,10
0.7470214758839362,PotConf,10
0.09980229215307783,OAL,11
0.6761267349303188,IPWX,11
0.08187297628989638,Conf,11
0.040320031766777176,Targ,11
0.1297666854013158,PotConf,11
0.10260590292390091,OAL,12
0.89504513207056,IPWX,12
0.18637130807086022,Conf,12
0.059184198233633,Targ,12
0.1818602988208104,PotConf,12
-0.11024792504671738,OAL,13
0.6246148437920465,IPWX,13
0.003446006941309143,Conf,13
-0.1296008299766587,Targ,13
0.18264775785108972,PotConf,13
-0.016920234102680592,OAL,14
0.5772433590181709,IPWX,14
-0.07580811903199272,Conf,14
0.015945103099243595,Targ,14
-0.010652826699688762,PotConf,14
-0.11952485301247782,OAL,15
0.32219045976167526,IPWX,15
-0.3046225327297144,Conf,15
-0.06893159063940335,Targ,15
-0.14933291306952448,PotConf,15
0.31984100898830725,OAL,16
0.6224036219140963,IPWX,16
-0.08502696267706616,Conf,16
-0.24731148259061778,Targ,16
0.19533474101046427,PotConf,16
-0.18692928721105417,OAL,17
0.5332504347616942,IPWX,17
-0.057801324300712935,Conf,17
-0.19005834225376342,Targ,17
0.3459238814546851,PotConf,17
0.09302818045027667,OAL,18
0.512016001466941,IPWX,18
0.08025294491510361,Conf,18
0.25198322721071986,Targ,18
0.5090210140572586,PotConf,18
0.024709112424399465,OAL,19
0.5504414489308724,IPWX,19
0.11112246161827084,Conf,19
-0.05715464271797656,Targ,19
0.15962777866015843,PotConf,19
0.010049820523546638,OAL,20
0.6126725196659251,IPWX,20
0.09208379013341428,Conf,20
0.07289582440276811,Targ,20
-0.02611195060279462,PotConf,20
-0.08005892754057686,OAL,21
0.49736912134773725,IPWX,21
-0.07907235696434511,Conf,21
-0.026221767083620232,Targ,21
0.29668620186062994,PotConf,21
0.08523860628180999,OAL,22
0.4870785449926904,IPWX,22
-0.04415284349518042,Conf,22
-0.11054944959167326,Targ,22
0.646776145706977,PotConf,22
-0.20537167287842908,OAL,23
0.12500254413041928,IPWX,23
-0.2954150051932196,Conf,23
-0.25585355499317775,Targ,23
-0.017776768107219343,PotConf,23
0.1549239294433249,OAL,24
0.6887753791136721,IPWX,24
0.26556569145388714,Conf,24
0.12067419587220561,Targ,24
-0.9820116583872294,PotConf,24
0.2024231047097916,OAL,25
0.8049902025254206,IPWX,25
0.23083829506654596,Conf,25
0.1023644686749968,Targ,25
0.404545999692103,PotConf,25
0.14030450886965304,OAL,26
0.9278497960896286,IPWX,26
0.09575749510740829,Conf,26
0.07394655529392334,Targ,26
0.400402776096694,PotConf,26
0.30162225305183316,OAL,27
0.7822031992005097,IPWX,27
-0.07053026320949457,Conf,27
-0.24378048136800493,Targ,27
-0.2963050977306686,PotConf,27
-0.09412658529695425,OAL,28
0.5865051236281993,IPWX,28
-0.06746529312690738,Conf,28
0.040173611107640395,Targ,28
-0.22093589804292457,PotConf,28
0.10686856483471319,OAL,29
0.46921283212647635,IPWX,29
-0.04249557368798967,Conf,29
0.19106968810907682,Targ,29
0.28152828384078643,PotConf,29
