covariate_index,amd_before
Xc1,0.40730126977991554
Xc2,0.16032304229246128
Xc3,0.18272443554655265
Xc4,0.3958672623282297
Xc5,0.2666895842592565
Xc6,0.1186126127507418
Xc7,0.26583306185916633
Xc8,0.39781246144765203
Xc9,0.06479021016958061
Xc10,0.2423318746231811
Xp1,0.22853571802793188
Xp2,0.07813721368488619
Xp3,0.014269924661057915
Xp4,0.19698033855081776
Xp5,0.09103024977104963
Xp6,0.037848255785493314
Xp7,0.05186504745767531
Xp8,0.11042780067987337
Xp9,0.25826527731444
Xp10,0.12361200989220114
Xi1,0.35559376916280705
Xi2,0.2666808246471373
Xi3,0.32360332767400457
Xi4,0.14137580966485153
Xi5,0.24145864399333372
Xi6,0.244272276632359
Xi7,0.3486686362647289
Xi8,0.45820167774808596
Xi9,0.37544319765890544
Xi10,0.21682060962405392
Xs1,0.029959643049314217
Xs2,0.010898507898270045
Xs3,0.08452106026972082
Xs4,0.13084577975739495
Xs5,0.04299063739863107
Xs6,0.05520475359126315
Xs7,0.029409823013803675
Xs8,0.19666984071497373
Xs9,0.035232913097944615
Xs10,0.06475803293733653
Xs11,0.06527930313839561
Xs12,0.04969486763440675
Xs13,0.20868608704080993
Xs14,0.20115651972592935
Xs15,0.142421850839065
Xs16,0.030782591155292464
Xs17,0.05848008463787188
Xs18,0.17717039822325628
Xs19,0.03841520193480405
Xs20,0.11078181039795579
Xs21,0.10007506431427458
Xs22,0.18108384158847193
Xs23,0.2475539976702728
Xs24,0.09360249908419332
Xs25,0.027036421933291623
Xs26,0.005242470871777266
Xs27,0.05541866457860723
Xs28,0.15387730927761745
Xs29,0.19470251375446912
Xs30,0.11485250604742585
Xs31,0.17754557926285913
Xs32,0.0733229767085784
Xs33,0.08907896343562932
Xs34,0.17840583497749543
Xs35,0.28004758832035864
Xs36,0.050225350079753824
Xs37,0.16975415193331833
Xs38,0.11310811631335488
Xs39,0.08295022351291889
Xs40,0.09137324334179661
Xs41,0.2734403445687017
Xs42,0.13801773758767055
Xs43,0.051140091824419476
Xs44,0.1449597086897639
Xs45,0.1475507182225917
Xs46,0.10283723402325562
Xs47,0.0037980241973826637
Xs48,0.042437858288975505
Xs49,0.15238571642917043
Xs50,0.17177783894266496
Xs51,0.007937640631611963
Xs52,0.015903874847826186
Xs53,0.054624885329381694
Xs54,0.22236520986634611
Xs55,0.024074342613801564
Xs56,0.14222616639638647
Xs57,0.015238046672257578
Xs58,0.029929042070987594
Xs59,0.03166958969461148
Xs60,0.10026237199497737
Xs61,0.073141285230165
Xs62,0.08777701286603962
Xs63,0.3218259653920464
Xs64,0.0911538564844801
Xs65,0.043267316415691065
Xs66,0.06305051403253126
Xs67,0.07729025308981272
Xs68,0.11458363791631469
Xs69,0.08194720878464973
Xs70,0.14987074046520854
Xs71,0.19287098515094542
Xs72,0.10553428680118884
Xs73,0.08550552040274803
Xs74,0.04274599220263002
Xs75,0.16981416591903348
Xs76,0.11276327376041298
Xs77,0.2481093602663883
Xs78,0.038968959539710135
Xs79,0.21428975734671876
Xs80,0.0337900337150943
Xs81,0.06705240376325426
Xs82,0.12535290895090037
Xs83,0.13878032198018334
Xs84,0.052883043536979424
Xs85,0.09167436453234895
Xs86,0.022876247696809734
Xs87,0.1959817441931455
Xs88,0.026548325948671764
Xs89,0.03779350047098161
Xs90,0.06420490804455659
Xs91,0.07535617256260191
Xs92,0.005124338266221527
Xs93,0.1862814849428136
Xs94,0.039652979737350685
Xs95,0.04902245734615079
Xs96,0.04415142877067166
Xs97,0.16026485736095414
Xs98,0.24980374775483924
Xs99,0.04655287781041681
Xs100,0.16590703852232253
Xs101,0.0004066877780003715
Xs102,0.054390304223957735
Xs103,0.11874277385242685
Xs104,0.09394527409004125
Xs105,0.15582703782136045
Xs106,0.04555656646028293
Xs107,0.19309728396937556
Xs108,0.09111075609276094
