alpha,mean_cv_mse
10.0,2.8073902524979353
2.782559402207126,2.8073902524979353
0.7742636826811278,2.8073902524979353
0.21544346900318845,2.752124798890514
0.05994842503189409,2.9942838993299
0.016681005372000592,3.576174129059583
0.004641588833612782,3.8712133322772844
0.001291549665014884,3.9239567215005904
0.00035938136638046257,3.935637775028392
0.0001,3.938758458111953
