covariate_index,amd_before
Xc1,0.09717962549323873
Xc2,0.1005623939765938
Xc3,0.18935799272350817
Xc4,0.3329146250869412
Xc5,0.29012367374898274
Xc6,0.20823379511213247
Xc7,0.34330800653289073
Xc8,0.12811264704341074
Xc9,0.2257172377660091
Xc10,0.344980707381625
Xp1,0.144996755498025
Xp2,0.1269406363375725
Xp3,0.05936582536182479
Xp4,0.2623728695480498
Xp5,0.050324869380743265
Xp6,0.2195360027662692
Xp7,0.09263605416152164
Xp8,0.06435881469727653
Xp9,0.021681428289719272
Xp10,0.14540709867704552
Xi1,0.5183711121060617
Xi2,0.5471281397098302
Xi3,0.6022857950304472
Xi4,0.3839394709012617
Xi5,0.4926506456194474
Xi6,0.54496779108194
Xi7,0.4778200609757456
Xi8,0.375173910298831
Xi9,0.48505417079076263
Xi10,0.26113341273095136
Xs1,0.07788894603831498
Xs2,0.04577571102287972
Xs3,0.1510192482877094
Xs4,0.2755613856213452
Xs5,0.008781124149724569
Xs6,0.2592018190761467
Xs7,0.008506798437978599
Xs8,0.09746736082088231
Xs9,0.05729424113568497
Xs10,0.17788492630995978
Xs11,0.08087692328203583
Xs12,0.09477534128832052
Xs13,0.08339276420144923
Xs14,0.052786614083318154
Xs15,0.146442133058836
Xs16,0.21639946745054292
Xs17,0.13007696026264443
Xs18,0.0024952223569849625
Xs19,0.06870634008691354
Xs20,0.27900819274249766
Xs21,0.061528479739796624
Xs22,0.02528951076234629
Xs23,0.019442561079397132
Xs24,0.15397868114765623
Xs25,0.022703000772939824
Xs26,0.10321073916752649
Xs27,0.0045796320916014
Xs28,0.15609347528173098
Xs29,0.09606313075461331
Xs30,0.1063606286780383
Xs31,0.0411688922161952
Xs32,0.1894824928536239
Xs33,0.14454453356458757
Xs34,0.03380304543583874
Xs35,0.21244070816657468
Xs36,0.008747075012807762
Xs37,0.23038815089763826
Xs38,0.05759896099182263
Xs39,0.08920101466543107
Xs40,0.11396238986671212
Xs41,0.337825070791796
Xs42,0.051359196881358815
Xs43,0.05239083864433757
Xs44,0.13906704323701485
Xs45,0.0904797099419298
Xs46,0.25004909935361647
Xs47,0.001982138079018106
Xs48,0.15068990663893564
Xs49,0.022386585792522777
Xs50,0.019131573017015742
Xs51,0.07303604119880477
Xs52,0.02182009785506482
Xs53,0.1719123599262205
Xs54,0.027680758865080944
Xs55,0.0249261870815522
Xs56,0.09120683886596803
Xs57,0.222235749073673
Xs58,0.12317048468417567
Xs59,0.02052420324937094
Xs60,0.00043105478500159524
Xs61,0.06236627452652736
Xs62,0.03362013721920693
Xs63,0.14416384097614932
Xs64,0.2967994848514899
Xs65,0.0758258726881234
Xs66,0.10924083773634607
Xs67,0.1743122556173462
Xs68,0.08611057939723898
Xs69,0.1876179600779757
Xs70,0.05253820713491936
Xs71,0.03601945038835257
Xs72,0.186197196754894
Xs73,0.05900353377163765
Xs74,0.22135687692216538
Xs75,0.2857604510363926
Xs76,0.33480936343239265
Xs77,0.06181858682655032
Xs78,0.05552512291634151
Xs79,0.016504650257423238
Xs80,0.3250018192852715
Xs81,0.19510211946380873
Xs82,0.3242953482082135
Xs83,0.23837601339944248
Xs84,0.18377975553746395
Xs85,0.07857111560203828
Xs86,0.05504330201171305
Xs87,0.23942283501055328
Xs88,0.15751078626795978
Xs89,0.003558279947799609
Xs90,0.06885391092606175
Xs91,0.12092387621894168
Xs92,0.04062254026119483
Xs93,0.18994164303626848
Xs94,0.11330706553112113
Xs95,0.22910368969918815
Xs96,0.1295913951440279
Xs97,0.006138620157673932
Xs98,0.11156094320643443
Xs99,0.04102169901973883
Xs100,0.062252284669349844
Xs101,0.1239927498914781
Xs102,0.0556149875189973
Xs103,0.0695996427122194
Xs104,0.029192463890414876
Xs105,0.06820266150402465
Xs106,0.16762651282456803
Xs107,0.010113984050297755
Xs108,0.09678823063185912
Xs109,0.20004290655628748
Xs110,0.0711212318298748
Xs111,0.04308566652963792
Xs112,0.07761274213010907
Xs113,0.08735078566045101
Xs114,0.09033544271402297
Xs115,0.16638698083029954
Xs116,0.01240110514206709
Xs117,0.2567031316271694
Xs118,0.0020104470172935566
Xs119,0.047772702061387715
Xs120,0.07535585475849377
Xs121,0.06566593819754227
Xs122,0.05690908977457092
Xs123,0.15658892979393643
Xs124,0.12366571180694554
Xs125,0.024082450151418362
Xs126,0.11354145283696812
Xs127,0.07290450757474565
Xs128,0.10489339729918415
Xs129,0.08582097705880533
