covariate_index,amd_after
Xc1,0.05288218658594865
Xc2,0.012719412203045144
Xc3,0.019024444364060977
Xc4,0.1881459348498384
Xc5,0.05125767161856738
Xc6,0.2213855178751689
Xc7,0.055554977032156984
Xc8,1.927821794050523e-05
Xc9,0.04314261557062185
Xc10,0.020212303528477825
Xp1,0.060211413036273184
Xp2,0.0015256582096230954
Xp3,0.03998542066754998
Xp4,0.030274896361250803
Xp5,0.008648030807269025
Xp6,0.11669350893360132
Xp7,0.008942918298108888
Xp8,0.032539738971867925
Xp9,0.033369870618549874
Xp10,0.1403348570740457
Xi1,0.38193973192171404
Xi2,0.6387093609201202
Xi3,0.5060965808271891
Xi4,0.7197339086822039
Xi5,0.2702843030666655
Xi6,0.37576442921644415
Xi7,0.5277808988681617
Xi8,0.41324492206483054
Xi9,0.7589691850063978
Xi10,0.3462805265513432
Xs1,0.09914671001555035
Xs2,0.10685424871380345
Xs3,0.0830805451987113
Xs4,0.03676188654948721
Xs5,0.09192966462348191
Xs6,0.046296339129217365
Xs7,0.041572704223780683
Xs8,0.0454857072698657
Xs9,0.11256986872242875
Xs10,0.19462006772078355
Xs11,0.2062644796936029
Xs12,0.16134083545891117
Xs13,0.14708211004706262
Xs14,0.19188326333868072
Xs15,0.12732754003278923
Xs16,0.1115334888475927
Xs17,0.0316610931055936
Xs18,0.18226041492870465
Xs19,0.11285045541127867
Xs20,0.3327652145043545
Xs21,0.28482652379864587
Xs22,0.05626706637327552
Xs23,0.018737523773598302
Xs24,0.09754852046173224
Xs25,0.07956382568992984
Xs26,0.06783864659227547
Xs27,0.05645588519509892
Xs28,0.12937850076457824
Xs29,0.18822524239562138
Xs30,0.021055519782873393
Xs31,0.3916012933320442
Xs32,0.03349569434869423
Xs33,0.03953695382242613
Xs34,0.26248468072014003
Xs35,0.09959220119727816
Xs36,0.1582617157949819
Xs37,0.14547475438723634
Xs38,0.11553801344958059
Xs39,0.1277391999005703
Xs40,0.05879357066015917
Xs41,0.29526902846337655
Xs42,0.1749729309029216
Xs43,0.14929325485011485
Xs44,0.14588926596315158
Xs45,0.29075371568756225
Xs46,0.011889290045664271
Xs47,0.2358010563684523
Xs48,0.07458319014326067
Xs49,0.11487403894897918
Xs50,0.0013635744601254891
Xs51,0.19990797153487716
Xs52,0.4116864052677671
Xs53,0.13788129140373448
Xs54,0.1693049514701103
Xs55,0.1702875960381469
Xs56,0.10591444493966334
Xs57,0.15886394540494525
Xs58,0.05765969246578526
Xs59,0.06298403488566465
Xs60,0.32451556617404576
Xs61,0.10957968262332024
Xs62,0.08197700205327474
Xs63,0.11312334560896986
Xs64,0.3808088792593386
Xs65,0.008784095838625848
Xs66,0.1478809954442286
Xs67,0.12081917964905506
Xs68,0.09182377677420062
Xs69,0.014448045688117608
Xs70,0.09990174863990482
Xs71,0.12086805732937422
Xs72,0.21223269251882643
Xs73,0.3570623001548632
Xs74,0.05531734985022758
Xs75,0.036017227240918895
Xs76,0.09156626420242966
Xs77,0.11072256214963833
Xs78,0.09568444791631558
Xs79,0.16142870478610824
Xs80,0.06139938973739063
Xs81,0.13497893705287128
Xs82,0.1573481266847
Xs83,0.26039763430040785
Xs84,0.2726955720921973
Xs85,0.07715311651584941
Xs86,0.11104243137324848
Xs87,0.18345884120872014
Xs88,0.0269722840738883
Xs89,0.008714688672024995
Xs90,0.003560433789785474
Xs91,0.12792338412113438
Xs92,0.1323425375097865
Xs93,0.26578763406275296
Xs94,0.03394851916489243
Xs95,0.0015051762893493713
Xs96,0.12742297594883037
Xs97,0.04654218483081155
Xs98,0.12117672690206387
Xs99,0.09610283136608679
Xs100,0.09633334239103862
Xs101,0.22539770410869547
Xs102,0.12076358513780755
Xs103,0.03033844421876477
Xs104,0.12708611785459586
Xs105,0.2301404234078579
Xs106,0.057313390022825206
Xs107,0.03352964915818651
Xs108,0.24763346678671583
Xs109,0.04915648330488998
Xs110,0.0384762585520826
Xs111,0.023708996597181505
Xs112,0.221263742553462
Xs113,0.02162842495939238
Xs114,0.1938584889703645
Xs115,0.175440383040738
Xs116,0.12205639154320089
Xs117,0.00713926108840824
Xs118,0.08981960142560219
Xs119,0.15043266173925868
Xs120,0.040203892188664936
Xs121,0.13634534714618912
Xs122,0.019858556694662945
Xs123,0.12234575436718882
Xs124,0.22563386688867904
Xs125,0.09884163259517947
Xs126,0.031938565912676124
Xs127,0.13958402541156623
Xs128,0.10663331504503064
Xs129,0.0657095970772091
Xs130,0.06353351754582029
Xs131,0.06967441922844048
Xs132,0.060598000252104316
Xs133,0.16598669350035894
Xs134,0.05232888152350669
Xs135,0.07158081483824125
Xs136,0.07517105340148976
Xs137,0.22806681971460113
Xs138,0.09340049517486618
Xs139,0.03090598772803378
