covariate_index,amd_before
Xc1,0.25437297080920346
Xc2,0.25184252292119247
Xc3,0.19309786542126245
Xc4,0.09045454570477729
Xc5,0.2040139893365822
Xc6,0.09519041249124885
Xc7,0.30522631317225235
Xc8,0.42313705929357914
Xc9,0.3047505163150286
Xc10,0.13834793591966177
Xp1,0.13923666724045952
Xp2,0.024674671515292998
Xp3,0.04023731172399125
Xp4,0.11198385884396345
Xp5,0.006196270249938346
Xp6,0.0354909811416763
Xp7,0.0004768779938967246
Xp8,0.04430247771728794
Xp9,0.2024646455897352
Xp10,0.009596645029839694
Xi1,0.2826159759026704
Xi2,0.5873202453009414
Xi3,0.552079648229048
Xi4,0.4764704669655873
Xi5,0.49337208244536906
Xi6,0.4192822828963686
Xi7,0.27542741427748785
Xi8,0.43862010727843787
Xi9,0.2827821548360745
Xi10,0.3727835260113443
Xs1,0.1922812129448482
Xs2,0.18314291614005354
Xs3,0.3517339700718135
Xs4,0.014018721832740567
Xs5,0.06051067622215768
Xs6,0.11424937751720478
Xs7,0.12915560054703668
Xs8,0.349559063612603
Xs9,0.2709092711310362
Xs10,0.0092729467085553
Xs11,0.15851992599732395
Xs12,0.19313767748643082
Xs13,0.07346576977071519
Xs14,0.21361456857211386
Xs15,0.0432446080058926
Xs16,0.05176380327782878
Xs17,0.11794116390943557
Xs18,0.059737833107078475
Xs19,0.07303440188234121
Xs20,0.23802089997515746
Xs21,0.24485480437671128
Xs22,0.012845938037730913
Xs23,0.04978349726126967
Xs24,0.15714169265307482
Xs25,0.015441996518944439
Xs26,0.09238554162510534
Xs27,0.09662839828805864
Xs28,0.018658284308335438
Xs29,0.11060020238317728
Xs30,0.004719314873607189
Xs31,0.22446632932157545
Xs32,0.0677313659635452
Xs33,0.271669232836413
Xs34,0.06033846779006013
Xs35,0.11211698264585074
Xs36,0.10758979247321623
Xs37,0.03149945917036262
Xs38,0.0762667355486801
Xs39,0.25783547549995844
Xs40,0.09408454616553767
Xs41,0.10011500882597871
Xs42,0.27787637619646494
Xs43,0.009687384578880149
Xs44,0.20280746051255677
Xs45,0.050338606718445866
Xs46,0.31140341831349727
Xs47,0.021183618977260836
Xs48,0.3068916135465619
Xs49,0.1147704140516132
Xs50,0.019730954098787706
Xs51,0.04510923088994015
Xs52,0.07373878762189758
Xs53,0.15074119477527265
Xs54,0.10372789465165423
Xs55,0.15229350783886952
Xs56,0.05224396735839858
Xs57,0.28446451009200646
Xs58,0.07116579485799644
Xs59,0.08161732829807278
Xs60,0.010506444683431695
Xs61,0.1480526049564015
Xs62,0.07121155598184947
Xs63,0.31063523510645735
Xs64,0.14239839990126854
Xs65,0.17671234843437525
Xs66,0.11376839251346701
Xs67,0.09125927998577513
Xs68,0.11679531292279904
Xs69,0.14650736320124724
Xs70,0.05695763187421635
Xs71,0.08935333490398228
Xs72,0.3371624637930392
Xs73,0.3781621117215991
Xs74,0.0890959831845555
Xs75,0.11949107794095509
Xs76,0.2065661477184259
Xs77,0.1504463587993895
Xs78,0.11932498569602068
Xs79,0.23719787888093927
Xs80,0.23299188400339882
Xs81,0.17185028667468083
Xs82,0.14556889603628936
Xs83,0.10260006084560137
Xs84,0.05025831830874645
Xs85,0.14058866393885525
Xs86,0.04408585125129447
Xs87,0.11290722013118229
Xs88,0.12088990606362165
Xs89,0.025730533075591037
Xs90,0.11030115971214491
Xs91,0.1553535731448525
Xs92,0.06334931463515037
Xs93,0.009360673681330364
Xs94,0.1323558816520312
Xs95,0.02455376130964227
Xs96,0.042304031550857796
Xs97,0.032889308476614004
Xs98,0.22720173056259224
Xs99,0.2110321377654119
Xs100,0.15343254488450525
Xs101,0.08396326839759141
Xs102,0.17353381774891452
Xs103,0.10217948381136076
Xs104,0.05533503318288116
Xs105,0.2054455981715661
Xs106,0.06622880137127665
Xs107,0.034887457770843316
Xs108,0.036686774636159415
Xs109,0.10155848876631382
Xs110,0.13500490219381758
Xs111,0.16893212396397428
