covariate_index,amd_after
Xc1,0.0544963230848291
Xc2,0.12647570125948304
Xc3,0.1665654803289443
Xc4,0.31926295899776364
Xc5,0.08233088735540836
Xc6,0.12993493746300355
Xc7,0.3146569631720805
Xc8,0.01802565741440929
Xc9,0.25188622578617254
Xc10,0.38083739679767326
Xp1,0.048290392982846174
Xp2,0.13061515226529807
Xp3,0.03091149760597712
Xp4,0.26176100132406255
Xp5,0.05668525225277696
Xp6,0.1914839859748666
Xp7,0.07580801684627274
Xp8,0.08711040300297604
Xp9,0.012928700066248468
Xp10,0.11220739015497078
Xi1,0.5405294108799253
Xi2,0.5476251850564278
Xi3,0.604797486795042
Xi4,0.39935066354274273
Xi5,0.49840870146860305
Xi6,0.5891777357774597
Xi7,0.5072213933244684
Xi8,0.4208737946541382
Xi9,0.49804645272404463
Xi10,0.23848838237151868
Xs1,0.06430335361640774
Xs2,0.02503341479084993
Xs3,0.1757871241760637
Xs4,0.31088813076917676
Xs5,0.027591185590257913
Xs6,0.2850448974790839
Xs7,0.002907262868651438
Xs8,0.06862036899369672
Xs9,0.06751189046018721
Xs10,0.16543622596305918
Xs11,0.08045669283515988
Xs12,0.08862315439361612
Xs13,0.0839925076878231
Xs14,0.07297028057572738
Xs15,0.12024732245053983
Xs16,0.21135528343874943
Xs17,0.1195612291318269
Xs18,0.019819209432035814
Xs19,0.060222987791513694
Xs20,0.2591346411125251
Xs21,0.05772467217431299
Xs22,0.049334176179856845
Xs23,0.006806658245006507
Xs24,0.16683309434574994
Xs25,0.04101345364735125
Xs26,0.08962120522506081
Xs27,0.025477427742070693
Xs28,0.1888077018164909
Xs29,0.09136119871298938
Xs30,0.11289478504042552
Xs31,0.04488835383360035
Xs32,0.15864958162611562
Xs33,0.15716708537315335
Xs34,0.006487005003360236
Xs35,0.17135080058389807
Xs36,0.005846971200855004
Xs37,0.22131726086969364
Xs38,0.04143144458567291
Xs39,0.08662083012915585
Xs40,0.12467724024941532
Xs41,0.342625379817317
Xs42,0.027843423529436633
Xs43,0.06484990235755703
Xs44,0.1580030142551413
