covariate_index,amd_before
Xc1,0.14921525715578288
Xc2,0.326556074273859
Xc3,0.32446699806936785
Xc4,0.2134017398444394
Xc5,0.2711293009519808
Xc6,0.1627049794456276
Xc7,0.18733068833566224
Xc8,0.1369663520791406
Xc9,0.36532620097690305
Xc10,0.4695509740292355
Xp1,0.06157207610808994
Xp2,0.3339072913357124
Xp3,0.3306438675111995
Xp4,0.11065963568463606
Xp5,0.10432261460785991
Xp6,0.014402639298550384
Xp7,0.19116837799550757
Xp8,0.1425401719191628
Xp9,0.07880462524630166
Xp10,0.03269079327265351
Xi1,0.6557013202229311
Xi2,0.37843353508290156
Xi3,0.3226174831815206
Xi4,0.2304867845661594
Xi5,0.41174400472123523
Xi6,0.25946618712146885
Xi7,0.546571364268567
Xi8,0.5061716556560151
Xi9,0.42706932330592096
Xi10,0.3750306483988226
Xs1,0.13877428829477773
Xs2,0.09522772551873072
Xs3,0.04423019938085272
Xs4,0.045460431786977645
Xs5,0.0715664423483793
Xs6,0.04645441030811644
Xs7,0.07678932592365022
Xs8,0.10711429317054631
Xs9,0.14386895324614687
Xs10,0.18928264431805097
Xs11,0.005840785368664848
Xs12,0.319773474846787
Xs13,0.24993006689553868
Xs14,0.06465657707852498
Xs15,0.027733737960287733
Xs16,0.009402255435078588
Xs17,0.14971253438337628
Xs18,0.16813926946763696
Xs19,0.054604428238069734
Xs20,0.09770989963717333
Xs21,0.0338671010483665
Xs22,0.035271992139853756
Xs23,0.023435077588607946
Xs24,0.19083984641718937
Xs25,0.14551703835724525
Xs26,0.013271016646918755
Xs27,0.15684019242412714
Xs28,0.05931467748400829
Xs29,0.058386954979843614
Xs30,0.26064179789355835
Xs31,0.028781495523668044
Xs32,0.20999326786818073
Xs33,0.11206179249578647
Xs34,0.1853148123718707
Xs35,0.1379819946506936
Xs36,0.00435374887228385
Xs37,0.06317777119763546
Xs38,0.0008126395394727866
Xs39,0.05616678149784672
Xs40,0.057049209125087416
Xs41,0.07703988382307952
Xs42,0.1049333032712236
Xs43,0.16105449629972113
Xs44,0.053444295059524805
Xs45,0.2395923326652289
Xs46,0.23125701504990165
Xs47,0.10211732943484256
Xs48,0.10135170855447952
Xs49,0.0943468257367675
Xs50,0.14461805005565204
Xs51,0.09953121329473816
Xs52,0.12483986341424491
Xs53,0.09874481476477776
Xs54,0.09411476917225922
Xs55,0.08123155753948974
Xs56,0.09503888040649852
Xs57,0.20486790678193045
Xs58,0.09744987884224779
Xs59,0.05809616475848442
Xs60,0.06790380335108659
Xs61,0.12592596350403304
Xs62,0.03392589244905285
Xs63,0.24702905477373283
Xs64,0.2406120260556706
Xs65,0.18265454091117556
Xs66,0.1484312196568296
Xs67,0.19724625589055003
Xs68,0.01164624628483352
Xs69,0.372441251980481
Xs70,0.09605683979838917
Xs71,0.02668995366857852
Xs72,0.09201822058228123
Xs73,0.03646429188256013
Xs74,0.35782587551527145
Xs75,0.08719753287820456
Xs76,0.011057709595043402
Xs77,0.17386817735888266
Xs78,0.04355613832038227
Xs79,0.1420184764551392
Xs80,0.10445440045120408
Xs81,0.07573870509818342
Xs82,0.09695986320895321
Xs83,0.27765148852113997
Xs84,0.03130296086529076
Xs85,0.04949928306343063
Xs86,0.12906659117023994
Xs87,0.2779973156710599
Xs88,0.09330744994430107
Xs89,0.014218158128120946
Xs90,0.08696381938967424
Xs91,0.01001961028940428
Xs92,0.2496756132095452
Xs93,0.0027255438543173863
Xs94,0.1296765504555202
Xs95,0.12575160995514897
Xs96,0.024133426609118103
Xs97,0.22888422186602214
Xs98,0.049851915216553966
Xs99,0.30985509603563266
Xs100,0.14697431313523684
Xs101,0.06524756662120712
Xs102,0.08688719951754464
Xs103,0.03602456052579517
Xs104,0.05756288822299484
Xs105,0.24283286415000055
Xs106,0.07470649630809914
Xs107,0.01247002714941487
Xs108,0.06474501774795655
Xs109,0.09362673522219675
Xs110,0.12157211337062716
Xs111,0.06161097137920319
Xs112,0.1162492875445815
Xs113,0.0029982656627846947
Xs114,0.18867239452793125
Xs115,0.006225111159770388
Xs116,0.02692307996453232
Xs117,0.0015787762021151567
Xs118,0.04135923130826959
Xs119,0.15873923148942226
Xs120,0.305519271074236
Xs121,0.09700210415432611
Xs122,0.12242630419415512
Xs123,0.1784739163421965
Xs124,0.0031040705527101368
Xs125,0.09039160518053654
Xs126,0.12032728843355417
Xs127,0.06676766012319642
Xs128,0.05397817620557366
Xs129,0.02461288571669931
Xs130,0.30612954242973195
Xs131,0.1276003055724616
Xs132,0.04487384925048654
Xs133,0.23038625771932292
Xs134,0.26349765146868515
Xs135,0.14108450128066785
Xs136,0.0294542051518806
Xs137,0.011257486378635623
Xs138,0.00886452931678086
Xs139,0.09393042692263887
Xs140,0.058827227312483604
Xs141,0.32844690971443385
Xs142,0.23591465916795828
Xs143,0.04091201307586619
Xs144,0.03687880362450109
Xs145,0.12068992124074944
Xs146,0.035568935734440664
Xs147,0.04058455995463346
Xs148,0.008685383781731266
Xs149,0.2419890475583192
Xs150,0.09386756648622846
Xs151,0.047936612899336435
Xs152,0.16946561318425807
Xs153,0.05372984465945282
Xs154,0.052528763517501076
Xs155,0.0096335441664273
Xs156,0.22809254143521654
Xs157,0.11282426873590189
Xs158,0.06329973978264423
Xs159,0.2315338305005796
Xs160,0.013029418010402673
Xs161,0.07880780006487353
Xs162,0.006135593563086229
Xs163,0.20207347727045255
Xs164,0.0019112894412386925
Xs165,0.19270415626841833
Xs166,0.04176505326513154
Xs167,0.09868844544681843
Xs168,0.1946441921195393
Xs169,0.07370268655012327
Xs170,0.2722113146849451
Xs171,0.12539299345150876
Xs172,0.15997770530855887
Xs173,0.17097908362530426
Xs174,0.19725471229646063
Xs175,0.09322893960105247
Xs176,0.060117490459085085
Xs177,0.05539627366404193
Xs178,0.03839392456095862
Xs179,0.028058249136516247
Xs180,0.15538960686649575
Xs181,0.23208112358278643
Xs182,0.06333508268854536
Xs183,0.08454894249549226
Xs184,0.1104158930639542
Xs185,0.10965695834193004
Xs186,0.2085056493686191
Xs187,0.14052944908173765
Xs188,0.15137058119066038
Xs189,0.12298800562040177
Xs190,0.2436910681147728
Xs191,0.012776250791378077
Xs192,0.041766850246667694
Xs193,0.06052784549868323
Xs194,0.056346128459519806
Xs195,0.16317170969987232
Xs196,0.14991863362178331
Xs197,0.06341208320012198
Xs198,0.077753539342486
Xs199,0.11103385074866426
Xs200,0.1449178805330853
Xs201,0.14063389521679998
Xs202,0.13915449102407118
Xs203,0.062129746150787854
Xs204,0.022772776937515275
Xs205,0.0875453254018022
Xs206,0.04662934810192419
Xs207,0.008732102224649891
Xs208,0.06250486351867429
Xs209,0.10656419489134111
Xs210,0.11843519339171121
Xs211,0.0413959233632366
Xs212,0.02476298702386045
Xs213,0.07102483427092428
Xs214,0.040752966906556776
Xs215,0.17357323436294897
Xs216,0.12792298291393128
Xs217,0.043746915168116005
