covariate_index,wamd_before
Xc1,0.3721556332676788
Xc2,0.4677997267055481
Xp1,0.042570351794139386
Xp2,0.0020284467803133983
Xi1,0.2092360517469791
Xi2,0.20440244985184655
Xs1,0.004467604564821846
Xs2,0.0006741595965609839
Xs3,0.021689405996866386
Xs4,0.012155537898511705
Xs5,0.00021485688205048309
Xs6,0.007517670195246235
Xs7,0.03048369897582812
Xs8,0.0011421271991055447
Xs9,0.04621375776813504
Xs10,0.000732010356348538
Xs11,0.010563356610485743
Xs12,0.004449897058379876
Xs13,0.023486937935248836
Xs14,0.0016316300879496146
Xs15,0.005793627876243457
Xs16,0.008431768509220389
Xs17,0.006000293821225682
Xs18,0.004730360317474842
Xs19,0.00010757475672801956
Xs20,0.02146121472211164
Xs21,0.006249354640196105
Xs22,0.014008501534664366
Xs23,0.0021683983192984195
Xs24,0.006572057421636654
Xs25,0.0014130017814574416
Xs26,0.02998310155787213
Xs27,0.012991414319233095
Xs28,0.0008091952681169241
Xs29,0.0016512195640533765
Xs30,0.0026521075783348873
Xs31,0.015538065515446646
Xs32,0.010889324097277117
Xs33,0.0014680603411484378
Xs34,0.008323293608445755
Xs35,0.011914903980693704
Xs36,0.0033002745767100675
Xs37,0.015080680585831195
Xs38,0.009528236298252073
Xs39,0.02251996038268139
Xs40,0.005331660919605467
Xs41,0.001302349283132976
Xs42,0.03004745446213356
Xs43,0.03480005550043296
Xs44,0.0016669949341947769
Xs45,0.04344008881183736
Xs46,0.0025599081844454416
Xs47,0.019083211349517227
Xs48,0.027033530603379534
Xs49,0.00025049171939152534
Xs50,0.00026441767326866085
Xs51,0.002231267144389782
Xs52,0.025113636679244416
Xs53,0.03534392048317691
Xs54,0.0013953177476114641
Xs55,0.0004316431097290622
Xs56,0.018039950538233544
Xs57,0.00027071474200055363
Xs58,0.00975696672942721
Xs59,0.020314764999645064
Xs60,0.002709905489432798
Xs61,0.03096374625947839
Xs62,0.014906403006956214
Xs63,0.010655175167739474
Xs64,0.009435130114491465
Xs65,0.005398742036058324
Xs66,0.007790904242527839
Xs67,0.021791644695857558
Xs68,7.41504272381622e-06
Xs69,0.0011019631693518785
Xs70,0.0016881185234421871
Xs71,0.0026322265156811017
Xs72,0.03504394283826823
Xs73,0.029734920880816588
Xs74,0.0028003431632667715
Xs75,0.043210871576522585
Xs76,0.007792158784938595
Xs77,0.007596316948699109
Xs78,0.004153360619854526
Xs79,0.05060267375635902
Xs80,0.0021641440748027536
Xs81,0.02735395407415591
Xs82,0.016505116594499186
Xs83,0.003108582661216116
Xs84,6.802765920108053e-05
Xs85,0.007587860625311436
Xs86,0.0001904067889785103
Xs87,0.0137533157701568
Xs88,0.00890849169803969
Xs89,0.0013258093509446462
Xs90,0.004899479826791495
Xs91,0.0070089270240102685
Xs92,0.0066806519232355
Xs93,0.0004490878930543719
Xs94,0.006925702930543696
