covariate_index,wamd_before
Xc1,0.24179846858803897
Xc2,0.35135793527537823
Xp1,0.139840823783518
Xp2,0.0008030307038635467
Xi1,0.046437731889941256
Xi2,0.08374544687079437
Xs1,0.0017535790264277937
Xs2,0.00019073206653558966
Xs3,0.005660738310162762
Xs4,0.0003309451250267427
Xs5,0.004307816137655031
Xs6,0.00033955703748797544
Xs7,0.014143175786852412
Xs8,0.014419689870816984
Xs9,0.00260222000109349
Xs10,0.0003403748070221998
Xs11,0.002803506644237002
Xs12,0.005805844554611235
Xs13,0.0023144276935005504
Xs14,0.011256729059531932
Xs15,0.006719768713756533
Xs16,0.02148699125272309
Xs17,0.05472169327405816
Xs18,0.017413541740746087
Xs19,1.533766832177855e-05
Xs20,0.007837910940477638
Xs21,0.008276685376339193
Xs22,0.0017977579658081636
Xs23,0.021990809167170198
Xs24,0.014458893260208137
Xs25,0.006870060910686876
Xs26,0.004535111533273621
Xs27,0.00018933563516330214
Xs28,0.04506330044155019
Xs29,0.007965576941360656
Xs30,0.002487128136678231
Xs31,0.0001159070465007135
Xs32,0.005658560812984185
Xs33,0.0330252535777864
Xs34,0.01386636144743463
Xs35,0.0005803585410798185
Xs36,0.00852351679912675
Xs37,0.00021846676615186017
Xs38,0.00010626156213535333
Xs39,0.0008012955081131334
Xs40,0.004884835543675336
Xs41,3.960227122417369e-07
Xs42,0.004465489173677271
Xs43,0.001623686688922824
Xs44,0.0017362217077926388
Xs45,0.0049010583131291734
Xs46,0.00022067435497067083
Xs47,0.02420538447827871
Xs48,0.03324623412266201
Xs49,0.04134362533811951
Xs50,0.0034047235978070544
Xs51,0.004573894971176755
Xs52,0.0029975946740664464
Xs53,2.6934628181685333e-05
Xs54,0.02018261259571967
Xs55,0.008522708902543003
Xs56,0.00044692743789952227
Xs57,0.010309262656346732
Xs58,0.0019956322012534863
Xs59,0.00836373010772458
Xs60,0.0011546010699077414
Xs61,0.009333091927217343
Xs62,0.005381740084080924
Xs63,0.0005966655633734735
Xs64,0.0004821751793848705
Xs65,0.008245738828204738
Xs66,0.0006115216862376769
Xs67,0.0031578679432607837
Xs68,0.004827244046139635
Xs69,0.013749907383314029
Xs70,0.003759037852996088
Xs71,0.008119578554701613
Xs72,0.011256027182291723
Xs73,0.001916172816825389
Xs74,0.008616731302578262
Xs75,0.010211498673715324
Xs76,0.012329334494414736
Xs77,0.004965734031793029
Xs78,0.008806244851679374
Xs79,0.009458547765017387
Xs80,0.02484076957204165
Xs81,0.00249552450684446
Xs82,0.016193631249298422
Xs83,0.021339232724679677
Xs84,0.007392160301498756
Xs85,0.016981159250932715
Xs86,0.00251879916167854
Xs87,0.004131560096479645
Xs88,0.0050041141960745885
Xs89,0.04040686025515488
Xs90,0.0004890294919591356
Xs91,0.005023539430605186
Xs92,0.00785885858398357
Xs93,0.0018461278469058874
Xs94,0.004924442588229467
