alpha,mean_cv_mse
10.0,2.342037215502962
2.782559402207126,2.342037215502962
0.7742636826811278,2.342037215502962
0.21544346900318845,2.357110030080108
0.05994842503189409,2.602003520941335
0.016681005372000592,3.148004413071362
0.004641588833612782,3.3536270813283466
0.001291549665014884,3.422565335950541
0.00035938136638046257,3.4330699770830484
0.0001,3.4365668292776306
