covariate_index,amd_after
Xc1,0.025145670419315966
Xc2,0.33182319418483086
Xp1,0.017984256697749206
Xp2,0.12973647911904646
Xi1,0.788904556412388
Xi2,1.0394530878072785
Xs1,0.054698192033812675
Xs2,0.19734727429882754
Xs3,0.08400576690617687
Xs4,0.026267517926380865
Xs5,0.1914823738623102
Xs6,0.2688675568478221
Xs7,0.0338609607242909
Xs8,0.32781674966314367
Xs9,0.040606383834473854
Xs10,0.17009482822959393
Xs11,0.058761424873548546
Xs12,0.12757562900137165
Xs13,0.06703243957298291
Xs14,0.02166658769556395
Xs15,0.11029648881949078
Xs16,0.0790463358169611
Xs17,0.227299071791347
Xs18,0.16097448391412245
Xs19,0.1037848811030112
Xs20,0.039146806510331346
Xs21,0.11152822068772487
Xs22,0.14247004266198
Xs23,0.11409023277342947
Xs24,0.03317384174381515
Xs25,0.13389471510049095
Xs26,0.04390090696837558
Xs27,0.06765584578868916
Xs28,0.09139529443953932
Xs29,0.026929300030064864
Xs30,0.1366470668189262
Xs31,0.074870705852613
Xs32,0.010395247754072363
Xs33,0.17684603388097814
Xs34,0.019935537298742336
Xs35,0.06227970241477643
Xs36,0.17485233379156936
Xs37,0.06998775878235375
Xs38,0.10202688478640654
Xs39,0.11165358749710944
Xs40,0.16522142309361793
Xs41,0.1769767401872361
Xs42,0.01059549449274002
Xs43,0.2220035939687254
Xs44,0.24650220058319847
Xs45,0.0955284002550803
Xs46,0.06951715879499341
Xs47,0.08580207639689758
Xs48,0.07792603631438155
Xs49,0.267641999751215
Xs50,0.33904632369718324
Xs51,0.23950940783316638
Xs52,0.07586488836330205
Xs53,0.15484425342654523
Xs54,0.0841329516451103
Xs55,0.050087442136075196
Xs56,0.06410505530412525
Xs57,0.05366844865775485
Xs58,0.10136549208411468
Xs59,0.11280626658113677
Xs60,0.13891626661340079
Xs61,0.17438698726822827
Xs62,0.0780762106780361
Xs63,0.08154661900373744
Xs64,0.13320490650378541
Xs65,0.15552449850809186
Xs66,0.19012187189036123
Xs67,0.08835425181118668
Xs68,0.11077492812631519
Xs69,0.155937380166969
Xs70,0.06895947833983306
Xs71,0.018579763873793953
Xs72,0.1316142124557854
Xs73,0.09248270164587297
Xs74,0.0015582134241327646
Xs75,0.10171436169414845
Xs76,0.048475965079073
Xs77,0.14414863376095133
Xs78,0.24599874195282287
Xs79,0.23220526662685026
Xs80,0.038576720842939886
Xs81,0.10789633371137938
Xs82,0.29011969948768723
Xs83,0.045182860720664755
Xs84,0.08999079368051162
Xs85,0.07130566799645377
Xs86,0.1233073327964922
Xs87,0.13055099561070013
Xs88,0.14499805522075815
Xs89,0.1669726017109049
Xs90,0.10505170490603583
Xs91,0.05960327658133518
Xs92,0.06664211737817508
Xs93,0.2570678942435904
Xs94,0.23318668950874005
