coef_index,coef_value
Xc1,0.4318343617543054
Xc2,0.6556463856229449
Xp1,0.6069911457755168
Xp2,-0.0732508459165552
Xi1,0.03806283911451949
Xi2,0.0631360327413989
Xs1,0.10943363849349308
Xs2,-0.08022749419053522
Xs3,0.1853905331247964
Xs4,0.038951525307224094
Xs5,-0.02194284110176145
Xs6,0.07072652864230716
Xs7,0.0670456499417095
Xs8,0.06153211432368677
Xs9,0.11261394567902444
Xs10,-0.17657154813007964
Xs11,-0.10811675172109433
Xs12,0.09469183404080417
Xs13,0.09232725239401438
Xs14,0.007267154618408843
Xs15,-0.13849356495292775
Xs16,0.13145714688305793
Xs17,-0.03238111004206873
Xs18,0.06914772203299534
Xs19,-0.051885243970441544
Xs20,-0.06710231880904535
Xs21,0.11361418559181931
Xs22,0.006153106241022124
Xs23,-0.040768744637784474
Xs24,-0.020415945391013796
Xs25,0.2512174258170002
Xs26,0.05506709421039463
Xs27,0.03899180138487568
Xs28,0.22661973299477803
Xs29,0.07399726385888714
Xs30,0.18327779330497762
Xs31,-0.08128618985973135
Xs32,0.13846522443261838
Xs33,0.16868770570170252
Xs34,-0.042896083027827214
Xs35,-0.015279321270488005
Xs36,-0.0908587500911995
Xs37,0.08709130516748717
Xs38,0.04346796910751177
Xs39,-0.08406058066127298
Xs40,-0.05051187995481146
Xs41,0.10294041658735081
Xs42,-0.06006139299103944
Xs43,-0.05212511296949324
Xs44,0.0888220012191082
Xs45,0.06345553304508236
Xs46,-0.03798171120814714
Xs47,-0.009157630539146337
Xs48,-0.009774575005333061
Xs49,-0.21342029545455804
Xs50,0.030444053973310792
Xs51,-0.039626273642825796
Xs52,-0.006398905996788162
Xs53,0.03520964050881704
Xs54,-0.12798301263118156
Xs55,-0.009569769356730595
Xs56,-0.021206430143898003
Xs57,-0.1551841766685938
Xs58,-0.08759348683120528
Xs59,-0.0318890219447648
Xs60,-0.1543816872903621
Xs61,-0.03169631789575747
Xs62,-0.05787729593526072
Xs63,-0.04188648481462831
Xs64,-0.02125541097356788
Xs65,0.15379070547336138
Xs66,0.09789571781524989
Xs67,-0.015316989135092787
Xs68,-0.12306230057028378
Xs69,0.27363591253806663
Xs70,0.029526317191601426
Xs71,0.10845989343171303
Xs72,0.08903587424331266
Xs73,0.047463538325491925
Xs74,0.01925433052558484
Xs75,0.025156615259756737
Xs76,0.01716273216170447
Xs77,-0.08642258687894902
Xs78,0.14542488882592663
Xs79,-0.07454554129851694
Xs80,0.03638925868990153
Xs81,-0.033717677450839
Xs82,-0.09068857411722211
Xs83,0.20822374761062837
Xs84,0.00030670378239727736
Xs85,0.046958494634068246
Xs86,-0.09041229606332579
Xs87,-0.03131926259317208
Xs88,-0.07677723345391563
Xs89,0.13310438232021757
Xs90,0.14445783211122884
Xs91,-0.17271680151133303
Xs92,0.18580289266136774
Xs93,-0.10275539685528758
Xs94,-0.28093224136191164
