coef_index,coef_value
Xc1,0.5606614745967583
Xc2,0.541306898129981
Xp1,0.6536534875862193
Xp2,0.18572461448818828
Xi1,0.016730036488319305
Xi2,0.04851378822912039
Xs1,-0.03321749624929128
Xs2,-0.0651425699916861
Xs3,0.1474732110071923
Xs4,-0.043209762227457565
Xs5,-0.04414307277799534
Xs6,-0.07929198415277067
Xs7,0.05333527092145391
Xs8,0.10962219201342017
Xs9,0.3002066733986801
Xs10,-0.018497265718047544
Xs11,0.07004930408970664
Xs12,-0.08805959048334193
Xs13,-0.014306897816652571
Xs14,-0.10652437188395603
Xs15,0.03745915129633573
Xs16,-0.11991486803069383
Xs17,0.02320422712999701
Xs18,-0.03866207032247207
Xs19,-0.048879697503635716
Xs20,-0.1090355074757749
Xs21,-0.1305447928442145
Xs22,0.05922934975585559
Xs23,0.07580153118809704
Xs24,-0.24058775636392038
Xs25,0.057177476349802775
Xs26,0.0044142968930356435
Xs27,-0.15855072628868166
Xs28,-0.010709533333543061
Xs29,-0.02425964726366403
Xs30,-0.07251979188787275
Xs31,-0.07531234617601633
Xs32,0.044853549547045624
Xs33,0.07779110243466966
Xs34,0.11731361425233214
Xs35,0.09155911264827532
Xs36,0.022719577089388772
Xs37,0.10599374242675212
Xs38,-0.001191170670644965
Xs39,0.0810752597009832
Xs40,0.04806658903555957
Xs41,-0.06488302609627278
Xs42,0.07372498769917138
Xs43,0.06056484898144607
Xs44,0.06675208786476625
Xs45,0.1084034874401862
Xs46,-0.29842480207217603
Xs47,-0.009281371616952389
Xs48,0.01605970941981727
Xs49,-0.1158527579780747
Xs50,0.07218665317433207
Xs51,-0.04775848831130956
Xs52,0.13607289909976872
Xs53,0.09056741884804462
Xs54,-0.17010136561615308
Xs55,-0.149056385625664
Xs56,0.05827855597241047
Xs57,0.09386234547181471
Xs58,-0.11796362576399916
Xs59,-0.10922176363048203
Xs60,-0.11065684813206828
Xs61,-0.08576423536456705
Xs62,-0.05398508708084995
Xs63,-0.0593822909042946
Xs64,-0.1179290064443754
Xs65,-0.020740239255371655
Xs66,-0.0134404029707504
Xs67,-0.1686904314468997
Xs68,0.039607635526756974
Xs69,-0.14885324636908417
Xs70,0.009833035241099242
Xs71,0.0044425294581728475
Xs72,0.007245049985312585
Xs73,0.0954202413984307
Xs74,-0.030598963269275747
Xs75,-0.03592673755102687
Xs76,0.004211285669090896
Xs77,0.010648756141108995
Xs78,-0.04171651211319602
Xs79,0.08434502278173256
Xs80,0.15245989829583872
Xs81,0.10190093312751791
Xs82,0.06805399564903906
Xs83,0.06312234132257882
Xs84,0.07239177448586134
Xs85,0.01708895196083654
Xs86,0.028363588761448677
Xs87,-0.009978349191109917
Xs88,0.03514251911994222
Xs89,0.033070883549513846
Xs90,0.1566919284655362
Xs91,0.09922254905203218
Xs92,0.004385100942242065
Xs93,-0.22380081259192658
Xs94,-0.30679608588903795
