covariate_index,selection_proportion
1,0.1
2,0.2
3,0.03333333333333333
4,0.13333333333333333
5,0.03333333333333333
6,0.06666666666666667
7,0.06666666666666667
8,0.06666666666666667
9,0.06666666666666667
10,0.1
11,0.1
12,0.06666666666666667
13,0.06666666666666667
14,0.06666666666666667
15,0.16666666666666666
16,0.13333333333333333
17,0.13333333333333333
18,0.13333333333333333
19,0.06666666666666667
20,0.03333333333333333
21,0.03333333333333333
22,0.0
23,0.0
24,0.03333333333333333
25,0.0
26,0.03333333333333333
27,0.0
28,0.0
29,0.0
30,0.03333333333333333
31,0.03333333333333333
32,0.03333333333333333
33,0.03333333333333333
34,0.03333333333333333
35,0.03333333333333333
36,0.03333333333333333
37,0.0
38,0.06666666666666667
39,0.0
40,0.03333333333333333
41,0.0
42,0.06666666666666667
43,0.0
44,0.03333333333333333
45,0.03333333333333333
46,0.0
47,0.0
48,0.0
49,0.0
50,0.03333333333333333
51,0.0
52,0.03333333333333333
53,0.0
54,0.0
55,0.0
56,0.0
57,0.1
58,0.0
59,0.03333333333333333
60,0.0
61,0.0
62,0.03333333333333333
63,0.0
64,0.03333333333333333
65,0.0
66,0.03333333333333333
67,0.03333333333333333
68,0.0
69,0.0
70,0.0
71,0.03333333333333333
72,0.03333333333333333
73,0.03333333333333333
74,0.0
75,0.03333333333333333
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.06666666666666667
85,0.06666666666666667
86,0.03333333333333333
87,0.03333333333333333
88,0.03333333333333333
89,0.03333333333333333
90,0.0
91,0.0
92,0.03333333333333333
93,0.03333333333333333
94,0.0
95,0.0
96,0.0
97,0.06666666666666667
98,0.03333333333333333
99,0.0
100,0.0
101,0.0
102,0.03333333333333333
103,0.0
104,0.03333333333333333
105,0.0
106,0.03333333333333333
107,0.0
108,0.0
109,0.0
110,0.03333333333333333
111,0.0
112,0.0
113,0.06666666666666667
114,0.0
115,0.03333333333333333
116,0.0
117,0.0
118,0.03333333333333333
119,0.03333333333333333
120,0.06666666666666667
121,0.06666666666666667
122,0.0
123,0.03333333333333333
124,0.0
125,0.0
126,0.03333333333333333
127,0.0
128,0.0
129,0.0
130,0.03333333333333333
131,0.0
132,0.03333333333333333
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.03333333333333333
140,0.06666666666666667
141,0.06666666666666667
142,0.06666666666666667
143,0.0
144,0.0
145,0.0
146,0.0
147,0.1
148,0.0
149,0.03333333333333333
150,0.0
151,0.03333333333333333
152,0.0
153,0.0
154,0.03333333333333333
155,0.0
156,0.03333333333333333
157,0.0
158,0.0
159,0.03333333333333333
160,0.03333333333333333
161,0.0
162,0.0
163,0.0
164,0.06666666666666667
165,0.03333333333333333
166,0.0
167,0.06666666666666667
168,0.0
169,0.0
170,0.0
171,0.0
172,0.03333333333333333
173,0.0
174,0.03333333333333333
175,0.03333333333333333
176,0.0
177,0.0
178,0.0
179,0.03333333333333333
180,0.03333333333333333
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.1
187,0.0
188,0.03333333333333333
189,0.0
190,0.03333333333333333
191,0.06666666666666667
192,0.0
193,0.03333333333333333
194,0.06666666666666667
195,0.0
196,0.0
197,0.03333333333333333
198,0.03333333333333333
199,0.03333333333333333
200,0.03333333333333333
201,0.06666666666666667
202,0.03333333333333333
203,0.0
204,0.03333333333333333
205,0.0
206,0.0
207,0.0
208,0.03333333333333333
209,0.0
210,0.0
211,0.0
212,0.0
213,0.03333333333333333
214,0.0
215,0.03333333333333333
216,0.0
217,0.03333333333333333
218,0.0
219,0.0
220,0.03333333333333333
221,0.0
222,0.03333333333333333
223,0.0
224,0.03333333333333333
225,0.0
226,0.03333333333333333
227,0.03333333333333333
228,0.03333333333333333
229,0.03333333333333333
230,0.0
231,0.0
232,0.0
233,0.03333333333333333
234,0.0
235,0.03333333333333333
236,0.03333333333333333
237,0.06666666666666667
238,0.0
239,0.0
240,0.03333333333333333
241,0.0
242,0.03333333333333333
243,0.06666666666666667
244,0.03333333333333333
245,0.03333333333333333
246,0.03333333333333333
247,0.06666666666666667
248,0.0
249,0.03333333333333333
250,0.0
251,0.03333333333333333
252,0.0
253,0.0
254,0.03333333333333333
255,0.0
256,0.03333333333333333
257,0.03333333333333333
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.03333333333333333
264,0.03333333333333333
265,0.03333333333333333
266,0.0
267,0.03333333333333333
268,0.0
269,0.0
270,0.0
271,0.03333333333333333
272,0.0
273,0.0
274,0.0
275,0.03333333333333333
276,0.03333333333333333
277,0.03333333333333333
278,0.03333333333333333
279,0.0
280,0.0
281,0.0
282,0.03333333333333333
283,0.06666666666666667
284,0.03333333333333333
285,0.03333333333333333
286,0.0
287,0.0
288,0.03333333333333333
289,0.0
290,0.0
291,0.0
292,0.03333333333333333
293,0.0
294,0.0
295,0.0
296,0.0
297,0.06666666666666667
298,0.03333333333333333
299,0.0
300,0.06666666666666667
301,0.0
302,0.0
303,0.0
304,0.03333333333333333
305,0.0
306,0.03333333333333333
307,0.0
308,0.03333333333333333
309,0.03333333333333333
310,0.0
311,0.0
312,0.0
313,0.0
314,0.03333333333333333
315,0.0
316,0.0
317,0.03333333333333333
318,0.03333333333333333
319,0.03333333333333333
320,0.03333333333333333
321,0.0
322,0.0
323,0.03333333333333333
324,0.0
325,0.03333333333333333
326,0.0
327,0.0
328,0.0
329,0.03333333333333333
330,0.03333333333333333
331,0.0
332,0.03333333333333333
333,0.0
334,0.0
335,0.03333333333333333
336,0.0
337,0.03333333333333333
338,0.0
339,0.13333333333333333
340,0.0
341,0.0
342,0.0
343,0.03333333333333333
344,0.06666666666666667
345,0.03333333333333333
346,0.0
347,0.0
348,0.03333333333333333
349,0.0
350,0.0
351,0.0
352,0.03333333333333333
353,0.0
354,0.0
355,0.06666666666666667
356,0.03333333333333333
357,0.0
358,0.0
359,0.0
360,0.06666666666666667
361,0.06666666666666667
362,0.0
363,0.0
364,0.0
365,0.03333333333333333
366,0.03333333333333333
367,0.1
368,0.03333333333333333
369,0.03333333333333333
370,0.0
371,0.03333333333333333
372,0.0
373,0.03333333333333333
374,0.03333333333333333
375,0.0
376,0.03333333333333333
377,0.0
378,0.0
379,0.0
380,0.03333333333333333
381,0.0
382,0.0
383,0.03333333333333333
384,0.03333333333333333
385,0.1
386,0.0
387,0.06666666666666667
388,0.0
389,0.0
390,0.03333333333333333
391,0.0
392,0.0
393,0.0
394,0.03333333333333333
395,0.0
396,0.03333333333333333
397,0.03333333333333333
398,0.0
399,0.03333333333333333
400,0.03333333333333333
401,0.0
402,0.03333333333333333
403,0.03333333333333333
404,0.03333333333333333
405,0.0
406,0.0
407,0.06666666666666667
408,0.06666666666666667
409,0.03333333333333333
410,0.0
411,0.03333333333333333
412,0.06666666666666667
413,0.03333333333333333
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.06666666666666667
422,0.0
423,0.03333333333333333
424,0.0
425,0.03333333333333333
426,0.06666666666666667
427,0.0
428,0.0
429,0.0
430,0.0
431,0.03333333333333333
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.03333333333333333
438,0.1
439,0.03333333333333333
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.03333333333333333
447,0.03333333333333333
448,0.0
449,0.0
450,0.0
451,0.0
452,0.03333333333333333
453,0.03333333333333333
454,0.03333333333333333
455,0.03333333333333333
456,0.03333333333333333
457,0.0
458,0.0
459,0.0
460,0.03333333333333333
461,0.06666666666666667
462,0.0
463,0.06666666666666667
464,0.0
465,0.0
466,0.0
467,0.03333333333333333
468,0.06666666666666667
469,0.0
470,0.0
471,0.0
472,0.03333333333333333
473,0.03333333333333333
474,0.03333333333333333
475,0.03333333333333333
476,0.0
477,0.03333333333333333
478,0.03333333333333333
479,0.0
480,0.0
481,0.0
482,0.1
483,0.0
484,0.03333333333333333
485,0.0
486,0.03333333333333333
487,0.03333333333333333
488,0.03333333333333333
489,0.03333333333333333
490,0.0
491,0.0
492,0.06666666666666667
493,0.0
494,0.0
495,0.0
496,0.0
497,0.03333333333333333
498,0.03333333333333333
499,0.03333333333333333
500,0.0
